sample_quantile,theoretical_quantile
-1.015762180593972,-1.3276780945890319
-1.0151242799418454,-1.3264926925575353
-1.0142908446759655,-1.3253091515896864
-1.0125580361177593,-1.3241274641982506
-1.0122910780834884,-1.3229476229414638
-1.012190961115792,-1.321769620422657
-1.0115416542014677,-1.3205934492898876
-1.00941410607256,-1.3194191022355766
-1.0071887754388171,-1.3182465719961456
-1.0032030573861357,-1.3170758513516594
-1.0011813530687415,-1.315906933125475
-0.9983405002923007,-1.314739810183887
-0.9961308800610336,-1.3135744754357845
-0.9948108880677552,-1.3124109218323072
-0.9943654297956946,-1.3112491423665038
-0.994263915405194,-1.310089130072999
-0.9915826965614157,-1.3089308780276585
-0.9904892502468338,-1.3077743793472594
-0.9902393193043546,-1.3066196271891648
-0.9902256604015557,-1.305466614751001
-0.9889560657371378,-1.3043153352703398
-0.9874287527293487,-1.3031657820243754
-0.9861575975995046,-1.3020179483296186
-0.9850333974891254,-1.3008718275415831
-0.9840398633268108,-1.299727413054478
-0.9811686667716559,-1.2985846983009053
-0.9786854225875201,-1.2974436767515554
-0.9768910223151713,-1.296304341914915
-0.9757746039130404,-1.2951666873369658
-0.9755043232798358,-1.294030706600895
-0.9746855304985718,-1.2928963933268072
-0.9744301484390562,-1.291763741171433
-0.9739661759188785,-1.2906327438278504
-0.973364680432724,-1.2895033950252017
-0.9730944411176661,-1.2883756885284143
-0.9725629944612589,-1.2872496181379254
-0.9713077622590081,-1.2861251776894103
-0.9703923227868911,-1.285002361053509
-0.9671652356371195,-1.283881162135565
-0.9659473071409058,-1.28276157487535
-0.9657041836588762,-1.2816435932468109
-0.9655139416498775,-1.2805272112578057
-0.9621486274433324,-1.2794124229498431
-0.9607736062582548,-1.2782992223978331
-0.9605066511973307,-1.2771876037098302
-0.9600576761880448,-1.2760775610267836
-0.9593223955960343,-1.2749690885222915
-0.9589412331521997,-1.273862180402351
-0.9584874016786737,-1.2727568309051218
-0.9581260821420614,-1.2716530343006773
-0.9549340278520572,-1.2705507848907707
-0.9537454481301784,-1.2694500770085988
-0.9517900924957187,-1.2683509050185644
-0.9510928125946101,-1.2672532633160478
-0.9499356488397693,-1.2661571463271744
-0.9497333554976574,-1.2650625485085876
-0.9493218894228165,-1.2639694643472235
-0.9489644611107825,-1.262877888360088
-0.9478688111828423,-1.2617878150940336
-0.9458143911812495,-1.2606992391255412
-0.9451887231342871,-1.2596121550605026
-0.9444911877805255,-1.258526557534005
-0.9443389459771,-1.2574424412101164
-0.9438385981703601,-1.256359800781676
-0.9430729353888118,-1.2552786309700843
-0.9417100261655041,-1.2541989265250948
-0.9414292494022705,-1.253120682224607
-0.9392454063543395,-1.252043892874467
-0.9388073309156312,-1.25096855330826
-0.9365238991935274,-1.2498946583871136
-0.9357545363071025,-1.2488222029995004
-0.9355282849641414,-1.2477511820610367
-0.9347065622478855,-1.246681590514293
-0.9346059813558395,-1.2456134233285978
-0.9335330502207257,-1.244546675499847
-0.9314715929310912,-1.243481342050316
-0.9308127782843529,-1.2424174180284673
-0.9292453701248489,-1.241354898508772
-0.9288887280355255,-1.2402937785915162
-0.9288032756659665,-1.2392340534026258
-0.928753330093147,-1.2381757180934805
-0.9279240393428587,-1.2371187678407372
-0.9274217204688411,-1.2360631978461474
-0.9271334485643655,-1.2350090033363876
-0.9251536050416579,-1.2339561795628784
-0.9247630413792038,-1.2329047218016138
-0.924182417049029,-1.2318546253529894
-0.9228753720171846,-1.2308058855416317
-0.9220492810089107,-1.229758497716227
-0.9203169812407986,-1.228712457249359
-0.9201930792734423,-1.2276677595373395
-0.9200966048117151,-1.2266244000000424
-0.9183767482908681,-1.225582374080745
-0.9176727170329998,-1.224541677245963
-0.9162424442389197,-1.2235023049852927
-0.9155035452406719,-1.2224642528112486
-0.9143136133699816,-1.221427516259111
-0.9107268474158462,-1.220392090886766
-0.9100311743995074,-1.219357972274552
-0.9089594291712408,-1.218325156025106
-0.9085668247561002,-1.2172936377632122
-0.9077886297716254,-1.2162634131356498
-0.9070829711456084,-1.2152344778110469
-0.9069398300727697,-1.2142068274797262
-0.9036386206630528,-1.2131804578535652
-0.9017714091986623,-1.2121553646658447
-0.901517654663316,-1.2111315436711079
-0.9009102011879931,-1.2101089906450146
-0.8990930166751034,-1.209087701384201
-0.8990730161080421,-1.2080676717061383
-0.8973206958210606,-1.2070488974489941
-0.8969764948174824,-1.2060313744714894
-0.8967523357813008,-1.2050150986527686
-0.8965553872050209,-1.2040000658922574
-0.8964236155185273,-1.2029862721095301
-0.8961931619119917,-1.2019737132441766
-0.8951727520310793,-1.2009623852556655
-0.8949365034496818,-1.1999522841232184
-0.8944531649808474,-1.1989434058456754
-0.8935600412631837,-1.1979357464413667
-0.8935495642537439,-1.1969293019479825
-0.8932507402761993,-1.1959240684224492
-0.8913529677717583,-1.1949200419408006
-0.8903737191406966,-1.1939172185980516
-0.8900188643234641,-1.192915594508077
-0.8877598983674804,-1.1919151658034872
-0.8872086448834566,-1.1909159286355038
-0.8843587073167981,-1.1899178791738418
-0.8838569500067801,-1.1889210136065869
-0.8831372306452823,-1.1879253281400777
-0.8820261072134822,-1.186930818998786
-0.8802968361356979,-1.1859374824252011
-0.8798516044499106,-1.1849453146797135
-0.8788189303940236,-1.1839543120404976
-0.8769330730691147,-1.1829644708033988
-0.8763566714251754,-1.1819757872818206
-0.8762093949053128,-1.180988257806609
-0.8758866176991289,-1.1800018787259439
-0.8757797503533796,-1.1790166464052285
-0.875689794325592,-1.1780325572269752
-0.8753059715130241,-1.1770496075907024
-0.8745135019549655,-1.176067793912822
-0.8740515563746118,-1.1750871126265314
-0.8708145913273644,-1.1741075601817135
-0.8693426929258209,-1.1731291330448237
-0.868912158977529,-1.1721518276987881
-0.8672134149610335,-1.171175640642901
-0.8668525163671306,-1.1702005683927195
-0.8648782028560738,-1.1692266074799633
-0.8641971209536317,-1.16825375445241
-0.8632640937168794,-1.167282005873799
-0.863228493575085,-1.1663113583237263
-0.8612208136235083,-1.165341808397552
-0.860934850899834,-1.164373352706293
-0.8602959404304527,-1.163405987876536
-0.8602814305138625,-1.1624397105503312
-0.8596234481917921,-1.1614745173851029
-0.8592068580988901,-1.160510405053551
-0.8587482070396142,-1.159547370243557
-0.8585157536404036,-1.1585854096580903
-0.8579139729001347,-1.1576245200151147
-0.8577491580184505,-1.1566646980474986
-0.856094578107439,-1.1557059405029189
-0.8543359272384448,-1.1547482441437735
-0.8533874263778977,-1.1537916057470905
-0.8531594373129584,-1.1528360221044371
-0.8529496735357325,-1.1518814900218322
-0.852807790812671,-1.1509280063196579
-0.8513283161494818,-1.1499755678325738
-0.8509525124184285,-1.1490241714094254
-0.8499718401542184,-1.1480738139131612
-0.8490232129289907,-1.147124492220749
-0.8485859455873731,-1.1461762032230876
-0.8475178919721349,-1.1452289438249237
-0.845685254957163,-1.1442827109447697
-0.8453131153056105,-1.143337501514817
-0.8451754500372924,-1.1423933124808605
-0.8449593152467323,-1.1414501408022086
-0.8445538042688577,-1.1405079834516094
-0.8424619459376942,-1.1395668374151642
-0.839354530169557,-1.138626699692253
-0.8392015520601754,-1.1376875672954516
-0.8391133276089716,-1.1367494372504543
-0.838574695189783,-1.1358123065959953
-0.8376840305342432,-1.1348761723837728
-0.8350662321765472,-1.1339410316783698
-0.8339962056811039,-1.133006881557179
-0.8338986744203206,-1.132073719110326
-0.8325357298234078,-1.1311415414405976
-0.8322841573149584,-1.130210345663362
-0.8308115179353828,-1.1292801289064975
-0.8303804184006247,-1.1283508883103204
-0.8302814504527574,-1.1274226210275078
-0.8300462570286818,-1.1264953242230298
-0.8292490391306013,-1.1255689950740737
-0.8284848179683201,-1.1246436307699752
-0.8280331539054357,-1.1237192285121465
-0.8268961788294523,-1.122795785514006
-0.8268247315283099,-1.1218732990009086
-0.8264024798655818,-1.1209517662100752
-0.8262543956984573,-1.1200311843905266
-0.8261141923277062,-1.1191115508030125
-0.8249550279747866,-1.1181928627199444
-0.8246981800721611,-1.117275117425329
-0.8242027941538091,-1.1163583122147016
-0.8238752038491293,-1.1154424443950577
-0.8234928150366514,-1.1145275112847886
-0.8234775239229901,-1.113613510213617
-0.8233993308260624,-1.11270043852253
-0.8228447911179171,-1.111788293563715
-0.8216807400747953,-1.110877072700497
-0.8212723176219577,-1.1099667733072756
-0.8195479425944892,-1.1090573927694565
-0.819131544358489,-1.1081489284833965
-0.8191182215164062,-1.1072413778563375
-0.8187437713401806,-1.1063347383063435
-0.8160506808453192,-1.1054290072622412
-0.8156948632647453,-1.10452418216356
-0.8152177093323705,-1.1036202604604683
-0.8149606730906287,-1.102717239613717
-0.814671336672709,-1.1018151170945765
-0.8141229367339526,-1.100913890384782
-0.8129061822279937,-1.1000135569764709
-0.8128876831995717,-1.0991141143721248
-0.8119968353809301,-1.0982155600845134
-0.8117061366354789,-1.097317891636636
-0.8114304376934547,-1.0964211065616654
-0.8113196268642149,-1.0955252024028879
-0.8109520250965547,-1.0946301767136513
-0.8094363444772313,-1.0937360270573069
-0.8092114269399636,-1.0928427510071534
-0.807177098426,-1.0919503461463822
-0.8071165575635677,-1.091058810068024
-0.8040889365570864,-1.090168140374892
-0.8033002893537021,-1.0892783346795316
-0.8029267421234197,-1.0883893906041604
-0.8021985134707562,-1.0875013057806229
-0.8018614514359816,-1.086614077850331
-0.8008159384487128,-1.0857277044642157
-0.8005434070051229,-1.0848421832826725
-0.8005172979194521,-1.0839575119755105
-0.7997869495899814,-1.0830736882219019
-0.799466152055243,-1.0821907097103278
-0.7993613496183289,-1.0813085741385318
-0.7992278068056392,-1.0804272792134668
-0.7988810567337362,-1.0795468226512444
-0.7971898549270605,-1.0786672021770873
-0.7964925133034781,-1.0777884155252793
-0.7964271766614301,-1.0769104604391149
-0.79585978865189,-1.0760333346708522
-0.7958136816139246,-1.0751570359816638
-0.79557381450158,-1.074281562141589
-0.7953059925877232,-1.0734069109294866
-0.7940224865219961,-1.0725330801329853
-0.7931615708152505,-1.0716600675484396
-0.7907626939143367,-1.0707878709808811
-0.7885705453532932,-1.0699164882439733
-0.7866257328320064,-1.0690459171599633
-0.7863981725541083,-1.0681761555596392
-0.7862633518839268,-1.067307201282281
-0.7859756127593871,-1.0664390521756193
-0.7835546506902165,-1.065571706095787
-0.7832791964661708,-1.064705160907276
-0.7832218692871343,-1.0638394144828935
-0.7829181024131615,-1.0629744647037171
-0.7826086725568471,-1.062110309459051
-0.7812583461477828,-1.0612469466463836
-0.7809550842285621,-1.0603843741713435
-0.7789097015244576,-1.0595225899476566
-0.777915440719476,-1.0586615918971043
-0.7769556530791648,-1.0578013779494795
-0.7766546699739835,-1.0569419460425478
-0.7759513609786165,-1.0560832941220009
-0.7751477434864948,-1.0552254201414204
-0.7719218120485153,-1.0543683220622329
-0.7682796037663645,-1.0535119978536707
-0.767770235697782,-1.052656445492731
-0.7667423265735399,-1.0518016629641342
-0.7660229798605128,-1.0509476482602864
-0.7658199092494157,-1.0500943993812368
-0.7648313681524394,-1.0492419143346403
-0.7644206931070554,-1.048390191135716
-0.7639945066941367,-1.0475392278072102
-0.7632304237510913,-1.0466890223793563
-0.7622210004913283,-1.0458395728898358
-0.7610004268948027,-1.0449908773837415
-0.7589974680903196,-1.04414293391354
-0.7587863957867474,-1.043295740539029
-0.7585936341340973,-1.0424492953273057
-0.7582659788086361,-1.0416035963527266
-0.7577245134288064,-1.0407586416968708
-0.7574566442917844,-1.0399144294485014
-0.7571361282697908,-1.039070957703533
-0.756540102867976,-1.0382282245649905
-0.755782155935733,-1.0373862281429767
