dominant_freq,dominant_period_steps,daily_freq_power_fraction,peak_power,total_power,container_id
0.5,2.0,0.0014580368525028656,1718.4496507878523,51358.44830999925,c_1181
0.001303780964797914,767.0,0.021830062679735383,348.8420139769616,1111.5589943131445,c_1186
0.005215123859191656,191.75,0.0051163580949338365,234.4955775886059,2295.876914894155,c_11996
0.01171875,85.33333333333333,0.001273854760210206,1.0185525488478924,42.41261317781139,c_12060
0.005235602094240838,191.0,0.003073598501398471,236.2164124974017,3376.9366247197386,c_12158
0.0013020833333333333,768.0,0.0008527064996747867,38.121671696603954,847.074749008883,c_12164
0.1015625,9.846153846153847,0.00032763689552087145,9.97706124446626,381.53780118268094,c_12174
0.0013020833333333333,768.0,0.0006399300315179799,10.322373002411085,470.76796364247883,c_12189
0.0799475753604194,12.508196721311476,0.001942598418070107,7.767906260413146,175.63393075877417,c_12193
0.0013020833333333333,768.0,0.07598649907182524,6000.180045475965,18488.826505852914,c_12231
0.002631578947368421,380.0,0.024279560617491508,36748.7457970939,82316.52150291741,c_12237
0.006544502617801047,152.8,0.00020141826261591402,160.86912282289393,7941.221581776019,c_12441
0.001303780964797914,767.0,0.0017843096525189254,299.8552325282616,1617.0083881394744,c_12517
0.16036505867014342,6.235772357723577,8.739247460395534e-06,2.979494039970848,149.35798494711247,c_12624
0.12369791666666666,8.08421052631579,0.004872043405106093,9.27377129871144,365.14751897338414,c_12767
0.01171875,85.33333333333333,0.001820789006792479,4.598955646964267,243.98040302271565,c_12858
0.04308093994778068,23.21212121212121,4.891252440669292e-05,7.822563600134343,327.99683743858265,c_1286
0.09114583333333333,10.971428571428572,0.0004920359449345633,17.716930393130646,933.4369351748738,c_12971
0.00130718954248366,765.0,0.004508710877181154,10.46317885672055,310.31505093813075,c_12974
0.001303780964797914,767.0,0.0034741264976124705,850.8416789378791,32812.84655721768,c_12993
0.00130718954248366,765.0,0.004168473605717968,425.0072413605177,3459.0018344983814,c_12999
0.001303780964797914,767.0,0.020259639842138775,178.58084947014038,1099.5866967918728,c_13020
0.03660130718954248,27.321428571428577,0.000489986492733619,7.355568160599404,302.40323155451483,c_13044
