dominant_freq,dominant_period_steps,daily_freq_power_fraction,peak_power,total_power,container_id
0.0013020833333333333,768.0,9.572308809414017e-05,562.6591602117497,930.608373480903,c_10032
0.010430247718383311,95.875,0.630689992645129,21424.538871607852,33969.99971690183,c_10034
0.010416666666666666,96.0,0.6583559220171239,3931.0517088102138,5971.01290858893,c_10089
0.0013089005235602095,764.0,0.0020696954525194866,12.155045161023489,533.9770368010286,c_10132
0.08463541666666666,11.815384615384616,0.006841012484736647,7.542215629279024,392.14222861207566,c_1016
0.010416666666666666,96.0,0.048917739210652254,6.255080344134358,127.86936692226082,c_10306
0.014322916666666666,69.81818181818183,0.0009165323232355193,22.091880688876667,1897.2669845920145,c_10312
0.010416666666666666,96.0,0.36022595070969815,271.9343274412578,754.8993261188072,c_10382
0.010416666666666666,96.0,0.6786705168579953,11816.58557170652,17411.373086329335,c_10393
0.010430247718383311,95.875,0.08214577755029324,113.12638444236569,1377.1418058962895,c_10641
0.010416666666666666,96.0,0.042345945817555505,15.450722940250124,364.869000844106,c_10695
0.0013089005235602095,764.0,0.09827774926600515,589.9068411611441,4989.08784463674,c_10733
0.010416666666666666,96.0,0.033254216892176926,9.283192710698474,279.15836180410395,c_10878
0.08072916666666666,12.38709677419355,0.0011443278410399162,7.089681022817249,337.5516935824171,c_10898
0.010443864229765013,95.75,0.6529277683167118,51148.61685185184,78337.32816068786,c_11013
0.013020833333333332,76.80000000000001,0.007882563023349,3064.52847228686,160395.1182082951,c_11087
0.010443864229765013,95.75,0.7135594671865517,23294.110249269936,32644.945965211286,c_11203
0.010416666666666666,96.0,0.19057930951983962,1380.7674742873742,7245.106920400685,c_11307
0.01045751633986928,95.625,0.48171731627497927,755.7893027141417,1568.9477566604928,c_11327
0.010498687664041995,95.25,0.6792819787643112,17275.650150985355,25432.222097826976,c_11461
0.010430247718383311,95.875,0.20525336544699738,1222.432979188588,5955.726847773695,c_11735
0.04052287581699346,24.67741935483871,0.006404026477472809,4.236746292111079,267.37342321002484,c_11752
0.010498687664041995,95.25,0.38279276298449755,46850.04856790128,122390.11051992804,c_1181
0.010430247718383311,95.875,0.806610725113511,33006.934185731356,40920.52480592349,c_1186
0.010430247718383311,95.875,0.5940868122874127,5615.619904273217,9452.524089284852,c_11996
0.010416666666666666,96.0,0.03249850227330979,1.4713144306032064,45.273299619458484,c_12060
0.010471204188481676,95.5,0.692288142660517,68508.82125005734,98959.98071954925,c_12158
0.0013020833333333333,768.0,0.022816661615267665,26.276948717356,889.8315250197995,c_12164
0.010416666666666666,96.0,0.41389390782586655,353.2536295077922,853.4883525186194,c_12174
0.010416666666666666,96.0,0.03540761902800885,18.087562417156036,510.83814483114617,c_12189
0.0799475753604194,12.508196721311476,0.006951714939414886,7.943779869619499,180.43657708262546,c_12193
0.0013020833333333333,768.0,0.15799342923053372,19805.018012952667,41874.295646701394,c_12231
0.010526315789473684,95.0,0.44357403076189156,90681.9522322546,204434.76385778823,c_12237
0.010471204188481676,95.5,0.39749054960038444,7399.7939039078865,18616.27631486394,c_12441
0.010430247718383311,95.875,0.6641413032147157,15020.816932726542,22616.899235177276,c_12517
0.16036505867014342,6.235772357723577,0.0011090799914844753,2.975536373434676,152.90688334764488,c_12624
0.010416666666666666,96.0,0.05248574999154196,21.175899539390826,403.45997804743786,c_12767
0.01171875,85.33333333333333,0.003462942964305813,4.275604024389155,246.23007928405153,c_12858
0.010443864229765013,95.75,0.027791960475586113,9.69572452835651,348.86795902267255,c_1286
