container_id,origin_index,origin_timestamp,hybrid_mae,hybrid_rmse,prophet_mae,prophet_rmse,n_history_steps,rolling_hybrid_mae,rolling_hybrid_rmse,rolling_prophet_mae,rolling_prophet_rmse,baseline_hybrid_mae,baseline_hybrid_rmse,baseline_prophet_mae
c_11307,488,1970-01-07 01:45:00,1.7469898629360572,2.6054195030752685,1.7354203015718979,2.5888728189896457,488,1.6773541975786257,2.3019072861307754,1.6382550504943734,2.2682741188561466,2.599772794136848,4.427834255988572,1.5258909309187594
c_11307,584,1970-01-08 01:45:00,2.4639359899750057,4.295647583774947,2.4553509751640346,4.2901675057970206,584,1.8821420515643856,2.9545170942750416,1.8732391959672248,2.944004891698423,2.599772794136848,4.427834255988572,1.5258909309187594
c_11327,200,1970-01-04 02:30:00,0.6621117329820304,0.8860556724807148,0.6647469419283992,0.887597063379104,200,0.6621117329820304,0.8860556724807148,0.6647469419283992,0.887597063379104,0.6761880078960535,0.8348698183787383,0.6647469419283992
c_11327,296,1970-01-05 02:30:00,0.8827305870807307,1.0250325251567585,0.8629567918631422,0.9953323623597925,296,0.7724211600313806,0.9555440988187367,0.7638518668957708,0.9414647128694482,0.6761880078960535,0.8348698183787383,0.6647469419283992
c_11327,392,1970-01-06 02:30:00,0.6069240248478852,0.8172036009476824,0.6025018797516143,0.8138236007105327,392,0.7172554483035487,0.9094305995283852,0.7100685378477186,0.8989176754831432,0.6761880078960535,0.8348698183787383,0.6647469419283992
c_11327,488,1970-01-07 02:30:00,0.7179110177468632,1.0024810608401162,0.7121773851434163,1.0077601907940381,488,0.7358552098918264,0.9482390623148523,0.7258786855860576,0.938972051288121,0.6761880078960535,0.8348698183787383,0.6647469419283992
c_11327,584,1970-01-08 02:30:00,0.6415472589540275,0.7851088211905467,0.6448664643889462,0.7883309611892778,584,0.6554607671829252,0.8682644943261151,0.6531819097613255,0.869971584231283,0.6761880078960535,0.8348698183787383,0.6647469419283992
c_11461,200,1970-01-04 03:15:00,1.9561830711739088,2.4646038410323814,1.9625900293674288,2.453066261555307,200,1.9561830711739088,2.4646038410323814,1.9625900293674288,2.453066261555307,1.4544164221832905,2.0343420952109654,1.9625900293674288
c_11461,296,1970-01-05 03:15:00,1.9560580008247375,2.546464293882366,1.952365292549529,2.548098872476483,296,1.956120535999323,2.505534067457374,1.957477660958479,2.500582567015895,1.4544164221832905,2.0343420952109654,1.9625900293674288
c_11461,392,1970-01-06 03:15:00,1.4904368372954098,1.8915426981994783,1.491015007223006,1.8990882790847061,392,1.800892636431352,2.300870277704742,1.801990109713321,2.300084471038832,1.4544164221832905,2.0343420952109654,1.9625900293674288
c_11461,488,1970-01-07 03:15:00,2.0555480408371767,2.8558586874727863,2.0326207192513883,2.834850919338883,488,1.8340142929857748,2.4312885598515432,1.8253336730079743,2.4273460236333575,1.4544164221832905,2.0343420952109654,1.9625900293674288
c_11461,584,1970-01-08 03:15:00,1.6670860935592338,2.1024589468580728,1.6773310896801152,2.122631888669323,584,1.7376903238972734,2.283286777510112,1.7336556053848364,2.2855236956976377,1.4544164221832905,2.0343420952109654,1.9625900293674288
c_11735,200,1970-01-04 02:00:00,0.5688328034165536,0.7130687439468305,0.5790095566118652,0.7204047582593611,200,0.5688328034165536,0.7130687439468305,0.5790095566118652,0.7204047582593611,2.081541006767186,4.383919986397988,0.5790095566118652
c_11735,296,1970-01-05 02:00:00,0.5946467076570158,0.711092525072115,0.61498670589666,0.7330026822873369,296,0.5817397555367847,0.7120806345094728,0.5969981312542626,0.7267037202733491,2.081541006767186,4.383919986397988,0.5790095566118652
c_11735,392,1970-01-06 02:00:00,1.1744099507741137,3.9690566147877826,1.1982948015085093,3.9788105302105325,392,0.7792964872825611,1.7977392946022428,0.7974303546723448,1.8107393235857436,2.081541006767186,4.383919986397988,0.5790095566118652
c_11735,488,1970-01-07 02:00:00,0.8369748140073631,1.1208021389289025,0.8025160496254782,1.0897863488388615,488,0.8686771574794975,1.9336504262629335,0.8719325190102158,1.9338665204455772,2.081541006767186,4.383919986397988,0.5790095566118652
c_11735,584,1970-01-08 02:00:00,1.564053518309666,3.257589613594669,1.5889081672683287,3.2777071102013897,584,1.1918127610303808,2.782482789103785,1.1965730061341056,2.7821013297502613,2.081541006767186,4.383919986397988,0.5790095566118652
c_11752,200,1970-01-04 02:30:00,0.6473794776251148,0.7400825091763946,0.6462726277329617,0.7384945257736418,200,0.6473794776251148,0.7400825091763946,0.6462726277329617,0.7384945257736418,0.4919711095589451,0.6081134757258618,0.6462726277329617
c_11752,296,1970-01-05 02:30:00,0.5439214018296515,0.6247211912231723,0.5432631429914702,0.6261899915385628,296,0.5956504397273832,0.6824018501997835,0.5947678853622159,0.6823422586561023,0.4919711095589451,0.6081134757258618,0.6462726277329617
c_11752,392,1970-01-06 02:30:00,0.525540971888457,0.6922723873888009,0.5265857388188958,0.6923473494797527,392,0.5722806171144078,0.6856920292627894,0.5720405031811092,0.6856772889306525,0.4919711095589451,0.6081134757258618,0.6462726277329617
c_11752,488,1970-01-07 02:30:00,0.4863813660203644,0.5848031104654516,0.4823217960641742,0.5818177999864547,488,0.5186145799128243,0.633932229692475,0.5173902259581801,0.6334517136682568,0.4919711095589451,0.6081134757258618,0.6462726277329617
c_11752,584,1970-01-08 02:30:00,0.4784527821665643,0.5991754906209925,0.47867868485003173,0.595901221833371,584,0.4967917066917953,0.625416996158415,0.49586207324436726,0.6233554570998595,0.4919711095589451,0.6081134757258618,0.6462726277329617
c_1181,200,1970-01-04 03:00:00,5.769451744953852,8.031768603248238,5.787278828370784,8.037371326645324,200,5.769451744953852,8.031768603248238,5.787278828370784,8.037371326645324,5.491862429044893,8.96833995329392,5.787278828370784
c_1181,296,1970-01-05 03:00:00,7.011180675901893,11.277406097560897,7.046461461749369,11.288982022640239,296,6.390316210427873,9.654587350404569,6.416870145060077,9.66317667464278,5.491862429044893,8.96833995329392,5.787278828370784
c_1181,392,1970-01-06 03:00:00,7.302759420738055,9.034693297589815,7.340006574870632,9.04968657871556,392,6.694463947197934,9.447955999466316,6.724582288330262,9.458679976000374,5.491862429044893,8.96833995329392,5.787278828370784
c_1181,488,1970-01-07 03:00:00,5.853847403630113,8.419750109299116,5.875615159758152,8.422846811638724,488,6.722595833423354,9.577283168149942,6.754027732126051,9.587171804331508,5.491862429044893,8.96833995329392,5.787278828370784
c_1181,584,1970-01-08 03:00:00,4.804465856931869,7.413263777747137,4.807773812425466,7.413216168709424,584,5.9870242271000125,8.289235728212022,6.00779851568475,8.295249853021238,5.491862429044893,8.96833995329392,5.787278828370784
c_1186,200,1970-01-04 01:45:00,0.6640861693328844,0.8157215810152322,0.65963169355089,0.8135774610934388,200,0.6640861693328844,0.8157215810152322,0.65963169355089,0.8135774610934388,0.9899183458354428,1.17486422950655,0.65963169355089
c_1186,296,1970-01-05 01:45:00,0.8410385145567617,1.0093988069631856,0.8604607345364528,1.0280225910807141,296,0.7525623419448231,0.912560193989209,0.7600462140436715,0.9208000260870765,0.9899183458354428,1.17486422950655,0.65963169355089
c_1186,392,1970-01-06 01:45:00,0.8322249415535495,1.0447496572598987,0.8540832559775934,1.0699409029845512,392,0.7791165418143985,0.9566233484127723,0.7913918946883122,0.970513651719568,0.9899183458354428,1.17486422950655,0.65963169355089
c_1186,488,1970-01-07 01:45:00,2.057269259316621,2.2686365197874596,2.040910850338008,2.235181449669912,488,1.2435109051423108,1.4409283280035146,1.2518182802840179,1.4443816479117257,0.9899183458354428,1.17486422950655,0.65963169355089
