container_id,day1_mae,day1_rmse,peak_mae,peak_rmse,non_peak_mae,non_peak_rmse,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_actual,residual_std_predicted,residual_std_ratio,variant_id
c_13403,0.36318936102815796,0.4669519236427929,0.9827791262946446,1.1075525469151735,0.3068630187312046,0.35545828853188294,0.051884194432593976,0.06670741766325612,0.16922138827466182,-0.1347256478146639,0.0626222536918062,0.0020174300265246164,0.03221586429088525,R0
c_13441,0.8542895515790222,1.1735656695169676,1.8264690357335518,2.295416725184112,0.7412454255145421,0.9616315660669974,0.04271447757895111,0.05867828347584838,0.016153723334525194,-0.1730850600762308,0.05417671261395331,0.0016202632601831151,0.029907005833458664,R0
c_13607,1.9433840952777555,4.205921000958526,2.584670084492638,4.922235742341206,0.2168448935453796,0.29284621472787725,0.13881314966269678,0.3004229286398948,0.08482017273310015,-0.25242704807230676,0.26844595006624344,0.003902908324426517,0.014538898141184139,R0
c_13615,5.111918623536934,5.668401318800339,5.8135984985899105,7.294710472527454,5.021112992647725,5.422408242269583,0.0608561740897254,0.06748096808095642,-0.25508848532087175,-0.9056069136812896,0.04888376464075687,0.004561129321384228,0.09330560677770271,R0
c_13658,1.1962257934388587,2.7837622669245947,3.5445345120209377,5.600866784804327,0.4563477040225874,0.5543428220040703,0.19937096557314316,0.46396037782076577,-0.1786419452390684,-0.10225470077085075,0.4419161909999782,0.004162772725338559,0.009419823962364765,R0
c_13690,0.8738889056137689,1.7910249559292177,2.4013892404252206,4.576915304072005,0.6762123916969929,0.9549639167679501,0.024274691822604694,0.04975069322025604,0.28527527514538453,0.011837019701490203,0.05004778330120461,0.002919060876366329,0.05832547784980658,R0
c_1379,0.41889459837596493,0.5343260021027003,0.5682443468518095,0.7037237397152899,0.3442197241380428,0.42502101579233215,0.06981576639599417,0.08905433368378339,0.12983113470452748,0.008059890465004438,0.08941540187068964,0.003388084701702338,0.0378915112029816,R0
c_1387,0.3612749137542546,0.4950668342617533,0.798202263319773,0.8975587347677666,0.2803624416124919,0.37588705162100505,0.015053121406427276,0.020627784760906393,0.02097131311242141,-0.22874856581050307,0.018608916157632088,0.0009978878208495726,0.05362417737802038,R0
c_13873,1.7404913480651525,3.5862836213683673,2.271694016862501,4.166753895571218,0.2318757686806829,0.28332317756289604,0.24864162115216462,0.5123262316240524,-0.22728820597144317,-0.28703967026523025,0.45159656108562246,0.002408225676698396,0.005332692682400205,R0
c_14106,0.009479363858585612,0.05726509591635783,0.009479363858585612,0.05726509591635783,,,0.02843809157575684,0.1717952877490735,-0.004691379226857036,-0.024125792519285483,0.1697596984966465,0.0013392647096757348,0.007889179360802124,R0
c_14135,2.0478064547478243,3.0838078666416195,3.662162537073542,4.851668732797311,1.3490553146366921,1.854102416753475,0.07584468350917865,0.11421510617191184,0.23121053695445057,-0.11322757868973188,0.10825091336325612,0.003960764536873721,0.03658874012067351,R0
c_14296,3.770010505293868,4.7709104989748665,5.213221119443834,5.733905212549653,0.5949471541639431,0.711481971115633,0.1450004040497642,0.18349655765287945,0.49559440363807283,-1.5409801199431823,0.11511377275869804,0.0027635340311974064,0.0240069799205551,R0
c_14363,0.49826856138325465,1.03043175616746,1.6399768431843704,2.5179843047772477,0.3033427571733081,0.400736708281902,0.11723966150194227,0.2424545308629318,0.07071789942030776,-0.11214073059281038,0.22990606653800363,0.002117989554350601,0.009212412644189602,R0
