container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_forecast_mae_scaled,delta_forecast_rmse_scaled,delta_forecast_pearson_r,delta_forecast_r2,delta_forecast_std_ratio
c_12060,g96,g192,0.012885456089861691,0.00015580456708000345,171.23306894309383,0.012885456089861691,0.00015580456708000345,-0.02700762118811169,-0.0013621261883099006,-0.007852609493573776
c_12158,g96,g192,1.142985241280662,1.5708243667587931,3.952628272162972,0.027708737473301492,0.038080591497600194,-0.0649525783635796,-0.11757844844972365,-0.04100996883218355
c_12164,g96,g192,0.05037906269232428,0.031422392941365285,0.8506870570832046,0.0038753081507120965,0.002417103376928506,-0.012626085843057994,-0.0671240711838211,0.1500908158865275
c_12174,g96,g192,0.09246127870347765,0.09389929632794913,1.0526688094722392,0.01849225276046329,0.018779855210670993,-0.016580554595660324,-0.22503795133729088,-0.34939152510155147
c_12189,g96,g192,0.10329900654377772,0.08553230659632671,3.4913129462094368,0.0075584638584279,0.006258462204239201,0.036311292623574,-0.47646739197108856,0.38479762084433433
c_12193,g96,g192,-0.008671080900563177,0.01865688154043188,-0.8516075977855238,-0.0026013299822807007,0.005597057215364909,0.07326345889193972,-0.097015890129412,0.1747450949875157
c_12231,g96,g192,-0.0025628569225464304,0.14105199187322093,-0.8076742690472329,-0.00011306701173247058,0.006222881774772815,-0.2506497594658612,-0.059720314411782605,0.030695656649131597
c_12237,g96,g192,1.618467900488115,2.411444018321042,4.294742417335559,0.028901207206275537,0.04306149422586519,-0.13223121557881534,-0.1874844570296222,-0.12637512917116722
c_12441,g96,g192,0.9644329415427317,0.6440786565164367,10.459176702033002,0.015187919666735598,0.010142969350475595,-0.21872831290342687,-0.2455306828205629,-0.24625231542621612
c_12517,g96,g192,0.47109718896724595,0.5959782564283329,2.460144225820944,0.02546472428599611,0.0322150490950462,-0.05046051812331065,-0.09857344753013031,-0.025785586180464004
c_12624,g96,g192,0.0165429525077343,0.008114749851108716,0.68396553623821,0.003544915378803304,0.001738871270017095,0.0338458985929272,-0.043721251579272896,0.10173201368389967
c_12767,g96,g192,0.07299824610904415,0.06286086129228974,1.433732511781482,0.014599649656426003,0.01257217130162111,-0.29431534072392207,-0.21376875124079708,0.03900696580284568
c_12858,g96,g192,0.012841582298278809,0.04110990989905078,0.3141021879114394,0.001712211790598099,0.005481321701695296,-0.2820321411558149,-0.20794198338685302,0.1957771808722785
c_1286,g96,g192,0.05939939435985342,0.05459077595458317,3.700910803536452,0.014849849676506294,0.013647697410982484,-0.2295085861934918,-0.2034360567652778,0.029983067847451084
c_12971,g96,g192,0.02055603663126626,0.00974535827557621,0.6218891593183322,0.0021637916711991917,0.0010258264962640928,-0.0684617705943256,-0.014370724564129203,0.03936603696527799
c_12974,g96,g192,0.00592487123277452,0.006678881602094733,0.31324098303290526,0.001184972492564093,0.0013357750897431964,-0.1239729703660275,-0.0201683296934716,-0.05089806155523248
c_12993,g96,g192,0.2023259031551854,0.08228212205006624,6.24728575075649,0.003065544481082899,0.001246699207208407,0.0706186614967545,-0.03391024279016609,0.09664683810009209
c_12999,g96,g192,0.5892632199658285,0.756304919301094,2.202628124357494,0.0210451096436748,0.02701089067211329,-0.04498799584408797,-0.09245058111217586,-0.08006573517966731
c_13020,g96,g192,0.251240074634552,0.32629093329954806,1.4166905553822202,0.019326161694689092,0.025099296797877507,-0.051312297704645404,-0.12030629054766151,-0.10050958641479446
c_13044,g96,g192,0.0036949788530667993,-0.00498138322727304,0.7893390988449269,0.0009237444416309026,-0.0012453452874610915,0.0405939359953037,0.015103949320637598,0.004708971568982798
c_13083,g96,g192,-0.050542732410960745,-0.014776410911987226,-0.7530147829017171,-0.0056158611487689,-0.0016418229818190022,0.005870215196697948,0.015169221120155119,-0.2690926699419838
c_13166,g96,g192,0.2380227060229687,0.26763681081934476,2.5437740707759104,0.011334412480742198,0.012744607296306193,-0.049157246601655546,-0.07046538518739598,-0.18859761574095424
c_13170,g96,g192,0.24220499727461053,0.4383744871078692,0.8228415884426195,0.007813068009549007,0.014141116589883804,-0.04503605990383275,-0.06041560159068593,-0.08638974484152262
c_13229,g96,g192,0.04963071048259726,0.09052975140890585,0.34289644781938833,0.005838904513374904,0.010650552610676878,-0.07057048453531489,-0.08540198043316499,-0.0726387581704423
c_13269,g96,g192,0.0007683585087457923,-0.0019155560988906029,0.27856754739157097,0.0002561288678812057,-0.0006385107177654115,-0.0005857130273362043,0.0076288081805575975,-0.1393525621942231
c_13308,g96,g192,-0.0002816997603076999,-0.0002753714329091,-2.816997603076743,-0.001126799041230699,-0.0011014857316365007,,,
c_13389,g96,g192,2.318106244559641,1.836286700382173,21.315755233734908,0.04319452686110621,0.034216524293202905,-0.011473693691323006,-0.11566614639965922,-0.2154996794006857
c_13403,g96,g192,0.0015102720095052091,0.030413427370449164,-0.3830397133095875,0.00021575086025730356,0.0043447719866595985,-0.0566675649177523,-0.1484508765098695,0.2551112452499561
c_13441,g96,g192,0.015185092555151991,-0.05950966388039691,0.6817635288656128,0.0007592552796834989,-0.002975481034395294,0.01212264827826881,0.009657927375455788,-0.1430351909562524
c_13607,g96,g192,0.07734989264497072,0.024973345681827297,1.870178872427676,0.005524992353958008,0.0017838105240904345,-0.144927548793009,-0.01524609392289622,-0.012497810974293401
c_13615,g96,g192,0.4205451880892115,0.43139922313962975,11.22649596876375,0.0050064908139156004,0.005135705529293502,-0.372659039824306,-0.1992319394894713,-0.15728556782107067
c_13658,g96,g192,0.07288599262634898,0.07019934911682801,1.1051320731471925,0.012147662747237414,0.011699892873469009,-0.051868480357253804,-0.0582350606624671,0.01330920383991202
c_13690,g96,g192,0.40303987421923226,0.2143215546400392,17.008440376522266,0.011195551783542104,0.005953376611043296,-0.15879582818102933,-0.139169128601689,-0.006894958603824997
c_1379,g96,g192,-0.002405097087224306,0.004285427895216021,0.07189811826948045,-0.000400847393191503,0.0007142405070329066,-0.0022250145222204865,-0.017870697064349003,0.024229087809464006
c_1387,g96,g192,0.1708916678196854,0.2629284119111899,6.191237707337603,0.007120485564142,0.010955349395887798,-0.633183551170398,-1.080426540434,-0.0767139786016856
c_13873,g96,g192,0.10816077225738074,0.006660683335508288,2.9704973390793192,0.015451536266251509,0.0009515263411626895,0.111183629094492,-0.004943107147105386,0.031073077770800997
c_14106,g96,g192,-0.0005929477010415997,-0.0013310717262089988,-4.0924694632697864,-0.001778842990461299,-0.003993215196605809,0.2176453420594785,0.0477077702806584,-0.0045320166332204065
c_14135,g96,g192,0.6695389416482711,0.7877557655068692,2.6895747988492342,0.024797736693924793,0.029176135631259592,-0.09878328573867612,-0.16815953700477765,-0.03366125048489943
c_14296,g96,g192,0.22967303213146018,0.4074275692600038,1.2772054991272768,0.008833578669338815,0.015670290111170715,-0.8875488787710286,-0.3582107757948354,0.0117970622106775
c_14363,g96,g192,0.0599687372644741,0.014803042310162051,2.4971198917302164,0.014110288838399404,0.0034830676469278787,-0.0057357689778595455,-0.0268462030146549,-0.07837237133688649
c_14388,g96,g192,0.6313022623459497,0.6109419062536936,8.66172197646279,0.0191303698846957,0.018513389650631297,-0.30278496821494993,-0.4151745282692973,-0.28205770378300316
c_14396,g96,g192,0.4340091625849407,0.5649422141691445,2.2213147760063006,0.020667094987307094,0.02690199889903261,-0.0435709918741044,-0.10416305246059943,-0.1493879672680607
c_14413,g96,g192,0.04922127392556919,0.055628739924291515,1.4711254634002664,0.012305315997865496,0.013907183696105913,-0.20962774308942278,-0.16447175126808058,-0.083272624005338
c_14416,g96,g192,0.008748531175984287,-0.010738020084750888,0.5853926681611306,0.0043742762205915,-0.005369001862170375,0.2751697907369645,0.0400064635403248,-0.004628488268211002
c_14417,g96,g192,0.3368804024325476,0.4087576870769809,4.252970486751886,0.011616565504778603,0.014095092740136698,-0.34808260682168524,-0.3667259808563375,-0.23637709464628104
c_14435,g96,g192,0.15151161203781766,0.1896074586278288,3.7039431860015437,0.004835477382843002,0.006051302389220598,-0.3388410817768166,-0.848950202250506,0.16733683805305088
c_14471,g96,g192,1.5536354349719153,1.8981883308920002,10.102837264222345,0.0282479167200926,0.0345125134391186,-0.3420276137599053,-0.40856043365302247,-0.0998816615496374
c_14820,g96,g192,0.6923020581404371,0.7210256973028359,3.4929487753665427,0.017981867472242105,0.01872793331104111,-0.0748218188335048,-0.10452733708917478,-0.19828419692634203
c_14855,g96,g192,0.22728164113230187,0.18857733929134746,4.542705782164674,0.014205100164852207,0.011786082189677,-0.017733999845657156,-0.12316565889722053,-0.15856586608688905
c_14886,g96,g192,0.6814993090099755,0.8693883743107031,2.61114119075949,0.018930531799632194,0.024149678127287105,-0.024067692004938968,-0.05355606618344655,-0.03780618992523321
c_1494,g96,g192,0.008326982458432497,-0.00224444183114908,1.2724045684768086,0.001665396852574004,-0.00044888785142239984,0.0753668152529284,0.012057131064594093,0.06927576430992799
c_14964,g96,g192,0.2325056493282318,0.2149377666447445,1.5560257657353134,0.01328604513158399,0.012282162667291485,-0.6328024395214968,-0.1149069704678248,-0.0306215354216718
c_15030,g96,g192,-0.10855508347352316,0.03666471349981126,-1.6571137935365066,-0.00461936468491328,0.0015602031538920202,-0.08284353576301762,-0.01879209467777243,-0.17047886101079668
c_15035,g96,g192,1.4608760466199716e-05,0.0003388423856673095,-0.19486300079734065,5.8435041864798865e-05,0.001355369542669016,-0.08267322406017001,-0.0067211339503372,0.0005724615812994979
c_15072,g96,g192,0.14354339241981506,-0.02635371667435349,2.747283924281138,0.0105031758255318,-0.001928317849626604,-0.07780001574135798,0.019203359816270003,-0.21940668551536685
c_15179,g96,g192,0.5493040854732207,0.7275757829915674,8.91600470389833,0.022574141535208397,0.029900376965767986,-0.1230794702507767,-0.1657437889055673,-0.17150575291311299
c_15235,g96,g192,0.5513037807411623,0.8510261914482911,1.815877097935493,0.014135991520330599,0.021821179470725302,-0.12064272086376115,-0.19318645086743602,0.08360742382547759
c_15282,g96,g192,0.025357886652151718,0.009893198092724376,2.9717776438507144,0.012678940221667295,0.004946594342703087,-0.0620173437653358,-0.0493555272745594,-0.024448187622526207
c_15420,g96,g192,-0.010909412470128776,-0.0008586990658305815,-1.5166532767133702,-0.0014545838383061005,-0.000114491435735109,-0.019662048990390202,0.0010831937596735841,-0.0065468076705760825
c_15446,g96,g192,0.0210420892302257,0.008437969738515072,212.43753172370998,0.004208417871268501,0.001687593955020092,-0.08856834490514931,-0.036757924362339295,0.03444437115346788
c_15486,g96,g192,0.14446785218185876,0.1621673049134349,3.516734077856576,0.028893568822079302,0.032433456642623204,-0.6442343931877502,-0.2606722278364944,-0.00987129873311629
c_15527,g96,g192,1.7647538052664862,1.8994283070855973,4.8850869896756866,0.03795169676145539,0.0408479216999349,-0.3431634163771003,-0.8293472152518581,0.4318421237660422
c_15555,g96,g192,0.020659427675935538,-0.00017966803560010014,-403.3519646318082,0.004131888204978507,-3.5932876052025e-05,0.0204619516246934,0.00021422909504709153,0.032793316487415125
c_15570,g96,g192,0.4058153132597605,0.3954952242449209,7.428027609626584,0.0162326114997268,0.015819806695335004,-0.6506712337636196,-0.887836283643156,0.1429086582558028
c_15604,g96,g192,-0.015872331957022423,-0.0035455402927853097,-0.9286403412807687,-0.005290781406478734,-0.0011818479444412056,-0.008745085649306206,0.0041036300676165,0.007703365444800395
c_15616,g96,g192,0.7327015433046551,0.730930058965638,16.93075208944661,0.0348905496220424,0.034806193689225315,-0.4185312782801439,-0.4196774986746527,-0.10179882099613119
c_15630,g96,g192,0.07332071661949158,0.06003861884019268,0.9127898061641204,0.006665522825311604,0.005458059931657294,-0.09039844806963937,-0.10042793322741989,-0.14249679258211118
c_15640,g96,g192,0.5289289098646899,-0.051774558247180025,15.345291234747037,0.010794468506507615,-0.0010566232379068952,-0.061224671879347686,0.01826224704402346,-0.233108763709088
c_15642,g96,g192,0.05972752140627968,0.07606579488147802,1.199489462663566,0.008532506461802203,0.010866544661344,-0.11710441419682979,-0.2826144158466647,0.20091933966073883
c_15647,g96,g192,0.6296884334749644,0.674603295275251,14.74768569052113,0.038162933774637406,0.04088504609838639,-0.3115159488425827,-0.40103394464461717,-0.14756805304479914
c_15794,g96,g192,-0.0025614516036209026,-0.0019247990892485994,-25.61451603620901,-0.0010977650454150993,-0.0008249139718457012,,,
c_15856,g96,g192,0.02439101004490163,0.020856678957206776,2.0775996263820034,0.005420227476909303,0.004634820457877414,-0.01902227205872728,-0.06452139340040429,0.09669195822503582
c_16008,g96,g192,0.03052528633011775,0.4784807663745543,-1.4293232746368858,0.0007827018504363292,0.012268740304405723,-0.2711821471123458,-0.16990419623828967,-0.08505150268659178
c_16048,g96,g192,1.1862301189038496,1.3545163503569713,23.344915431728023,0.03206027033333261,0.03660854949602202,-0.13126027987479438,-0.19142478306395178,-0.15709329190356203
