band,mae,rmse,r2,pearson_r_within_trajectory,std_ratio,container_id
25-48,0.05977582268797307,0.077800626992528,-0.05658814938295653,0.038212621860962026,0.06634238332894701,c_11013
49-96,0.04769339409219845,0.06944835985294437,-0.7669233682088306,0.20488189701327042,0.12265257821339828,c_11013
1-4,0.055358775847685525,0.055693049691686466,-51.5719218763598,0.7253329846221896,0.3312578134417567,c_11087
5-12,0.0796354841196045,0.11214874222276566,-0.00037604749241215707,0.16541215069718063,0.07728130210775719,c_11087
13-24,0.022240828015448983,0.024844302309797468,-1.7553439167764457,0.67410164379311,0.6337328061518035,c_11087
25-48,0.09736710838289499,0.12707898506298318,-0.23023928311476327,0.21878605600415862,0.06929115882133909,c_11087
49-96,0.06299144205429726,0.15071280195533904,-0.004936548354977477,-0.010506195746298748,0.05879373509822292,c_11087
1-4,0.027931369097230235,0.03178434422663488,0.4430989565574436,0.9832364580431912,0.33371760318567395,c_11203
5-12,0.02987667252983442,0.037868129080065,-0.41251806089092957,0.5969825896809987,0.32158658710219384,c_11203
13-24,0.04871482394073685,0.057659255953290516,-1.1514965347095325,0.5698411463038509,0.3187896400791334,c_11203
25-48,0.05820939968008495,0.08504862317067474,-0.03861880339534007,0.2599875626977082,0.09000121987956672,c_11203
49-96,0.052848830172696225,0.08989657053588634,-0.12228130095949208,-0.026018415272246492,0.13693880619286586,c_11203
1-4,0.22258322832179664,0.274819381900174,-2.14547524112286,-0.47762260650673083,0.07936199429865314,c_11307
5-12,0.1273164732779546,0.13540861149387334,-0.10289412179739221,0.5785175166226681,0.0709080682863132,c_11307
13-24,0.2269152758323407,0.26570227950831427,-0.03890051337317324,0.05208385249261986,0.032821162896265375,c_11307
25-48,0.19156678114861006,0.4028828921274598,-0.030274524841948258,0.02584868470398836,0.022001615371893792,c_11307
49-96,0.11234530767785196,0.1615657424103796,0.03095528269850889,0.42335599223394604,0.057266483664032274,c_11307
1-4,0.026011029436234984,0.03166478556613501,-0.32499950855560256,0.52088970100021,0.08639752487616426,c_11327
5-12,0.07923809953539035,0.09051414114360364,-0.2816945316797723,-0.546746995471739,0.09231446384369076,c_11327
13-24,0.07672885927288654,0.09305699977656672,-1.1559576600454347,0.4363942888990576,0.1687191654351228,c_11327
25-48,0.1006644927127225,0.11849504105564784,-1.4713282102724303,-0.042217080912821794,0.10064454018688769,c_11327
49-96,0.0660211017825547,0.08293802733577452,-0.03307886815961392,0.0033921749414592348,0.098405306062723,c_11327
1-4,0.01776462969631487,0.02545210918586602,0.6273378563646059,0.9152685016939676,0.4717772047806032,c_11461
5-12,0.03976741746610785,0.053055078019355384,0.09252128083759592,0.5240925756655557,0.30704161116694484,c_11461
13-24,0.06753128553215197,0.08690428864642293,-0.7678750726961483,-0.31929839042630886,0.3302397985467556,c_11461
25-48,0.030308403066466344,0.03555930470281714,-0.5669399369921948,-0.1500453472846806,0.37855941211954464,c_11461
49-96,0.0294099113685712,0.03838094718105049,0.2654131386530659,0.6149185300414561,0.4909829306875598,c_11461
1-4,0.020273217842045513,0.02587651174107904,-0.4384681900551892,-0.9368290941267351,0.17670252126938304,c_11735
5-12,0.009018241722290793,0.010084134878119558,-0.06875812140080995,0.49876886993243974,0.9629496594760683,c_11735
13-24,0.008532979797233851,0.009817317914757567,0.4011709741665599,0.6358114428131301,0.6375141279340251,c_11735
25-48,0.04691567537036286,0.05426811576949319,-2.7565799285268935,0.23316809140080885,0.2908078145573536,c_11735
49-96,0.09317584408750902,0.1715264415508994,-0.33588698091772584,0.14252477544795983,0.07619982526545419,c_11735
1-4,0.15537072835910165,0.1774403514163361,-0.5468094944029582,0.3849215757937248,0.10095491823477831,c_11752
5-12,0.09663641842468697,0.12863883952811944,-0.02927876340619262,0.15862446072986774,0.057847573777812536,c_11752
13-24,0.07570572638414674,0.08498896655809424,-3.0211484765165633,-0.3067827991716111,0.2124458685773384,c_11752
25-48,0.11615265372126737,0.15024475701765605,-0.18583234114063885,-0.20636433427350517,0.046794999422024044,c_11752
49-96,0.0905948810162976,0.10745472809758774,-0.0668961440179292,0.01134731223238887,0.10573330957263967,c_11752
1-4,0.04692974192093838,0.06328088906800586,-0.49505630033713977,0.45413605952833314,0.13030654043396267,c_1181
5-12,0.03588985986941441,0.04341964300508697,-1.9295236411467744,-0.167103827260888,0.25921539459667686,c_1181
13-24,0.06734463268985828,0.08265140931771656,-0.02330686569889795,-0.004764844363367625,0.04391327185402233,c_1181
25-48,0.10484274949893369,0.14828363454415064,-0.021156666272629465,0.32788182920875675,0.027113577905373956,c_1181
49-96,0.0627877968403978,0.11971295384817719,-0.08186153210985703,0.2032376790732621,0.06158809725806853,c_1181
1-4,0.05615380163138356,0.06457006433260803,-1.5529140977166143,0.5200490520092056,0.19700897957753818,c_1186
5-12,0.039601867851075986,0.04733832011238585,0.01779076614781172,0.4576409395695056,0.35850089976126975,c_1186
13-24,0.04470319881558816,0.05201708505486687,0.25035918074346264,0.6240065260830605,0.2716918574822545,c_1186
25-48,0.03407103419661194,0.04322883812059221,0.28240170566405653,0.6461985904008781,0.2820886531063575,c_1186
49-96,0.04777378230132307,0.05816492374428897,-0.1048327324732996,0.4063799864242794,0.3691406271591323,c_1186
1-4,0.052240073473089496,0.06105961314828459,-0.8721009919103213,0.9144186970191922,0.3331087386047503,c_11996
5-12,0.04035582150479526,0.04861369112997197,0.14836031615290846,0.7888550918571255,0.2126593708653604,c_11996
13-24,0.05702053064437553,0.060186648411134074,-0.809298270661043,0.8001903832640516,0.3073638793794777,c_11996
25-48,0.06072056719206387,0.0780292413688007,-0.03375219066820501,0.10123869688973197,0.10267245026858551,c_11996
49-96,0.06686878721995253,0.08374615679204336,0.08075205479428549,0.3962576908876779,0.12098772792864855,c_11996
1-4,0.1336953731485495,0.13372155329001523,-659.9145119906306,0.8925077078161139,1.127738818009725,c_12060
5-12,0.27169823723069364,0.36469172104971964,-0.16149093284315308,0.2592402508638011,0.013576968335713726,c_12060
13-24,0.1550201314168493,0.21040112589337867,-0.35681915920518836,-0.3480211884611044,0.049509423846243884,c_12060
25-48,0.13887667710239873,0.16581556161447325,0.002753566685165132,0.1580963205726411,0.033631902809504434,c_12060
49-96,0.11388103174327595,0.25669368173796436,-0.061123858722824664,-0.12152653775513547,0.04413280667660336,c_12060
1-4,0.0705523552206222,0.07259755722687694,-19.249956825274435,-0.22282436168483982,0.194948031665184,c_12158
5-12,0.04692192886169892,0.056425003693992164,-0.07734183300587527,0.29314359439849796,0.10965710378834753,c_12158
13-24,0.04503436715049842,0.05372885932380787,-0.5236520734814774,-0.5154219722082984,0.09912736042260858,c_12158
25-48,0.057378398662687034,0.06827848933219932,-0.029001532292993293,-0.16779455936266083,0.06570001926465538,c_12158
49-96,0.040842718754744795,0.053733102208044295,-0.028802534029808813,0.21593325628591858,0.11050338897858751,c_12158
1-4,0.0680540862087211,0.072999014241734,-0.8307225544582297,0.7326368577548832,0.20961405309242037,c_12164
5-12,0.04032161057970551,0.05186422640959882,-0.06432933996192092,-0.16174358788917007,0.0888811133878511,c_12164
13-24,0.06144652031141103,0.0717571177796564,-0.41187567301478567,-0.02238363033314933,0.07889831480299449,c_12164
25-48,0.03613760860601628,0.045878934502114936,0.03285841982910809,0.27385706612897576,0.08798638693570092,c_12164
49-96,0.06947979024395916,0.08832921703674627,-0.0939534583729813,0.0907724014226228,0.07690124410591018,c_12164
1-4,0.09193191493331512,0.10475669866316206,-0.33242128978858965,-0.5107251983403941,0.078180518634095,c_12174
5-12,0.09922161946068989,0.12259743943725843,-0.21455679453942067,-0.022622486578198542,0.08086899044027393,c_12174
13-24,0.0948054261168304,0.13536497499665234,-0.15820729566088354,-0.17328914831832296,0.06550267586011913,c_12174
25-48,0.10531120979396191,0.1357576772906073,-0.3666594606413718,-0.26392991989513637,0.05591696654895742,c_12174
49-96,0.13032364742545635,0.16816522581956486,-0.5489246294648069,0.22277738718184426,0.04968329548342498,c_12174
1-4,0.013179698564111532,0.013965181190429917,-0.19272278699271594,0.6168895739947875,0.3187066672688631,c_12189
5-12,0.04056508903282216,0.04233352021871853,-0.48055556041550807,0.02539159745857284,0.1074416004327431,c_12189
13-24,0.02271351041850622,0.026957807488372263,-0.04875230922146567,0.42577823035589185,0.09116210988447565,c_12189
25-48,0.031076659872129306,0.04554151034141487,0.008561044738788048,0.1741312752396342,0.06359152482457864,c_12189
49-96,0.029235551280034484,0.03660965823581265,-0.028236963790857272,-0.10222486801417902,0.09444194801178149,c_12189
1-4,0.11721378685587294,0.1395873043187694,-0.48932393229256177,-0.2845661573399263,0.01116872655765047,c_12193
5-12,0.09077262216395605,0.11194459887722,-0.3185567740757429,-0.34572151781168947,0.050280651570851514,c_12193
13-24,0.11349811563878436,0.15872582525597087,-0.3588698603907974,-0.5100910756596087,0.03827066515583343,c_12193
25-48,0.09145360420130001,0.12192259638092733,-0.03757781024549556,0.24029144435315017,0.04046630376509007,c_12193
49-96,0.09437455721216335,0.12607110948030176,0.03327969993859203,0.3247120515477775,0.061380378257159654,c_12193
1-4,0.2184275124732216,0.24937137776448073,-2.5005267603923165,0.9075556568371421,0.10849353590826834,c_12231
5-12,0.3580207037353832,0.36960627491645465,-13.531124821126934,0.4021983959978941,0.16040757735714495,c_12231
13-24,0.24029633120234442,0.27736806055320345,-2.0695876393353987,0.8079040489196947,0.16105916746755122,c_12231
25-48,0.19959816873024053,0.22543725337447099,-5.005693469316532,-0.6353498941974569,0.25736766797002414,c_12231
49-96,0.38298810837603675,0.3976131409548098,-10.631178859544772,0.4588229361981937,0.23427898324758037,c_12231
1-4,0.03286139187951398,0.03494269432784683,-9.711453766947113,0.8050305945650946,1.7463548721910636,c_12237
5-12,0.04846672614677831,0.05542183108893389,-0.5598306994044204,-0.1355608048768418,0.4710791610905071,c_12237
13-24,0.0819820183357521,0.0879584438883451,-6.611496682082127,0.2687528761294182,0.5360169769808525,c_12237
25-48,0.15734695412590832,0.21870571356010332,-1.1359403786698845,-0.1486431399283697,0.08041347718612513,c_12237
49-96,0.5039220571538484,0.5235626009464691,-11.224337670163019,0.39901466915571737,0.15578687472181926,c_12237
1-4,0.008595836595391891,0.010449337369448268,-1.8792852549781878,-0.7995444292529668,0.49869673087219074,c_12441
5-12,0.05029164435656995,0.12158208263550105,-0.19047840619479484,-0.23718574446529095,0.04054281115987909,c_12441
13-24,0.006723060093429485,0.008058620928988201,-0.4116503404957996,0.20142290243157396,0.731870795277508,c_12441
25-48,0.026884298735839945,0.031120855164188006,-1.544794369027056,-0.14351990924319774,0.24521416004369845,c_12441
49-96,0.034061155860192614,0.051773094865006405,-0.5015449720575045,0.42799736242136105,0.15435019806772854,c_12441
1-4,0.12179345517569568,0.12255115201210354,-31.901879243790646,0.9848793196878961,0.3720380842647412,c_12517
5-12,0.061646228430987354,0.06784774341499025,-6.5093274556323975,-0.21501355801273245,0.3818530602584984,c_12517
13-24,0.05311750790954254,0.060587471321497714,-1.397889599138984,0.6858697856344742,0.28308092479818536,c_12517
25-48,0.058732076519344846,0.0648698450439111,-3.2881405805207873,0.265505739769773,0.23045658694718155,c_12517
49-96,0.0630940509929816,0.07904120306998923,0.009063987727448541,0.4777607976094409,0.1464410185918302,c_12517
1-4,0.03690027420659786,0.04881807428847888,-0.06354342023844506,0.06262878624371915,0.25464485273422355,c_12624
5-12,0.13089435640943864,0.160050142780883,-0.06119596800518745,-0.16388722528250216,0.03214137243462539,c_12624
13-24,0.0623129028275608,0.07243503959133717,-0.06158590800798991,-0.39196067127104983,0.0680911257312504,c_12624
25-48,0.046018437920515964,0.06602537923861419,-0.008927772624061081,0.001439050955542297,0.08416460129045022,c_12624
49-96,0.05777289127752013,0.08011798068414307,-0.017339835985806795,-0.008818725797698455,0.08842786543387039,c_12624
1-4,0.07838384446081804,0.07882433070042418,-1434.7841202850484,-0.7793568709932702,3.1715243639841355,c_12767
5-12,0.07913674478970541,0.09367839735751592,-0.1665229405278279,0.24221230710096744,0.05726019773139677,c_12767
13-24,0.11396899759892813,0.12563484902969665,-0.8707302452911525,0.17536511588838283,0.06583999952806625,c_12767
25-48,0.1268480069903224,0.14827434758231395,-0.3271064367116123,0.1870635715496098,0.05636498799132946,c_12767
49-96,0.0949377667736598,0.11929656399293959,0.023724640449834244,0.2254940545300009,0.06255452870679784,c_12767
1-4,0.06548960696483899,0.08196296387506033,-0.5154438498841067,0.9628695584697384,0.016998490092892445,c_12858
5-12,0.022704326085212733,0.024068611577843332,0.1111420269496931,0.5585866517410178,0.19190473842416436,c_12858
13-24,0.02163543220882258,0.02664973407807595,-0.02478796384215798,0.338847119134424,0.13687154387172665,c_12858
25-48,0.05763303277117498,0.08160987058162532,-0.1358706159946368,-0.20878251229492284,0.05249632082605895,c_12858
49-96,0.03647801258668427,0.045327823136264406,-0.12481257642791177,-0.238999133155247,0.12054377905957857,c_12858
1-4,0.09509524465961712,0.11175017748702687,-0.5667577029479269,-0.29046738945814166,0.07492036620511935,c_1286
5-12,0.041745876069178525,0.054066542760672166,0.04995923414404657,0.40393838774456814,0.13778709255009722,c_1286
13-24,0.09176176273626173,0.14200002396810565,-0.044388603391043224,-0.16667785449249464,0.0656228448861721,c_1286
25-48,0.09801603290830214,0.12466021547024458,-0.02922764959236046,-0.0059745326419426426,0.042297243427610355,c_1286
49-96,0.11048474977982169,0.15592318391621648,0.027141596607478502,0.282432380788643,0.06420665797247206,c_1286
1-4,0.1374370842593678,0.1658364115268208,0.025970961504420575,0.6263387389838787,0.023707510648018053,c_12971
5-12,0.14345364800037574,0.17352172489233525,-0.3209103154937367,-0.060830533008602805,0.03892037880599314,c_12971
13-24,0.07567065927682486,0.08231887186077785,-1.2075555887094827,-0.1738358864030442,0.10686421268188043,c_12971
25-48,0.09209147851993137,0.12128360235549163,-0.06827558228933883,0.04210757729741324,0.04445647262545885,c_12971
49-96,0.10003596317620726,0.15092067068360296,0.0005719379468762664,0.283052511883183,0.036747139032478844,c_12971
1-4,0.09725002387536484,0.12003399831363627,-0.3643418913993064,-0.775749483577123,0.08698584204089531,c_12974
5-12,0.07384911676940123,0.10740342425214403,-0.4416041232792751,0.2861462552931491,0.036160481817140024,c_12974
13-24,0.1702437946445451,0.19047956800902283,-0.08161954725754383,-0.15709123054742927,0.027567501294228212,c_12974
25-48,0.10471644174438184,0.12847453158700256,-0.08947239364508652,0.4422079495007394,0.03525364661959746,c_12974
49-96,0.09822329799214018,0.1274809679077136,0.008323752705149623,0.28117376843561404,0.04124368409467071,c_12974
1-4,0.0481486081312459,0.053697048813376703,-0.20777266447417997,-0.9600304308481845,0.07558643307154156,c_12993
5-12,0.09257810460829462,0.10214183807967717,-2.5778181931058946,-0.09847042418602305,0.08897144095964223,c_12993
13-24,0.06099772310210225,0.07717864049082049,-0.017701117109418796,-0.04611601857462648,0.06601849646227005,c_12993
25-48,0.07567599090988135,0.08668731038012463,-0.4729480091417062,0.1229379619987439,0.07581836882298082,c_12993
49-96,0.07606272606618864,0.08884372072117433,-0.1800203190421883,-0.1368638416405348,0.07331335667705924,c_12993
1-4,0.08778504011763302,0.09935638639390733,-0.11469381442632942,0.4373271392700955,0.031487775481659354,c_12999
5-12,0.05218036223154458,0.05721582167601082,-0.19485703927018116,0.6172421835210637,0.12469898570488433,c_12999
13-24,0.06130715784280413,0.07850567475349125,0.11122978858572163,0.6446365716057842,0.09860319154058382,c_12999
25-48,0.05316991622731947,0.061732319207448524,-0.07486498047257117,-0.12089159701524416,0.09650101568924403,c_12999
49-96,0.050287228451984155,0.06919654191393404,0.03558404146236149,0.21102251249774595,0.11667730712232864,c_12999
1-4,0.06089721505507764,0.08503616138326449,-0.21986850288926174,0.7485382806563605,0.18075098549375265,c_13020
5-12,0.07887525319318392,0.09250819476612203,-0.5024909404421627,-0.019522036171603526,0.06397801556881107,c_13020
13-24,0.07514639375608462,0.09160233379457512,-1.0406746748896416,0.046959545521431854,0.0963041275880461,c_13020
25-48,0.07581019795351791,0.09564683716931528,-1.014846668913076,0.15545193103319216,0.10443557068331175,c_13020
49-96,0.07057041838070821,0.08931737063371564,-0.12242360557691345,0.31795627579641106,0.10760340930557775,c_13020
1-4,0.0915028445202895,0.11126936190612048,-0.2178983364505498,0.6704474593796446,0.06457981704929978,c_13044
5-12,0.14186455882643417,0.165593654408018,0.009791272097868453,0.20191058150165586,0.025975317158588147,c_13044
13-24,0.1508756475644244,0.18727006112736533,-0.09165758447764238,-0.06057665869798413,0.03483225297901139,c_13044
25-48,0.1355318303965082,0.1857438647505231,0.023714241545530812,0.4604756926694793,0.026608093418859995,c_13044
49-96,0.12073895258723742,0.1522903674950802,-0.007518961296179905,0.0015498252269866702,0.03843995215529062,c_13044
1-4,0.07178208593849225,0.08150756908907648,-0.3036474820697903,0.669954600469181,0.1167982029031445,c_13083
5-12,0.14321049903883046,0.18786621236416612,-0.1789658750179275,-0.17495161831995135,0.03252591388763703,c_13083
13-24,0.09569936061702321,0.10676541028058552,0.0026362884126600594,0.25901231490007603,0.08104130533240851,c_13083
25-48,0.0976606885805127,0.1343015855606877,-0.08095082422168254,0.11200049043286475,0.05230849747524957,c_13083
49-96,0.07299991850395127,0.0980623958021472,-0.18779402557368452,0.2742876194989854,0.06989613271191418,c_13083
1-4,0.07397016201800152,0.08785972066410153,-2.919276408007082,-0.6324643480300316,0.10322702043388679,c_13166
5-12,0.034564359671316894,0.04190249475531198,0.15162395716534816,0.652679592991237,0.13203227021324587,c_13166
13-24,0.03720506781986788,0.0434102651789847,-0.2529620113325559,-0.13755234480469647,0.11274178451931773,c_13166
25-48,0.039131531615578835,0.048086470249496895,-0.06496704761621674,-0.22232815038845674,0.08935047161611621,c_13166
49-96,0.08663637427199322,0.09687449693478362,-0.5592298412789585,-0.23173623361041434,0.09110630475750287,c_13166
1-4,0.05452803028112446,0.05761642654894018,-4.654302690175813,0.8587916790262602,0.28656028834807074,c_13170
5-12,0.08052245528983644,0.0929065026562464,-0.19627973798732223,0.43000775896488613,0.05455066533729768,c_13170
13-24,0.06249516930090684,0.08074430258461995,-1.237532506648852,-0.17193547450475144,0.0768971497352952,c_13170
25-48,0.07498417489206076,0.09854020755048842,-1.0579194002548822,-0.17402455474076534,0.05636990492919767,c_13170
49-96,0.0731493403562745,0.08827342192472602,-1.9359827760317665,-0.0385224614582383,0.1126573833254153,c_13170
1-4,0.10414253726327552,0.13639527772098378,-0.012437045937314872,0.38375660851719356,0.03717132166823504,c_13229
5-12,0.12552869872582867,0.16985632817834093,-0.11381791728782531,0.2949681203426163,0.02491478022520355,c_13229
13-24,0.10863007480771958,0.1256170511142267,0.0365767941799966,0.5881338024483188,0.03315572145986373,c_13229
25-48,0.07171091238589024,0.09488693537706151,-0.21849797920013847,0.07364552283690115,0.04262204023824185,c_13229
49-96,0.2122553406195209,0.39544106927609296,-0.2890115276710614,0.02693687031628699,0.015129013943478924,c_13229
1-4,0.19618934004077943,0.24003861455770625,-0.05213175243742785,-0.8289522762585138,0.030423053282647848,c_13269
5-12,0.2200506199270506,0.2476387711004153,0.0011508168009661812,0.23922133172539556,0.02291274866760873,c_13269
13-24,0.09100854219414656,0.11680971084894634,0.007781635387857699,0.13032005650658535,0.0457720508045675,c_13269
25-48,0.13507042807537292,0.1793150265496639,-0.032461754403208865,-0.39725035668526343,0.0332619010711453,c_13269
49-96,0.11972235600534686,0.1526521050676657,0.0074200652027167635,0.18158647439936731,0.04493179382125924,c_13269
1-4,0.009565858540786246,0.01024883005972899,-3883.7075196524224,-0.7829459612610188,21.580144142257925,c_13308
5-12,0.00888381508236877,0.01026256963451514,-91.63792802813003,-0.5538326819888497,6.451888632516197,c_13308
13-24,0.01032239922236716,0.011695587009510934,-175.96778326111684,-0.3786415751935356,6.437676267949545,c_13308
