container_id,prophet_day1_mae,prophet_day1_rmse,prophet_day1_mape,hybrid_day1_mae,hybrid_day1_rmse,hybrid_day1_mape,hybrid_minus_prophet_mae,hybrid_minus_prophet_rmse
c_10032,0.3558407502408924,0.4379434792407202,10.583192365968138,0.3507900824712984,0.4340266959582308,10.381310460560963,-0.005050667769594008,-0.0039167832824894
c_10034,3.889763835814229,4.3841571990390085,72.56485607446446,3.7633439320266984,4.198781869440067,68.029789126988,-0.12641990378753043,-0.18537532959894154
c_10089,0.8216889771199877,1.1136823420346953,8.164674789827773,0.8301550976634715,1.1085879456968535,8.215059302658185,0.008466120543483835,-0.005094396337841811
c_10132,0.6173049487950282,0.7639621970346226,21.8957865288221,0.614428372704834,0.7639559699614986,21.649388658290928,-0.002876576090194205,-6.227073124032145e-06
c_1016,0.36594687952843435,0.5277922341181098,15.257643109320565,0.3678650240416677,0.54566077500015,15.244343085090934,0.0019181445132333552,0.01786854088204015
c_10306,0.3488483175072483,0.39977936808735337,1529.6780940511878,0.34747532328560765,0.39969213433151496,1493.6466362097215,-0.0013729942216406665,-8.723375583841175e-05
c_10312,0.34145748477918136,0.4428176648718848,26.669927213488272,0.3220708029030937,0.4157611695308701,25.53916777385552,-0.019386681876087664,-0.027056495341014675
c_10382,0.568543670580216,0.8044813129721461,15.20637116225486,0.5503347410340738,0.7889603582594652,14.639592892065725,-0.018208929546142283,-0.01552095471268089
c_10393,1.325612659378031,1.6049806128952415,12.178954596656585,1.2728090780428076,1.5503049718246,11.45640023217332,-0.05280358133522345,-0.05467564107064149
c_10641,0.5863939958031202,0.7588718372439857,11.635401730135136,0.6549758428047044,0.8113706059746489,13.215376186157798,0.0685818470015842,0.05249876873066328
c_10695,0.6319993132875047,0.8907005227519214,19.18055631653727,0.6282840907553197,0.8841335153238306,19.017787303863052,-0.0037152225321850363,-0.006567007428090799
c_10733,1.7819164550150024,2.249355263407195,4.6653704325472525,1.7644017199130129,2.2364196546182935,4.61438628238706,-0.01751473510198953,-0.012935608788901654
c_10878,0.4225914820881041,0.5662235292018638,20.21811548370518,0.4166789864109026,0.5656772788160318,19.845701221757228,-0.005912495677201479,-0.0005462503858320034
c_10898,0.586860340504683,0.7841233799608749,20.332947949204826,0.5970543858456977,0.7948642241153951,20.62986219664986,0.010194045341014646,0.010740844154520257
