horizon,mae,rmse,r2,std_actual,std_predicted,std_ratio,container_id
1,0.014789911067379147,0.014789911067379147,,0.0,0.0,,c_10032
4,0.043913446877086315,0.056243806565177565,-0.0786391202951604,0.05415475835223231,0.004418226890265942,0.081585201830816,c_10032
12,0.03341495661959246,0.04213219279042309,-0.08031115754520202,0.04053588246269994,0.009120301343500614,0.22499328470011418,c_10032
24,0.044438603551988566,0.05192674514235247,-0.198851398958533,0.04742511841276351,0.008411792106926441,0.1773699758367409,c_10032
48,0.044247837446957754,0.05154808280103608,-0.22627762001982688,0.04654983182372907,0.006837418768554926,0.1468838554443393,c_10032
96,0.05111832444442895,0.0632478469893791,-0.007908664518594621,0.06299921776343763,0.007560197729617357,0.12000462859723016,c_10032
1,0.11216202415246679,0.11216202415246679,,0.0,0.0,,c_10034
4,0.18792126918523805,0.1936099878128894,-36.4019999703072,0.03165777184555764,0.015066416002810001,0.4759152373803019,c_10034
12,0.19483755535539093,0.1975892720854756,-68.77360504929807,0.023654718274032937,0.011087769642472267,0.46873395463956596,c_10034
24,0.19273053416589,0.19557123356874725,-44.70272240550765,0.028929034519932714,0.013408615253865719,0.4635002680309604,c_10034
48,0.15876185850703783,0.16752933419742264,-6.199372486506054,0.062437217488051436,0.016790546476840973,0.26891887807226783,c_10034
96,0.12196014979215869,0.13607155630490955,-0.04554610379355806,0.13307478035605072,0.014831990003585815,0.11145605473780837,c_10034
1,0.026315768199158707,0.026315768199158707,,0.0,0.0,,c_10089
4,0.031617938551235375,0.03681919092998417,-0.6600938549630455,0.02857642656459682,0.002435439033433795,0.08522545770124552,c_10089
12,0.046973924224434804,0.05272132226272122,-0.06630635585763067,0.05105582461552996,0.004169995430856943,0.08167521457656626,c_10089
24,0.0627071877484041,0.09241516612250124,-0.24784973735918858,0.08272982440833422,0.005329246632754803,0.06441747786688078,c_10089
48,0.06241181675082396,0.08536197694219812,-0.19836330498324628,0.07797766270714179,0.005690437275916338,0.07297522236961283,c_10089
96,0.056532338357644436,0.07549320485019305,-0.1087772331022061,0.07169447891476498,0.005348728969693184,0.07460447513750812,c_10089
1,0.3172985464674491,0.3172985464674491,,0.0,0.0,,c_10132
4,0.2561139344256884,0.2827881112578511,-4.119457855509814,0.12498248666603785,0.00696953060105443,0.055764057724963616,c_10132
12,0.18394573163536102,0.21780113854341904,-0.02657486425218769,0.21496355341671938,0.007721947971731424,0.03592212656050572,c_10132
24,0.20306191244201033,0.2438937530981168,-0.1546943574873867,0.22696931920031777,0.0074532791040837765,0.032838266997248594,c_10132
48,0.1729300158580712,0.21790253317116923,-0.03827867696492815,0.21384805841754503,0.007716718129813671,0.03608505116631238,c_10132
96,0.15360597216656616,0.190987598671263,-0.010030961301050745,0.19003685080271865,0.008687551133334637,0.04571508681941573,c_10132
1,0.004331922324602638,0.004331922324602638,,0.0,0.0,,c_1016
4,0.0305689431608459,0.042528477561731975,-0.8295986659424164,0.03144140310319653,0.0026840614154934883,0.08536710040210038,c_1016
12,0.030555586906317527,0.04116375754170466,-0.17540108796386145,0.03796837124542303,0.00601795082911849,0.15849905149260085,c_1016
24,0.023779893369917707,0.03509899910351011,-0.1830778283442187,0.03226919076031315,0.005512813571840525,0.17083829628044342,c_1016
48,0.023182141089230765,0.03579107778488949,-0.15126751976066632,0.033356974309044295,0.0047301677986979485,0.14180446208562228,c_1016
96,0.026500625467992825,0.03930885212184719,-0.07261787189223412,0.037954899649077126,0.004940009210258722,0.1301547166751326,c_1016
1,0.1563154638209262,0.1563154638209262,,0.0,0.0,,c_10306
4,0.0773746767814241,0.10607724247306832,-1.125520894930156,0.07275947088986824,0.006566268857568502,0.09024624254768812,c_10306
12,0.07921509803041908,0.09713189532569351,-0.2513572814453888,0.08683027983141892,0.006266639567911625,0.07217113177659121,c_10306
24,0.08822929815904491,0.10498523109722438,-0.019364933823416086,0.10398324436651984,0.00766137707978487,0.07367895785959581,c_10306
48,0.09304870545840362,0.1083012678794543,0.00963169946227227,0.10882662865996756,0.006890336517244577,0.0633148026552735,c_10306
96,0.0992786637958879,0.11419775266614712,-0.0061128013448952245,0.11385031065216984,0.007396136410534382,0.0649636910796907,c_10306
1,0.011193043927733844,0.011193043927733844,,0.0,0.0,,c_10312
4,0.007893874339028122,0.009517002593104373,0.07752216343473162,0.009908826344948737,0.0046890173107385635,0.47321621628063987,c_10312
12,0.014943095785900105,0.01735125945607316,0.20208127158460376,0.019424581668434412,0.005701396614313126,0.2935145122624743,c_10312
24,0.011976555530556201,0.01474278346531104,0.056943379549278306,0.01518135733684262,0.00451209582388401,0.2972129384593239,c_10312
48,0.009901050929376721,0.012798698106753926,-0.09103807282481724,0.012253096170055908,0.004161669407039881,0.33964227076011694,c_10312
96,0.009163154846265703,0.01182871573932197,0.023671214563798393,0.011971251317778264,0.004274770617485046,0.3570863649931625,c_10312
1,0.10890985804087228,0.10890985804087228,,0.0,0.0,,c_10382
4,0.04959525580393832,0.06170310540495585,-0.4678871401881701,0.05092847700352872,0.0032875030301511288,0.06455137132656343,c_10382
12,0.04634504384603191,0.054154199019612756,0.2058445091918757,0.060768618764824756,0.012420885264873505,0.2043963729526661,c_10382
24,0.047125920006194776,0.05408331752530375,0.14841367274044548,0.05860693154562338,0.012819905765354633,0.2187438486755581,c_10382
48,0.0510785652955803,0.06000768868674898,0.0700639448332917,0.062227213823168974,0.011580965481698513,0.18610772956359792,c_10382
96,0.06761511378954242,0.09693308530534693,0.02009781992776849,0.09792209000249842,0.012141202576458454,0.12398839297801628,c_10382
1,0.023073059285561137,0.023073059285561137,,0.0,0.0,,c_10393
4,0.05260590559031028,0.05947848974051954,-5.601728813155536,0.023148939097563086,0.009780884720385075,0.42251978283595376,c_10393
12,0.07336696727770167,0.08522532865968,0.06193074977074153,0.08799363013028773,0.010892320424318314,0.12378532864470536,c_10393
24,0.07421495656865316,0.08813482442730876,0.08727803899847175,0.09225253173884203,0.010354839265346527,0.11224449963779935,c_10393
48,0.06318786599292732,0.07601067789607871,0.05946077950992068,0.07837655143125374,0.009199799038469791,0.11737948238943878,c_10393
96,0.0581230716350438,0.07079497505791299,0.0664566698915604,0.07327151863729381,0.00912936870008707,0.12459641713281476,c_10393
1,0.0315466985424447,0.0315466985424447,,0.0,0.0,,c_10641
4,0.020709213185737877,0.022643468077166228,-0.35308733222567334,0.019466148411629754,0.007377646863460541,0.37899879870703534,c_10641
12,0.01396645521465873,0.01849212997564152,-0.37067900462052816,0.015794979153175365,0.008507076650857925,0.5385937245221177,c_10641
24,0.017697019614310534,0.021518944280158,-0.15798477811275435,0.0199972159114112,0.009485522285103798,0.4743421447828138,c_10641
48,0.027864879392128627,0.03568762311927545,-0.41315681909520796,0.03002081267698286,0.008066429756581783,0.2686945834336578,c_10641
96,0.031067371654501356,0.03848562117560185,-0.517685691628847,0.031239752235556747,0.00877880398184061,0.28101387986837717,c_10641
1,0.014408729116286823,0.014408729116286823,,0.0,0.0,,c_10695
4,0.04947027215619724,0.0625324575806836,-0.30226682657052373,0.054796839222922826,0.017844518646597862,0.3256486852098045,c_10695
12,0.06500719818391834,0.07932067661705933,-0.10591587624818577,0.07542674454881489,0.015249332413077354,0.2021740763743058,c_10695
24,0.09061337198993753,0.11767627791314009,-0.042516116138271,0.1152517516042026,0.013949364423751831,0.12103386048011416,c_10695
48,0.16100261362001309,0.2206453134183155,-0.277826087678434,0.19519056993774325,0.011717486195266247,0.060031005591118375,c_10695
96,0.12145457570393442,0.17091322627665095,-0.14969873675259326,0.1593982852906902,0.012147197499871254,0.07620657573397825,c_10695
1,0.028504533616770522,0.028504533616770522,,0.0,0.0,,c_10733
4,0.03262353622744105,0.03837250616615224,0.09420351031272389,0.040318544706283425,0.004674899857491255,0.11594912196229883,c_10733
12,0.09203898388674991,0.12922985555680366,-0.005201006388101614,0.1288950981467406,0.006210518069565296,0.04818273277153591,c_10733
24,0.1102256403129435,0.13558699201907376,-0.1482637213458029,0.12653107685963474,0.008331319317221642,0.06584405605323236,c_10733
48,0.11666432736098527,0.1487427967056492,0.02023430780014479,0.15027087975157302,0.008702093735337257,0.05790938170937383,c_10733
96,0.11048843221962662,0.14004662239624,-0.03459276806386402,0.13768540929770545,0.00830476451665163,0.06031695412761525,c_10733
1,0.07207559216216997,0.07207559216216997,,0.0,0.0,,c_10878
4,0.08575196425628986,0.08716195977587647,-0.155202418972765,0.08109572143421764,0.006476016715168953,0.07985645359135375,c_10878
12,0.0743602214963776,0.07939637126285086,-0.42470497454982103,0.06651784694632948,0.00796651840209961,0.11976512722258534,c_10878
24,0.07874794581591603,0.09174783408915674,-0.15799527205300334,0.08525943050926142,0.007857104763388634,0.0921552573886257,c_10878
48,0.09205516653452657,0.11257218738856992,-0.0035578363378885314,0.1123724634601655,0.007398173678666353,0.06583617953066326,c_10878
96,0.08072673699997511,0.10959343380184564,0.0019230583876556073,0.10969896331687722,0.0070515964180231094,0.06428134054151284,c_10878
1,0.04188105948615087,0.04188105948615087,,0.0,0.0,,c_10898
4,0.08419716544361955,0.09133390754652063,-0.4179546201153215,0.07670097286157153,0.013898557052016258,0.1812044428315155,c_10898
12,0.1599106273890508,0.20338201400970102,-0.4981096942920662,0.1661654532363575,0.012945027090609074,0.07790444306251658,c_10898
24,0.15823665647451424,0.21751181845709522,-0.4004993632034226,0.1837982624276878,0.011678948067128658,0.06354221151423309,c_10898
48,0.15278429662118945,0.20578411543926678,-0.33190686828503346,0.17830967938753461,0.012720144353806973,0.07133737437865766,c_10898
96,0.12838102035084326,0.17091488238173383,-0.12448554101788334,0.1611769535229937,0.011065926402807236,0.06865700189095929,c_10898
1,0.1663880542206344,0.1663880542206344,,0.0,0.0,,c_11013
4,0.08265701200756127,0.09610256742449419,-0.01857946638002894,0.09522205103523498,0.006270484998822212,0.06585118605040283,c_11013
12,0.09042582271513479,0.10668097920343876,-0.02623025414683422,0.10530878118656904,0.006732752546668053,0.0639334390808308,c_11013
24,0.09548156193443756,0.1284159422402029,-0.20227625046480324,0.11711615576215606,0.006544457748532295,0.0558800594669708,c_11013
48,0.07762869231120531,0.10616871427560381,-0.10917271133576856,0.10080845758462013,0.007908878847956657,0.07845451698651203,c_11013
96,0.06266104320170189,0.08970749850820403,-0.24365765898900138,0.080441159528662,0.007361964788287878,0.09151987404737416,c_11013
1,0.06213771028436475,0.06213771028436475,,0.0,0.0,,c_11087
4,0.055358775847685525,0.055693049691686466,-51.5719218763598,0.007681111565172976,0.0025444282218813896,0.3312578134417567,c_11087
12,0.07154324802896485,0.09705049638934937,0.04337358864676333,0.09922624974333936,0.008481102995574474,0.08547237265856432,c_11087
24,0.04689203802220691,0.07083797783209131,0.005766379723597392,0.07104310472881809,0.009722261689603329,0.136850180277377,c_11087
48,0.07212957320255095,0.10287635186955689,-0.12129239607560671,0.09715297783156959,0.009272219613194466,0.0954393763335732,c_11087
96,0.0675605076284241,0.1290307956404558,-0.013085247354443164,0.1281947913060115,0.009102839976549149,0.07100787702692164,c_11087
1,0.028686713244337914,0.028686713244337914,,0.0,0.0,,c_11203
4,0.027931369097230235,0.03178434422663488,0.4430989565574436,0.04259162790896953,0.01421357598155737,0.33371760318567395,c_11203
12,0.029228238052299692,0.03595476295738923,0.11438259748178037,0.038206157258272984,0.01378103718161583,0.3607019959755766,c_11203
24,0.03897153099651827,0.048048594029425656,-0.4345220431244312,0.04011687276594994,0.013310316018760204,0.33178847455072874,c_11203
48,0.04859046533830161,0.06907219299918019,-0.10631900748317213,0.06566940143775901,0.0108219338580966,0.164794160159257,c_11203
96,0.05071964775549891,0.08016346187581218,-0.11576491308663361,0.07589097176668522,0.011599366553127766,0.15284250923533016,c_11203
1,0.00858262939591331,0.00858262939591331,,0.0,0.0,,c_11307
4,0.22258322832179664,0.274819381900174,-2.14547524112286,0.15495451068552943,0.012297498993575573,0.07936199429865314,c_11307
12,0.15907205829256862,0.1933879320617768,0.052662287124911056,0.19869043295503186,0.015883533284068108,0.07994110762073235,c_11307
24,0.1929936670624546,0.2323753360439149,-0.002483103428905453,0.2320873662303414,0.013555292971432209,0.05840599250016432,c_11307
48,0.19228022410553236,0.32887149585401043,-0.021349550145640217,0.3254160976071187,0.011511127464473248,0.03537356494997632,c_11307
96,0.15231276589169215,0.25909452899074453,0.011161877301801959,0.26055273834573334,0.010510651394724846,0.04033982318304413,c_11307
1,0.002627272382015544,0.002627272382015544,,0.0,0.0,,c_11327
4,0.026011029436234984,0.03166478556613501,-0.32499950855560256,0.027508612947439903,0.002376676071435213,0.08639752487616426,c_11327
12,0.061495742835671906,0.07613207414066187,-0.16118194737505998,0.07065087163399272,0.00651466753333807,0.09220930163589977,c_11327
24,0.06911230105427922,0.0850167569376037,-0.04551174878080233,0.08314575390521355,0.010253897868096828,0.12332437179878492,c_11327
48,0.08488839688350086,0.10312352717728204,-0.39607955950454676,0.0872775757642962,0.010183742269873619,0.11668223115380821,c_11327
96,0.07545474933302777,0.09357664835799931,-0.057969980298507195,0.09097683280009965,0.009431700222194195,0.10367145054299873,c_11327
1,3.201546811959499e-05,3.201546811959499e-05,,0.0,0.0,,c_11461
4,0.01776462969631487,0.02545210918586602,0.6273378563646059,0.04169328733667645,0.019669942557811737,0.4717772047806032,c_11461
12,0.03243315487617686,0.04574382460795125,0.2203379832987682,0.05180590733229026,0.018941475078463554,0.3656238458863448,c_11461
24,0.04998222020416442,0.06944369256780561,-0.20159835456461073,0.0633509516649491,0.02157033048570156,0.3404894467849963,c_11461
48,0.04014531163531538,0.0551674296501101,-0.05597775153422546,0.05368529770901972,0.01704338565468788,0.31746840162952855,c_11461
96,0.03477761150194329,0.04752127103053134,0.07593090697597282,0.049435146510285986,0.020005278289318085,0.40467723272865347,c_11461
1,0.04247685685222402,0.04247685685222402,,0.0,0.0,,c_11735
4,0.020273217842045513,0.02587651174107904,-0.4384681900551892,0.02157523824195745,0.0038123989943414927,0.17670252126938304,c_11735
12,0.0127699004288757,0.017058462341473575,-0.008736203202064363,0.01698443393859916,0.014943511225283146,0.8798356942189417,c_11735
24,0.010651440113054777,0.013917091443525329,0.14673745134980465,0.015066318315646948,0.012066463939845562,0.8008900175243262,c_11735
48,0.02878355774170882,0.03961510963899104,-0.8725528014264454,0.028949683891531294,0.0116112707182765,0.40108454246967334,c_11735
96,0.060979700914608935,0.12448027366378857,-0.24796245575004083,0.11142939547651111,0.011501397006213665,0.103216902120214,c_11735
1,0.13198248708165528,0.13198248708165528,,0.0,0.0,,c_11752
4,0.15537072835910165,0.1774403514163361,-0.5468094944029582,0.14267043136915575,0.014403281733393669,0.10095491823477831,c_11752
12,0.11621452173615852,0.1467208010486077,-0.18532049026829767,0.1347639691033659,0.017739752307534218,0.13163572151787523,c_11752
24,0.09596012406015264,0.1198960339147171,-0.02123676395367058,0.11864285713986863,0.014086147770285606,0.11872731414146052,c_11752
48,0.10605638889071001,0.135920097777653,-0.038105125282663854,0.13340220579628445,0.011398399248719215,0.08544385889784654,c_11752
96,0.09832563495350383,0.12251692040370028,-0.011809419047124736,0.12179983860286846,0.011305651627480984,0.09282156493116017,c_11752
1,0.0668593497810045,0.0668593497810045,,0.0,0.0,,c_1181
4,0.04692974192093838,0.06328088906800586,-0.49505630033713977,0.05175398533563998,0.006743882782757282,0.13030654043396267,c_1181
12,0.03956982055325573,0.05090842012416565,-0.8180586650127601,0.037755973538323044,0.009844725951552391,0.2607461820991003,c_1181
24,0.053457226621557004,0.06864008559778781,0.04737223102759014,0.07032604560120702,0.009581449441611767,0.1362432561037858,c_1181
48,0.07914998806024535,0.1155411130820862,0.041299495928761254,0.11800354903736979,0.009375694207847118,0.0794526459952318,c_1181
96,0.07096889245032156,0.11764552718081388,0.0016256452512660724,0.11774126887445972,0.008633525110781193,0.0733262448529121,c_1181
1,0.06663685956639431,0.06663685956639431,,0.0,0.0,,c_1186
4,0.05615380163138356,0.06457006433260803,-1.5529140977166143,0.04041225812607075,0.007961577735841274,0.19700897957753818,c_1186
12,0.04511917911117851,0.05370017476707306,0.1478132436942725,0.05817123830183784,0.025590742006897926,0.43992087419754006,c_1186
24,0.044911188963383336,0.05286532846592105,0.23933268988573952,0.06061408568585246,0.021506447345018387,0.3548093995260588,c_1186
48,0.039491111579997636,0.048288069950382616,0.2936415214588438,0.057454925519627165,0.018817134201526642,0.32751124522994157,c_1186
96,0.043632446940660354,0.053455102907542865,0.2055776198116117,0.05997405791801819,0.01964677684009075,0.3275879192124535,c_1186
1,0.08138419134709313,0.08138419134709313,,0.0,0.0,,c_11996
4,0.052240073473089496,0.06105961314828459,-0.8721009919103213,0.044626149061779294,0.014865360222756863,0.3331087386047503,c_11996
12,0.04431723882756,0.05308753239816545,0.02978502255081783,0.053896250356200395,0.013326507993042469,0.24726224746559472,c_11996
24,0.05066888473596778,0.05674821029376933,-0.28018292445570125,0.05015522169206718,0.01361109223216772,0.27137936535769563,c_11996
48,0.05569472596401582,0.06822360984342747,0.1311101323887186,0.0731900979942912,0.012624072842299938,0.17248334389830453,c_11996
96,0.06128175659198417,0.07638023212031278,0.1198297253920525,0.08141372486981392,0.012554209679365158,0.15420262000590432,c_11996
1,0.13182248554554313,0.13182248554554313,,0.0,0.0,,c_12060
4,0.1336953731485495,0.13372155329001523,-659.9145119906306,0.005201501986274888,0.005865935701876879,1.127738818009725,c_12060
12,0.2256972825366456,0.3076153207165877,-0.01317920010575091,0.3056080775300124,0.005470924079418182,0.01790176530553551,c_12060
24,0.19035870697674742,0.2635297130465278,-0.08756148223943616,0.2526985094098088,0.007674085441976786,0.03036854257628995,c_12060
48,0.1646176920395731,0.22016211087731288,-0.019393303312274623,0.2180578332609983,0.006880380678921938,0.03155300855753554,c_12060
96,0.13924936189142453,0.23912653691105212,-0.04077289562557285,0.23439577949258059,0.009247126057744026,0.03945090682845136,c_12060
1,0.07916288776191371,0.07916288776191371,,0.0,0.0,,c_12158
4,0.0705523552206222,0.07259755722687694,-19.249956825274435,0.016132807693131072,0.0031450591050088406,0.194948031665184,c_12158
12,0.05479873764800668,0.06228420719851791,-0.4193569700621591,0.05227958402838748,0.005556632298976183,0.10628684987162422,c_12158
24,0.04991655239925255,0.05816404727400531,-0.44484205064936266,0.04838875322720215,0.005061099771410227,0.10459248139018151,c_12158
48,0.05364747553096979,0.06342321538987115,-0.08392543364857863,0.06091840900242315,0.004918365273624659,0.0807369291839027,c_12158
96,0.047245097142857295,0.05877818695438864,-0.060141043988690246,0.057086624146550746,0.005407264921814203,0.09472034828916956,c_12158
1,0.07439359354514666,0.07439359354514666,,0.0,0.0,,c_12164
4,0.0680540862087211,0.072999014241734,-0.8307225544582297,0.053951774018555484,0.011309050023555756,0.20961405309242037,c_12164
12,0.049565769122710705,0.05974571684061584,0.1042396333054143,0.06312637555938747,0.009540637955069542,0.15113552568995484,c_12164
24,0.05550614471706087,0.06602512640216045,0.006327696086869117,0.06623501648655963,0.00776830455288291,0.11728395288403452,c_12164
48,0.04582187666153858,0.05685153448883599,0.02960398074452464,0.057712207724552336,0.006347285583615303,0.10998168037357885,c_12164
96,0.05765083345274887,0.07427700706160668,-0.014434850082571282,0.07374665315787411,0.006533669773489237,0.08859615309595403,c_12164
1,0.0156020977665835,0.0156020977665835,,0.0,0.0,,c_12174
4,0.09193191493331512,0.10475669866316206,-0.33242128978858965,0.09075300657881114,0.007095117121934891,0.078180518634095,c_12174
12,0.09679171795156498,0.11695331009701983,-0.044834829985834324,0.11441651019345146,0.008451675996184349,0.07386762611352635,c_12174
24,0.09579857203419768,0.1264945714220456,-0.08330149028795386,0.12153383929952834,0.009346909821033478,0.0769078791133833,c_12174
48,0.1005548909140798,0.1312078952323138,-0.16969744529285946,0.12131742903245249,0.010502520017325878,0.08657057853176602,c_12174
96,0.11543926916976809,0.1508228347204744,-0.3097719873627618,0.1317859920664638,0.009485408663749695,0.07197584898830452,c_12174
1,0.01237674441272714,0.01237674441272714,,0.0,0.0,,c_12189
4,0.013179698564111532,0.013965181190429917,-0.19272278699271594,0.012787240003904408,0.004075378645211458,0.3187066672688631,c_12189
12,0.03143662554325195,0.035493098643251945,-0.352430385334783,0.030520135420430416,0.004056213423609734,0.13290286454281172,c_12189
24,0.02707506798087908,0.03151573762328713,-0.1891770068061709,0.028900424676110714,0.0033359313383698463,0.11542845393297455,c_12189
48,0.029075863926504197,0.039161657792521204,-0.008259251847182236,0.0390009297329912,0.0035373906139284372,0.09070016120503226,c_12189
96,0.029155707603269344,0.03790713994224268,-0.011215197863692072,0.037696343350997544,0.0035130742471665144,0.09319403249422996,c_12189
1,0.07546892194028404,0.07546892194028404,,0.0,0.0,,c_12193
4,0.11721378685587294,0.1395873043187694,-0.48932393229256177,0.1143803276184814,0.0012774826027452946,0.01116872655765047,c_12193
12,0.09958634372792834,0.12185756981348363,-0.36849521912023064,0.10416717121785303,0.004127990920096636,0.03962852088460233,c_12193
24,0.10654222968335636,0.1414976235207451,-0.3484529939033192,0.12185160105867002,0.006442625541239977,0.0528727196463995,c_12193
48,0.09899791694232818,0.1320732693815918,-0.1721871052977313,0.12198781679107853,0.006547898519784212,0.05367665962084081,c_12193
96,0.09668623707724576,0.12910707403302257,-0.03760329689507058,0.12674603065131262,0.007281007245182991,0.057445643131922304,c_12193
1,0.10659071020805044,0.10659071020805044,,0.0,0.0,,c_12231
4,0.2184275124732216,0.24937137776448073,-2.5005267603923165,0.13328457875241992,0.014460515230894089,0.10849353590826834,c_12231
12,0.31148963998132934,0.3343669047435721,-6.097628950508663,0.12550662153613812,0.01638159528374672,0.13052375311552655,c_12231
24,0.2758929855918369,0.3071923404016143,-3.6079416936665005,0.1431056877365948,0.03456808626651764,0.2415563407245199,c_12231
48,0.23774557716103872,0.2694337480814595,-4.0165169824685965,0.12029590651024129,0.04864533618092537,0.40438064429718557,c_12231
96,0.31036684276853777,0.33962534833634905,-0.17219411467643853,0.313689750349535,0.04395837336778641,0.140133279199607,c_12231
1,0.051103192184573154,0.051103192184573154,,0.0,0.0,,c_12237
4,0.03286139187951398,0.03494269432784683,-9.711453766947113,0.01067658053343159,0.01864509843289852,1.7463548721910636,c_12237
12,0.043264948057690204,0.04954509935197082,-0.7836734807566801,0.037097361828239424,0.03625903278589249,0.9774019229122438,c_12237
24,0.06262348319672115,0.07138418844903895,-1.6479834689249167,0.04386765221715528,0.031060785055160522,0.7080566997614158,c_12237
48,0.10998521866131473,0.16267742852707298,-0.9151624509005327,0.11755050242063375,0.028928805142641068,0.24609682261607388,c_12237
96,0.30695363790758157,0.3876736661562225,-1.609432808414605,0.2399900532408431,0.02649337612092495,0.11039364241624382,c_12237
1,0.0059499770289327125,0.0059499770289327125,,0.0,0.0,,c_12441
4,0.008595836595391891,0.010449337369448268,-1.8792852549781878,0.006158095285193155,0.0030710219871252775,0.49869673087219074,c_12441
12,0.0363930417695106,0.09945450264221686,-0.17322202449157387,0.09181937795973104,0.008234468288719654,0.08968115959499334,c_12441
24,0.021558050931470046,0.07055543730673011,-0.08744685478088998,0.06765913906074096,0.006844121962785721,0.1011559126793117,c_12441
48,0.024221174833654994,0.054527870670393365,-0.19922452622419096,0.049792999383783836,0.007483667228370905,0.15029557007983982,c_12441
96,0.029141165346923806,0.0531683271870956,-0.3037348255713428,0.046564866607934324,0.007087844889611006,0.1522144356020401,c_12441
1,0.10205294725126413,0.10205294725126413,,0.0,0.0,,c_12517
4,0.12179345517569568,0.12255115201210354,-31.901879243790646,0.021365204104483167,0.007948669604957104,0.3720380842647412,c_12517
12,0.0816953040125568,0.0898617779935875,-6.992218003718511,0.03178640015889453,0.011480008251965046,0.361161005794256,c_12517
24,0.06740640596104967,0.07663543836014156,-2.7347928635502914,0.03965485678976061,0.011469929479062557,0.28924400206191736,c_12517
48,0.06306924124019726,0.07099678587327772,-2.8833261966942376,0.03602771775466558,0.009583697654306889,0.2660090133815318,c_12517
96,0.06308164611658944,0.07512674419634902,-0.3879140606323779,0.0637695394174914,0.01076436322182417,0.16880101879599907,c_12517
