sample_quantile,theoretical_quantile
-3.200733767513471,-2.0300793941578967
-3.192681319099863,-2.0262365666933824
-3.189383398099414,-2.022423430386653
-3.1830623998702614,-2.018639475343183
-3.1826990241530675,-2.0148842049514406
-3.172313311734651,-2.01115713542124
-3.170127542711473,-2.0074577953420794
-3.1694121582814403,-2.003785725260438
-3.166477741601813,-2.000140477275046
-3.1521970917995814,-1.9965216146492284
-3.1406072741454167,-1.9929287114394576
-3.1160806898069677,-1.9893613521393054
-3.1014677389212895,-1.985819131338031
-3.0350830324087017,-1.982301653393093
-2.988674793928108,-1.9788085321158952
-2.95621300009882,-1.975339390470143
-2.9221763172486703,-1.9718938602821903
-2.8395288008072654,-1.96847158196282
-2.8309350575642824,-1.9650722042399122
-2.8256842844864583,-1.9616953839014937
-2.7569711959812837,-1.958340785548684
-2.7508448931646767,-1.955008081358087
-2.716996196709873,-1.951696950853195
-2.7073819099157133,-1.9484070806843947
-2.7040257842385396,-1.94513816441719
-2.696069270560944,-1.9418899023282739
-2.6827547144496062,-1.9386620012091071
-2.682586180261079,-1.9354541741766609
-2.680056456672568,-1.932266140491026
-2.6788815020798133,-1.9290976253795802
-2.66857971986029,-1.9259483598674372
-2.667088104127974,-1.922818080613904
-2.6503374094516468,-1.919706529754702
-2.646707881211702,-1.9166134547496914
-2.6149447117759728,-1.913538608235893
-2.605798323601556,-1.9104817478855636
-2.55830186862408,-1.9074426362691326
-2.547447157387576,-1.9044210407227973
-2.5296084802074468,-1.9014167332205814
-2.4653282227281004,-1.8984294902506862
-2.460164135733575,-1.8954590926959538
-2.4524331682340903,-1.892505325718286
-2.45213401583511,-1.8895679786468562
-2.4465962735399662,-1.8866468448699656
-2.424853751481544,-1.883741721730413
-2.4123792834922413,-1.8808524104242201
-2.411648070610596,-1.8779787159026067
-2.4111526922844493,-1.8751204467770732
-2.4047283786508165,-1.8722774152274846
-2.4012062135394814,-1.869449436913033
-2.39655018810439,-1.8666363308859792
-2.3965222173764427,-1.8638379195080623
-2.3800385604844827,-1.8610540283694839
-2.3555692298073243,-1.85828448621037
-2.34717153810338,-1.8555291248446184
-2.341223405684278,-1.8527877790860472
-2.3328320257468516,-1.8500602866767595
-2.3119708442818867,-1.8473464882176471
-2.2861424735226046,-1.8446462271009534
-2.2803310509214825,-1.8419593494448248
-2.269804013589558,-1.8392857040297819
-2.2668724414332653,-1.836625142237034
-2.2511459832101743,-1.8339775179885902
-2.2140842478613103,-1.8313426876890848
-2.1850023935909277,-1.8287205101692723
-2.1764966978754807,-1.8261108466311295
-2.141762701432717,-1.8235135605945092
-2.1166507110070585,-1.8209285178452934
-2.1108936431542946,-1.8183555863849996
-2.1094868929496604,-1.8157946363817823
-2.106791445929014,-1.8132455401227963
-2.1045132386914354,-1.810708171967863
-2.0920642141739703,-1.8081824083044082
-2.0800552802036454,-1.8056681275036204
-2.0728689041394404,-1.8031652098777973
-2.0588151135756356,-1.8006735376388403
-2.0582688267722755,-1.7981929948578534
-2.043374143057236,-1.7957234674258231
-2.042161930809717,-1.793264843015331
-2.0400564828982257,-1.7908170110432813
-2.039224870984584,-1.7883798626346008
-2.0371730323610593,-1.7859532905868771
-2.0339817565956,-1.7835371893359233
-2.0329528712107683,-1.781131454922222
-2.0324135045157457,-1.7787359849582303
-2.030936054707555,-1.7763506785965204
-2.0240933166420523,-1.7739754364987264
-2.0077887415653253,-1.7716101608052712
-2.0036458490867646,-1.7692547551058602
-2.002313805433282,-1.766909124410703
-2.002300737848537,-1.7645731751224576
-1.9957150420260819,-1.7622468150088633
-1.994096208170921,-1.7599299531760462
-1.9880782158128614,-1.757622500042483
-1.9823559073362453,-1.7553243673135908
-1.9808680226728193,-1.753035467956936
-1.9766848163361854,-1.7507557161780487
-1.9744568576735846,-1.7484850273967982
-1.9719613828013423,-1.7462233182243527
-1.9719059839453847,-1.7439705064406739
-1.971269266883145,-1.7417265109725457
-1.9539930774470702,-1.7394912518721242
-1.9525472342257486,-1.7372646502959823
-1.9523979140680805,-1.7350466284846524
-1.9492026057795795,-1.7328371097426312
-1.9281581369441019,-1.7306360184188592
-1.9099482608789178,-1.7284432798876368
-1.908191746919313,-1.7262588205299845
-1.8972992427380608,-1.724082567715425
-1.8861936494251712,-1.7219144497841754
-1.8851504706190125,-1.719754396029745
-1.856102088799631,-1.7176023366819229
-1.8466851245705538,-1.7154582028901402
-1.7993414855962317,-1.7133219267072106
-1.795890387386988,-1.7111934410734264
-1.78551707757747,-1.7090726798010025
-1.7692083055057222,-1.7069595775588693
-1.7675417539326848,-1.7048540698577872
-1.7601999754407052,-1.702756093035797
-1.7592832591158882,-1.7006655842439753
-1.7577399605922686,-1.6985824814324992
-1.7485146579602797,-1.6965067233370157
-1.7344210399390763,-1.6944382494652939
-1.7335935849979383,-1.6923770000841678
-1.732145567716984,-1.6903229162067501
-1.729662340475728,-1.6882759395799236
-1.7184963845925574,-1.6862360126720826
-1.7157761759011256,-1.6842030786611462
-1.6979968517880866,-1.6821770814228056
-1.6823430870073657,-1.6801579655190306
-1.6778269696866115,-1.6781456761867968
-1.6733056709288472,-1.6761401593270586
-1.6591285669406837,-1.6741413614939407
-1.6558443418233508,-1.672149229884151
-1.6506719114017345,-1.6701637123266084
-1.6506695043083697,-1.6681847572722837
-1.6494189972429962,-1.6662123137842366
-1.6462452043524824,-1.6642463315278646
-1.6328990083132948,-1.6622867607613343
-1.6190511948242414,-1.6603335523262117
-1.618163308157827,-1.6583866576382742
-1.6131271016394648,-1.656446028678504
-1.6127368666993434,-1.6545116179842592
-1.6096959875939258,-1.6525833786406177
-1.607910182175934,-1.6506612642718903
-1.6046792175446694,-1.6487452290332987
-1.6005139496880698,-1.6468352276028078
-1.5957125233494702,-1.6449312151731292
-1.59521773524844,-1.643033147443864
-1.594478917693631,-1.6411409806138049
-1.5942839843952044,-1.6392546713733787
-1.5855892867957824,-1.6373741768972383
-1.5839392464304103,-1.6354994548369874
-1.5810144729425548,-1.6336304633140508
-1.5800690560654476,-1.6317671609126694
-1.576100429324384,-1.6299095066730311
-1.5615716920032723,-1.6280574600845303
-1.557736121104423,-1.6262109810791467
-1.5572867924165643,-1.624370030024954
-1.5519123206479626,-1.622534567719742
-1.5467409939125658,-1.620704555384756
-1.543490616739462,-1.6188799546585564
-1.5389047491033343,-1.6170607275909812
-1.5373644603430612,-1.615246836637223
-1.520618580930769,-1.6134382446520161
-1.5152476482585195,-1.6116349148839169
-1.5035550699860096,-1.6098368109697019
-1.4979076486149439,-1.608043896928852
-1.4898302783844573,-1.6062561371581425
-1.477410760017453,-1.6044734964263294
-1.477105892785401,-1.6026959398689238
-1.4768148721658527,-1.6009234329830648
-1.4685406882703311,-1.5991559416224763
-1.4662849895138703,-1.597393431992517
-1.451526437816196,-1.5956358706453133
-1.4339095201921326,-1.5938832244749799
-1.4307852681465763,-1.5921354607129174
-1.4186370871069067,-1.5903925469231968
-1.4184633785417704,-1.58865445099802
-1.4134480857917948,-1.5869211411532576
-1.4096460638710027,-1.5851925859240656
-1.4090703860658562,-1.5834687541605732
-1.4070245119111464,-1.5817496150236472
-1.4040863386719828,-1.5800351379807216
-1.4038410964830061,-1.5783252928017062
-1.4024973106710568,-1.5766200495549565
-1.4018471579817449,-1.5749193786033118
-1.398987364383433,-1.573223250600205
-1.398906346916522,-1.5715316364858285
-1.397356085299149,-1.569844507483369
-1.3899949681336898,-1.5681618350953044
-1.381572335377229,-1.5664835910997563
-1.3796318822350393,-1.5648097475469096
-1.3778024873952397,-1.563140276755485
-1.3762632105849526,-1.5614751513092693
-1.3760373322361408,-1.5598143440537053
-1.3691962740669763,-1.5581578280925332
-1.3659828491073078,-1.556505576784487
-1.3641080910894023,-1.554857563740045
-1.363666452174986,-1.5532137628182319
-1.3515627717409273,-1.551574148123468
-1.3481235904017927,-1.5499386940024784
-1.3434087705465003,-1.5483073750412355
-1.3408302748988348,-1.546680166061969
-1.317601286423341,-1.5450570421202023
-1.3034190632375156,-1.5434379785018542
-1.3007911378334671,-1.5418229507203731
-1.2951059528949114,-1.5402119345139185
-1.2919159011948445,-1.5386049058425941
-1.2893203598061942,-1.5370018408857111
-1.2816615049929287,-1.5354027160391026
-1.280328021491997,-1.5338075079124769
-1.2766175430798001,-1.5322161933268121
-1.2763823727079366,-1.5306287493117885
-1.275818109251977,-1.5290451531032607
-1.2722518097138007,-1.5274653821407698
-1.2643724629025705,-1.5258894140650916
-1.2595733013485553,-1.5243172267158238
-1.2545232506745034,-1.5227487981290053
-1.248021480576633,-1.5211841065347753
-1.2420526084196062,-1.5196231303550674
-1.2402157231186965,-1.5180658482013363
-1.2332776697174603,-1.516512238872314
-1.2283957967799448,-1.5149622813518122
-1.22376076097797,-1.513415954806542
-1.2097697279774322,-1.5118732385839773
-1.2085290088735277,-1.510334112210241
-1.200848951939657,-1.5087985553880288
-1.1921087176256004,-1.5072665479945593
-1.1886613654064981,-1.5057380700795562
-1.1842326991685426,-1.5042131018632576
-1.1832213897913724,-1.502691623734456
-1.1754237188926209,-1.5011736162485656
-1.1723935227998439,-1.4996590601257176
-1.1691574280075656,-1.4981479362488823
-1.1615232819967074,-1.4966402256620204
-1.1601648699022062,-1.4951359095682575
-1.1573841422888687,-1.4936349693280833
-1.1525696095415838,-1.4921373864575858
-1.152379070058542,-1.490643142626696
-1.1518433191622452,-1.489152219657469
-1.1511444858478284,-1.4876645995223858
-1.1447085932559733,-1.486180264342674
-1.1423742279926843,-1.484699196386663
-1.1390829160541174,-1.4832213780681462
-1.1367465642560035,-1.4817467919447838
-1.1341380784322124,-1.4802754207165139
-1.1334750878212156,-1.4788072472239915
-1.1316310597152686,-1.4773422544470494
-1.1293914348731615,-1.475880425503177
-1.1191024012729205,-1.4744217436460239
-1.1155705893309833,-1.4729661922639208
-1.115212114115232,-1.4715137548784212
-1.1144944210264165,-1.4700644151428643
-1.1116653329161508,-1.4686181568409555
-1.1112516026734862,-1.4671749638853684
-1.1105853175889022,-1.4657348203163623
-1.107879193399017,-1.4642977103004216
-1.1073391067533989,-1.4628636181289116
-1.1056823908728795,-1.4614325282167533
-1.102331339730236,-1.460004425101113
-1.09767569461023,-1.458579293440115
-1.0931069547309649,-1.4571571180115632
-1.0910331601407066,-1.4557378837116897
-1.0866714557396897,-1.4543215755539107
-1.082167944928582,-1.4529081786676028
-1.07997171398121,-1.4514976782968967
-1.0791044377884056,-1.4500900597994837
-1.0758614541075942,-1.448685308645439
-1.0734910645323028,-1.447283410416062
-1.0719843582713597,-1.4458843508027273
-1.0705972659483385,-1.444488115605755
-1.0661768891923376,-1.4430946907332953
-1.0623852508432559,-1.4417040622002208
-1.0576786590119664,-1.4403162161270449
-1.0544987332465519,-1.4389311387388424
-1.0441708102222007,-1.4375488163641896
-1.0409470922496054,-1.4361692354341207
-1.0398730491881953,-1.4347923824810893
-1.0366849941719014,-1.4334182441379475
-1.0349305143159568,-1.4320468071369428
-1.0333331902921004,-1.4306780583087186
-1.0278462523936485,-1.4293119845813331
-1.0264419868438333,-1.427948572979289
-1.0247242058490558,-1.4265878106225722
-1.0153785603663719,-1.425229684725711
-1.0145600444870266,-1.4238741825968377
-1.012779166969242,-1.4225212916367656
-1.0115638878051962,-1.4211709993380788
-1.0022352427582752,-1.4198232932842316
-1.0021645150867478,-1.4184781611486588
-1.0017713973747313,-1.4171355906938985
-0.9951822703986576,-1.4157955697707232
-0.9917857161108474,-1.4144580863172822
-0.9808001451459014,-1.413123128358259
-0.9801788177854944,-1.4117906840040302
-0.9796726010105522,-1.4104607414498427
-0.9774365730269547,-1.4091332889749972
-0.9683988897103878,-1.4078083149420397
-0.9653613550290456,-1.4064858077959683
-0.9643635587033261,-1.4051657560634438
-0.9615861107230096,-1.403848148352014
-0.9609353453264091,-1.4025329733493435
-0.9575702793883907,-1.4012202198224555
-0.9562198222328019,-1.3999098766169835
-0.9509550473623426,-1.3986019326564274
-0.950895972620558,-1.3972963769414222
-0.9498788212991486,-1.3959931985490144
-0.9497225477742297,-1.3946923866319474
-0.9495988703802806,-1.3933939304179535
-0.9463062657529504,-1.3920978192090567
-0.946026843643007,-1.390804042380881
-0.9427918697493559,-1.3895125893819682
-0.9418370544258874,-1.388223449733105
-0.9391279889667139,-1.3869366130266556
-0.9375728020411883,-1.3856520689259018
-0.9372437733220553,-1.3843698071643935
-0.9322437833098207,-1.3830898175453035
-0.9319883391879437,-1.3818120899407933
-0.930882879628502,-1.3805366142913824
-0.9307796423469695,-1.3792633806053267
-0.9306959613690869,-1.3779923789580035
-0.9295486283516742,-1.3767235994913052
-0.9291710184140027,-1.3754570324130373
-0.9257198498788373,-1.3741926679963246
-0.9167756264851997,-1.3729304965790243
-0.9157116462748736,-1.3716705085631453
-0.9141215385627134,-1.3704126944142736
-0.9122317486994953,-1.3691570446610055
-0.9112230878457592,-1.3679035498943863
-0.9102616111353125,-1.366652200767353
-0.907214255360107,-1.3654029879941898
-0.9060298690176202,-1.3641559023499807
-0.9020722705783019,-1.3629109346700772
-0.9017131745473038,-1.3616680758495638
-0.899236637281458,-1.3604273168427348
-0.8970370854949287,-1.3591886486625775
-0.8947949698002396,-1.3579520623802532
-0.8908412371216431,-1.356717549124596
-0.8902889861922699,-1.3554851000816046
-0.8897083549065953,-1.3542547064939512
-0.8888414699689766,-1.3530263596604852
-0.888744341742987,-1.3518000509357517
-0.8885709712015896,-1.350575771729507
-0.8884759584751954,-1.349353513506247
-0.8843998223686413,-1.3481332677847324
-0.8830559980808652,-1.3469150261375291
-0.8794682869624066,-1.345698780190542
-0.8790056559253234,-1.3444845216225643
-0.8756374157797275,-1.3432722421648253
-0.8754460940769054,-1.3420619336005446
-0.8745133793516715,-1.3408535877644914
-0.8733129503842239,-1.3396471965425496
-0.8722208728592272,-1.338442751871285
-0.8716659706124714,-1.3372402457375192
-0.8707363980139257,-1.3360396701779045
-0.8706976586138354,-1.3348410172785115
-0.8705303727483158,-1.33364427917441
-0.8685578318917129,-1.332449448049264
-0.8669448912425636,-1.3312565161349215
-0.8653674045239703,-1.330065475711021
-0.8651692124156161,-1.3288763191045894
-0.8617010251017533,-1.3276890386896514
-0.8601740121922548,-1.326503626886841
-0.858296676353057,-1.3253200761630193
-0.8575747918449053,-1.3241383790308898
-0.8534186330947483,-1.3229585280486271
-0.8520541078425352,-1.321780515819501
-0.8468211064251374,-1.3206043349915086
-0.8462300502013294,-1.3194299782570105
-0.8458769206497434,-1.3182574383523684
-0.8454649050250866,-1.3170867080575879
-0.8442142915457351,-1.3159177801959663
-0.8437943308623047,-1.31475064763374
-0.8436525533834724,-1.3135853032797393
-0.8403460766214063,-1.3124217400850458
-0.8382155755376856,-1.3112599510426504
-0.8372322389868397,-1.3100999291871205
-0.8358306469974917,-1.3089416675942647
-0.8354541875359853,-1.3077851593808032
-0.8332912400817731,-1.306630397704043
-0.8326574278820752,-1.3054773757615543
-0.8321174648275558,-1.3043260867908528
-0.829355948289238,-1.3031765240690776
-0.8262606155527276,-1.3020286809126844
-0.822921827549489,-1.300882550677132
-0.8212713941940373,-1.299738126756575
-0.8204287959096169,-1.2985954025835615
-0.8196189121119731,-1.297454371628728
-0.8187270027577149,-1.2963150274005075
-0.817873408936429,-1.2951773634448287
-0.8168206591638297,-1.294041373344826
-0.8155124952802709,-1.292907050720551
-0.8144542420907093,-1.2917743892286824
-0.8135662227492215,-1.290643382562246
-0.8129347680798178,-1.2895140244503325
-0.812384856993909,-1.288386308657818
-0.8119298826826579,-1.2872602289850883
-0.811448321850494,-1.2861357792677681
-0.8111871738487318,-1.2850129533764472
-0.809973645460824,-1.283891745216418
-0.8092027826642246,-1.282772148727403
-0.8080498198179827,-1.2816541578832992
-0.8065353235046342,-1.280537766691915
-0.8063350225211782,-1.2794229691947105
-0.8058514234851205,-1.2783097594665462
-0.805702693184955,-1.2771981316154286
-0.8053013340197788,-1.2760880797822582
-0.8038196780985405,-1.2749795981405856
-0.8025566571164716,-1.2738726808963596
-0.8010508585030617,-1.2727673222876927
-0.8002880351230983,-1.2716635165846113
-0.7985681803523204,-1.2705612580888213
-0.7973202808222304,-1.2694605411334727
-0.7971526233730004,-1.2683613600829222
-0.7963508303964287,-1.2672637093325037
-0.793343344965499,-1.2661675833082964
-0.7929175515233361,-1.2650729764668984
-0.7925440666230977,-1.2639798832952005
-0.7923110211017393,-1.2628882983101628
-0.7912575857611124,-1.2617982160585934
-0.790985879324072,-1.2607096311169284
-0.7895063130128778,-1.2596225380910149
-0.7883157441522246,-1.2585369316158959
-0.7874701842655946,-1.2574528063555954
-0.7861751567320172,-1.2563701570029093
-0.7838562830043304,-1.2552889782791938
-0.7815860871202579,-1.2542092649341599
-0.7814704318595496,-1.2531310117456638
-0.7804591548553521,-1.2520542135195085
-0.7804432708197612,-1.2509788650892368
-0.7800994718939859,-1.249904961315934
-0.7791918266567971,-1.2488324970880307
-0.7781471462203382,-1.247761467321101
-0.7759612853064379,-1.2466918669576736
-0.7758146358645087,-1.2456236909670362
-0.7757838665933766,-1.2445569343450429
-0.775655274618571,-1.2434915921139278
-0.7749380880164548,-1.2424276593221135
-0.7736945401289524,-1.2413651310440295
-0.7731849474437783,-1.2403040023799223
-0.7724822701765294,-1.2392442684556773
-0.7724750242394992,-1.238185924422634
-0.7723325361163716,-1.2371289654574098
-0.7712091821089491,-1.2360733867617169
-0.770578786593612,-1.235019183562192
-0.7692673196766292,-1.2339663511102166
-0.7672689531759094,-1.2329148846817461
-0.7668023512003287,-1.2318647795771371
-0.7657230109031279,-1.2308160311209775
-0.7584828999653432,-1.2297686346619154
-0.7580862428173991,-1.2287225855724966
-0.7579147867526419,-1.2276778792489944
-0.7576901768928503,-1.226634511111245
-0.7574060169555438,-1.2255924766024888
-0.7565122367635628,-1.2245517711892036
-0.7556491297534262,-1.2235123903609484
-0.7548855392439218,-1.2224743296302012
-0.7545873068202426,-1.2214375845322052
-0.753449733974578,-1.2204021506248097
-0.7531209591531669,-1.2193680234883169
-0.7530056827098608,-1.2183351987253277
-0.7490715844226276,-1.2173036719605899
-0.7434976277588167,-1.216273438840847
-0.7424935813292418,-1.2152444950346915
-0.7416976124969042,-1.2142168362324102
-0.7413167186161779,-1.2131904581458457
-0.7408564501593033,-1.2121653565082433
-0.7404716479151225,-1.2111415270741115
-0.7392786337644441,-1.210118965619075
-0.737044409979733,-1.2090976679397354
-0.7365627369204035,-1.2080776298535296
-0.7353549681785224,-1.2070588471985908
-0.73242715179171,-1.2060413158336059
-0.7316651282716327,-1.2050250316376852
-0.7305896759056686,-1.2040099905102206
-0.7287212227436997,-1.202996188370753
-0.7285876973363793,-1.2019836211588384
-0.7257448666721,-1.2009722848339126
-0.7243908002406224,-1.199962175375164
-0.7218632742307431,-1.1989532887813992
-0.7205587001500433,-1.1979456210709158
-0.7187860915501509,-1.1969391682813717
-0.7182240194723818,-1.1959339264696607
-0.7178708331333288,-1.1949298917117839
-0.7137850079284015,-1.193927060102724
-0.7131747825741456,-1.1929254277563244
-0.7122571421554958,-1.191924990805163
-0.7115136834773581,-1.19092574540043
-0.7114622711001808,-1.1899276877118088
-0.7114383529574169,-1.1889308139273533
-0.7103356949109827,-1.1879351202533712
-0.7096747292241207,-1.186940602914303
-0.7084526923327137,-1.1859472581526074
-0.7038897003193859,-1.1849550822286437
-0.7008762666067951,-1.1839640714205557
-0.6998647052321413,-1.1829742220241581
-0.6990612778300231,-1.1819855303528244
-0.6972656105312703,-1.1809979927373702
-0.6918388036515564,-1.1800116055259449
-0.6917848395924024,-1.1790263650839223
-0.6908737320081311,-1.178042267793785
-0.6902744261916792,-1.177059310055021
-0.6880825285971577,-1.1760774882840135
-0.6856947826772614,-1.1750967989139303
-0.6841573599339407,-1.1741172383946243
-0.6839491256986956,-1.173138803192523
-0.6782337159213655,-1.1721614897905224
-0.6747747486708119,-1.1711852946878887
-0.6747546760760935,-1.1702102144001498
-0.6732376214887921,-1.169236245458997
-0.6705080302461235,-1.1682633844121797
-0.6670192355011468,-1.1672916278234082
-0.666695389643667,-1.1663209722722514
-0.6666772883331008,-1.1653514143540402
-0.6651968688894422,-1.1643829506797645
-0.6644328567328075,-1.1634155778759827
-0.6606007806763883,-1.1624492925847176
-0.6602155854694692,-1.1614840914633655
-0.659621634449998,-1.1605199711845995
-0.6562632796238674,-1.159556928436273
-0.6552586846478272,-1.158594959921329
-0.6545595954696121,-1.1576340623577037
-0.6538785288997903,-1.156674232478239
-0.6533999340282346,-1.1557154670305847
-0.651179906501445,-1.1547577627771122
-0.6505399690726088,-1.1538011164948228
-0.6497963357920155,-1.1528455249752574
-0.6492704773411635,-1.1518909850244083
-0.6484488124695899,-1.150937493462632
-0.6452804652851973,-1.1499850471245614
-0.644693629522592,-1.1490336428590164
-0.6435858515186093,-1.1480832775289196
-0.6407163579117573,-1.1471339480112128
-0.6400969218876026,-1.1461856511967694
-0.6400270923663711,-1.1452383839903106
-0.6395162289806178,-1.1442921433103233
-0.6379728020933949,-1.1433469260889737
-0.6375131364271881,-1.1424027292720313
-0.637173207412496,-1.1414595498187796
-0.6364861646034601,-1.1405173847019419
-0.6356349533259664,-1.1395762309075943
-0.6300475824042587,-1.1386360854350923
-0.6299430007351307,-1.1376969452969874
-0.629075890553714,-1.1367588075189485
-0.626648532899328,-1.1358216691396863
-0.6251482105497738,-1.1348855272108742
-0.6249613648733193,-1.133950378797071
-0.6151709183760254,-1.1330162209756456
-0.6121441552277979,-1.1320830508366995
-0.6118822314588651,-1.1311508654829954
-0.610746021356889,-1.130219662029878
-0.610737650149267,-1.1292894376052014
-0.6103873619089647,-1.128360189349259
-0.6091733549245898,-1.1274319144147043
-0.6077624737788431,-1.1265046099664837
-0.6052581723804074,-1.1255782731817614
-0.6051979921496397,-1.12465290124985
-0.605024903042193,-1.1237284913721386
-0.6044560887692552,-1.1228050407620227
-0.603006378994218,-1.1218825466448341
-0.6023503781644186,-1.1209610062577713
-0.6016766485290471,-1.120040416849832
-0.6012881858766679,-1.1191207756817434
-0.601010137155224,-1.118202080025895
-0.6009698036795297,-1.1172843271662705
-0.599118296937986,-1.116367514398383
-0.5991022990981774,-1.1154516390292062
-0.5983974647458684,-1.1145366983771088
-0.598360176424873,-1.113622689771792
-0.5979641909080463,-1.1127096105542207
-0.5974004061103273,-1.1117974580765602
-0.5969616487284899,-1.1108862297021145
-0.5961715706305286,-1.1099759228052606
-0.5953380891726938,-1.1090665347713835
-0.5942634421610408,-1.1081580629968182
-0.5937556017598277,-1.107250504888785
-0.5937474640793371,-1.106343857865327
-0.5936349966829644,-1.1054381193552496
-0.5891521273946762,-1.104533286798061
-0.5891521255994064,-1.1036293576439087
-0.5874764470391425,-1.1027263293535223
-0.5873319333698159,-1.101824199398152
-0.5868509297175131,-1.1009229652595116
-0.5862238167221122,-1.1000226244297182
-0.5854274346966083,-1.0991231744112329
-0.5851745334656887,-1.0982246127168045
-0.585155229223534,-1.0973269368694123
-0.5844444614735292,-1.0964301444022084
-0.5837434552510058,-1.0955342328584592
-0.5825403063697988,-1.0946391997914922
-0.5821607605689114,-1.0937450427646382
-0.5811876852575133,-1.0928517593511766
-0.5805806575808499,-1.0919593471342786
-0.5798736489997737,-1.091067803706955
-0.5795857990127825,-1.0901771266719988
-0.579058951371879,-1.0892873136419365
-0.577472851739394,-1.088398362238966
-0.5770336900597843,-1.0875102700949117
-0.5764591050828284,-1.0866230348511665
-0.5759723787402796,-1.085736654158642
-0.5757384055382231,-1.0848511256777142
-0.5748608801491735,-1.0839664470781734
-0.5744524778331486,-1.083082616039172
-0.5732403369820326,-1.0821996302491728
-0.5720145546467943,-1.0813174874059
-0.5717713934217166,-1.0804361852162878
-0.5693153740948146,-1.0795557213964286
-0.5688538702746119,-1.078676093671527
-0.5685684425654115,-1.0777972997758472
-0.5682865488686474,-1.076919337452666
-0.5677240598771953,-1.0760422044542224
-0.5676576872049409,-1.075165898541671
-0.5671381761143989,-1.0742904174850323
-0.5666753657881097,-1.073415759063147
-0.5661941147908133,-1.0725419210636253
-0.5654819560650794,-1.071668901282804
-0.565126537077407,-1.0707966975256964
-0.5641665652855793,-1.0699253076059478
-0.5635657498574766,-1.0690547293457875
-0.5627899120693418,-1.0681849605759857
-0.5624492756529605,-1.0673159991358048
-0.561747202023995,-1.0664478428729571
-0.5593406908636842,-1.0655804896435583
-0.5579889634244102,-1.0647139373120826
-0.5579420572559484,-1.0638481837513196
-0.556397786893758,-1.0629832268423296
-0.5558512920304323,-1.0621190644743992
-0.555606399668345,-1.0612556945449996
-0.5544589133115748,-1.060393114959742
-0.5522809009400234,-1.0595313236323354
-0.5521145903630985,-1.0586703184845436
-0.5520679700635793,-1.0578100974461428
-0.5518541415659716,-1.0569506584548813
-0.5515910684712215,-1.0560919994564344
-0.5510723172864025,-1.0552341184043663
-0.5510133072731648,-1.054377013260087
-0.5491839071980709,-1.053520681992812
-0.5490128250679944,-1.0526651225795218
-0.5482293240515964,-1.0518103330049204
-0.547214347049346,-1.0509563112613973
-0.5470527173323811,-1.050103055348985
-0.5456760436944548,-1.0492505632753222
-0.5434519155718145,-1.0483988330556113
-0.5410209993836184,-1.0475478627125827
-0.5396244656582995,-1.0466976502764533
-0.5391933938093245,-1.0458481937848887
-0.5390001300206488,-1.0449994912829654
-0.5376048809489213,-1.0441515408231339
-0.5375742105885813,-1.0433043404651758
-0.5375683161513607,-1.0424578882761728
-0.5375450187367528,-1.0416121823304652
-0.5359597489818079,-1.0407672207096161
-0.5349195696141849,-1.0399230015023735
-0.5347779944222708,-1.0390795228046357
-0.5327893202750618,-1.038236782719412
-0.5314918846728989,-1.03739477935679
