container_id,day1_mae,day1_rmse,day1_mape,train_steps,validation_steps
c_15035,0.013654083099633377,0.10206472247560418,33.491922314957876,609,153
c_15072,1.506420201394293,2.676596286708346,16.42173755814674,614,154
c_15179,2.3560463446709843,2.9103743128951383,21.398159810891517,613,154
c_15235,2.3377647234333883,2.978244010470322,11.736408740594143,613,154
c_15282,0.29972363304760724,0.4079033719860458,22.868457487020542,613,154
c_15420,1.4617399796843529,1.7855860981126468,49.083423781026056,611,153
c_15446,0.11937254590318641,0.47686789435866456,546.0540324095981,614,154
c_15486,0.9785300147202278,1.257076898283713,26.25490854577463,614,154
c_15527,4.718054600556692,6.100479586163405,11.57762921586893,600,150
c_15555,1.4820021522187055,1.8584349630882875,6257.691165186196,610,153
c_15570,0.641587610046069,0.8631760726286896,10.232311018503907,614,154
c_15604,0.756264199813207,1.819562259088269,30.691263067341048,614,154
c_15616,1.7408995267417697,2.311799485543883,25.406951934104033,614,154
c_15630,1.263348988597355,1.5705665968179827,16.45563296603209,613,154
c_15640,7.066308794915677,8.650383374337244,188.92327272635347,614,154
c_15642,0.4446839243173599,0.5712208277087408,8.469356928723784,613,154
c_15647,1.2410547855827543,1.663013050759411,19.563484582974574,614,154
c_15794,0.03466679685152485,0.04253400306224906,346.6679685152485,612,154
c_15856,0.5612238543177092,0.7254241584093917,33.830511810977626,608,153
c_16008,11.619129772981006,13.617148707831717,40.18828118771543,614,154
c_16048,3.977427223159207,5.25916208536416,29.25219000985273,614,154
