container_id,day1_mae,day1_rmse,peak_mae,peak_rmse,non_peak_mae,non_peak_rmse,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_actual,residual_std_predicted,residual_std_ratio,day1_mape,energy_recovery_ratio,energy_actual,energy_predicted,variant_id
c_10878,0.4146154792327425,0.5568703225187834,0.8900038297088655,1.0091414876654627,0.31953780913751795,0.4104292373809108,0.08292309584654851,0.11137406450375668,0.09693960039632804,0.005408806683135037,0.11167649228047392,0.004057411104440689,0.036331827957584474,20.00327887114771,0.0013595001538449208,1.197434420742355,0.0016279122792184353,v1_prophet
c_10898,0.586950333843871,0.7744340680072014,1.6211801155770627,1.7014098960400394,0.4103745174503992,0.4559723085496482,0.1304334075208602,0.17209645955715588,-0.05163668670737694,-0.09120455545785089,0.16474750672580932,0.008103671483695507,0.04918843170830207,20.477682527090735,0.0022512173220910225,2.831611711805137,0.0063745733350515366,v1_prophet
c_11013,2.7651476756615367,4.067825334182414,10.863233712739916,11.343414199158891,2.0289580359271393,2.520703179297318,0.06144772612581193,0.090396118537387,0.015962858385321313,-0.2223447065327273,0.08176226895726244,0.005425955634564161,0.06636258635875597,11.110110333934694,0.0038717388375047544,0.773415865679458,0.0029944642446935177,v1_prophet
c_11087,6.3998505884020345,12.182286563576051,43.17584374080428,48.487105470840824,4.379191623984327,5.233221418047179,0.06881559772475306,0.1309923286406027,0.01874597735457388,-0.020537636667756543,0.1296675633068953,0.007360207848250866,0.056762135884599246,212.3216805366715,0.003210395158109381,1.6425499993329256,0.005273234564810991,v1_prophet
c_11203,1.4433021623441118,2.34720498103955,2.370826338340219,3.576857033881094,0.9574561653937702,1.3014078546578622,0.05154650579800399,0.08382874932284105,0.04913444258648763,-0.10624361792625381,0.07970170236445669,0.005349889397621155,0.06712390374244956,7.974467017125366,0.004235476426528162,0.670993339366752,0.002841976471245289,v1_prophet
c_11307,2.6040180365910133,4.432318222668377,5.723511786860185,8.480345130225464,1.6766009757001787,2.0261970962184144,0.15317753156417727,0.2607246013334339,0.10115443522048487,0.0026687728761048968,0.2610732066221621,0.008018705993890762,0.03071439653895938,21.466285580756953,0.0009413585694848326,6.56078454332365,0.006176050752401352,v1_prophet
c_11327,0.6792942046765722,0.8314540041962426,1.0854479538951232,1.2146702767275075,0.5918940307940992,0.7228994632658207,0.07547713385295247,0.09238377824402698,0.09263664922472138,-0.05432518805908648,0.08997221838383174,0.008639204315841198,0.0960207992092111,10.939954677537237,0.00867037397453011,0.8265837051187348,0.007166789844632149,v1_prophet
c_11461,1.4419418764810803,2.011206854126605,3.3669897718067077,4.04979985431053,1.1132751626449975,1.3911882310641288,0.03379551273002532,0.0471376606435923,0.3219330394636616,0.010744910632987437,0.04739296488727951,0.0042640697211027145,0.0899726305633014,11.71133970905341,0.008474337421291821,0.22666016508533457,0.0019207947188988328,v1_prophet
c_11735,2.0728567624661167,4.373170322814865,3.791812318468023,6.37123088170514,0.6183559073875807,0.9794989185387742,0.058665757428286336,0.1237689714004207,-0.2317565807251724,-0.2544573001733912,0.11050548629851935,0.0017696194117888808,0.016013860225984018,15.662740301403513,0.0002153516276220555,1.4576907193880593,0.0003139160689897835,v1_prophet
c_11752,0.4928828846722773,0.6072660423563423,0.8904557129491579,1.0214687746250175,0.36762021274942464,0.3952448852802845,0.09857657693445548,0.12145320847126845,0.042986613166755866,-0.0006359027812137263,0.1214146106621068,0.009736429899930954,0.08019158358978018,35.73716650625554,0.006491900003863116,1.4176424116907491,0.00920319277793169,v1_prophet
