container_id,day1_mae,day1_rmse,day1_mape,train_steps,validation_steps
c_10032,0.3531221154126398,0.43279773281867034,10.397754968183348,614,154
c_10034,3.6561898548874816,4.107339381144937,69.09120345194393,613,154
c_10089,0.767384200123057,1.024064625455502,7.732747936443928,614,154
c_10132,0.6161709487152378,0.7626872448676484,21.675027361908448,611,153
c_1016,0.3478017208669357,0.5139317804109284,14.290074087889778,614,154
c_10306,0.3498958781742383,0.4010295572516438,1522.751599498606,614,154
c_10312,0.31928953268288346,0.4103126315689475,23.986002314390813,614,154
c_10382,0.5509489858687353,0.7926803926062403,14.592026490627566,614,154
c_10393,1.1531114679365286,1.4936879473947569,10.145024875459029,614,154
c_10641,0.5863754414484974,0.7703941902754676,11.588750739499892,613,154
c_10695,0.63970343114487,0.8904394867651344,19.658345216812855,614,154
c_10733,1.7676144136357275,2.231522023365973,4.612660031685286,611,153
c_10878,0.4118594789730776,0.5572886780074063,19.81110147595898,614,154
c_10898,0.5882831983095519,0.7765384401543982,20.49634508329809,614,154
c_11013,2.733269214823506,4.04162076383406,10.883295063065951,612,154
c_11087,6.341315955758329,12.143608317798146,207.99544643124003,614,154
c_11203,1.4382352439657524,2.327395812928256,7.941284871601323,612,154
c_11307,2.599772794136848,4.427834255988572,21.43252282172822,614,154
c_11327,0.6761880078960535,0.8348698183787383,10.800811996521801,612,153
c_11461,1.4544164221832905,2.0343420952109654,11.734932370577923,609,153
c_11735,2.081541006767186,4.383919986397988,15.752291983137551,613,154
c_11752,0.49197110955894513,0.6081134757258618,35.69204009360279,612,153
c_1181,5.491862429044893,8.96833995329392,21.611556620056923,609,153
c_1186,0.9899183458354427,1.17486422950655,12.660585753029494,613,154
c_11996,1.3379557047956772,1.6551429506370743,13.95790959918067,613,154
c_12060,0.13932191844354427,0.23782921611764457,533.964054228503,614,154
c_12158,1.9106663974913138,2.30898771468804,6.787862265102428,611,153
c_12164,0.7588075810014022,0.9877322833694504,10.76692901907045,614,154
c_12174,0.5749557041623001,0.7553018590539455,9.081618127389413,614,154
c_12189,0.40247617805600194,0.5173666973243207,13.432714898815576,614,154
c_12193,0.316933921865914,0.4207564636224599,12.673227391040568,610,153
c_12231,7.85918750959097,8.6255976350485,109.14685799570097,614,154
c_12237,17.675737610789266,22.827999641939517,53.914758789478704,608,152
c_12441,1.8266581067639935,3.360683822518409,12.392895074274769,611,153
c_12517,1.1290802073804957,1.3714012899737709,6.0046544443293515,613,154
c_12624,0.27786585345234793,0.3942650505298057,13.85514034977224,613,154
c_12767,0.5226328974446229,0.6445162966860847,11.194594833926507,614,154
c_12858,0.3102623125022321,0.41782561370168647,13.753997749104045,614,154
c_1286,0.3933469189181538,0.5570774020285941,18.863801944160006,612,154
c_12971,0.965601286616744,1.343063431910597,22.727513091244944,614,154
c_12974,0.5617758974284702,0.7094902000407403,20.721965521254067,612,153
c_12993,5.087813574401984,5.906397488126685,149.67601312526224,613,154
c_12999,1.4379966922043337,1.974744277423105,5.665187203643635,612,153
c_13020,0.9742188058469138,1.1856310022704475,5.3714327051342705,613,154
c_13044,0.5339166952754063,0.6789273891780856,37.22565481811777,612,153
c_13083,0.7873580024877608,1.0541661998694418,10.347841672258502,614,154
c_13166,1.2816950852422158,1.6070277600446568,10.107143495434707,614,154
c_13170,2.1748403333377255,2.7620471102946387,11.201425506308997,614,154
c_13229,1.3682773426796315,2.5988738463196355,10.305493139743323,614,154
c_13269,0.4228511237817396,0.5415910511069288,16.243639157552863,614,154
c_13308,0.003489379959941173,0.0036901197358387063,34.89379959941172,614,154
c_13389,7.303697650318969,8.25280660481358,71.52689312639038,613,154
c_13403,0.3621327608287283,0.46771540108334386,16.805453404329064,613,154
c_13441,0.8516851662629631,1.168539401814063,6.532313337521618,610,153
