container_id,day1_mae,day1_rmse,day1_mape,forecast_mae_scaled,forecast_rmse_scaled,forecast_pearson_r,forecast_r2,forecast_std_ratio,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_ratio,train_steps,validation_steps,input_window,variant_id
c_13441,1.5240361117654377,1.9035471182995487,12.038185451056412,0.076201808521938,0.09517735911165856,0.928515385977256,0.8479122094169596,0.812356432274365,0.076201808521938,0.09517735911165856,0.928515385977256,0.8479122094169596,0.812356432274365,610,153,192,g192
c_13607,2.0429494498504535,4.200138949516776,28.62590764862651,0.1459249639188841,0.3000099267278774,-0.10069948369763712,-0.2859039894211468,0.046509346221554074,0.1459249639188841,0.3000099267278774,-0.10069948369763712,-0.2859039894211468,0.046509346221554074,614,154,192,g192
c_13615,2.9123627361324096,4.398434268794529,46.41400603036188,0.03467098534016047,0.052362312994667044,0.020415030557524944,-0.0680349596800438,0.26491481776126197,0.03467098534016047,0.052362312994667044,0.020415030557524944,-0.0680349596800438,0.26491481776126197,614,154,192,g192
c_13658,1.2305429793066447,2.7563930369794134,17.76939815177366,0.20509049582674546,0.45939883817745586,-0.021883865247447405,-0.15805270741284683,0.2198490993110414,0.20509049582674546,0.45939883817745586,-0.021883865247447405,-0.15805270741284683,0.2198490993110414,613,154,192,g192
c_13690,1.6690132127039963,2.5094461449656786,57.21743062330269,0.046361478471289165,0.06970683768835724,0.435731986030941,0.1489046448608744,0.34435715415937046,0.046361478471289165,0.06970683768835724,0.435731986030941,0.1489046448608744,0.34435715415937046,614,154,192,g192
c_1379,0.4073032394997657,0.5257121730730129,15.945854476513437,0.06788387594044841,0.0876186985506986,-0.14077020259363304,-0.10062038613507585,0.20491622753603142,0.06788387594044841,0.0876186985506986,-0.14077020259363304,-0.10062038613507585,0.20491622753603142,614,154,192,g192
c_1387,0.5878383131490813,0.7687772967774835,20.476495274854496,0.024493262258841204,0.03203238650931423,-0.06052721018981929,-0.9053554873435679,0.886856560355204,0.024493262258841204,0.03203238650931423,-0.06052721018981929,-0.9053554873435679,0.886856560355204,613,154,192,g192
c_13873,1.9004403923948605,3.6536911076996033,27.57618934406512,0.2714914856589443,0.5219558756993155,-0.17496247657962383,-0.3569974901547688,0.09913101566351967,0.2714914856589443,0.5219558756993155,-0.17496247657962383,-0.3569974901547688,0.09913101566351967,612,153,192,g192
c_14106,0.012147549623970614,0.056576638416152895,46.647003766050446,0.03644264894198083,0.16972991526554865,0.12629094276649216,-0.0021109807325871977,0.1024587896281696,0.03644264894198083,0.16972991526554865,0.12629094276649216,-0.0021109807325871977,0.1024587896281696,608,153,192,g192
c_14135,4.217373949951596,5.0391022477021465,17.03964278403701,0.15619904005271476,0.1866334212258562,0.6944089558720286,0.41655539959320886,0.8961990966607873,0.15619904005271476,0.1866334212258562,0.6944089558720286,0.41655539959320886,0.8961990966607873,614,154,192,g192
c_14296,4.202551887267166,5.377765420324853,36.604887284321556,0.1616366073025518,0.20683712734499704,-0.1208547992682461,-1.4571473792723597,0.18533126122589114,0.1616366073025518,0.20683712734499704,-0.1208547992682461,-1.4571473792723597,0.18533126122589114,614,154,192,g192
c_14363,0.5500770484407741,1.0116890744872769,17.160674533829724,0.12942989241770084,0.23804448616895652,0.4093280015163421,0.07585935798009724,0.1757874898966907,0.12942989241770084,0.23804448616895652,0.4093280015163421,0.07585935798009724,0.1757874898966907,613,154,192,g192
c_14388,1.7020741422971088,1.9580792188715528,20.743786651801617,0.05157800442492119,0.05933573402751358,0.5773987913448204,0.21170020449154225,0.34401464793207037,0.05157800442492119,0.05933573402751358,0.5773987913448204,0.21170020449154225,0.34401464793207037,613,154,192,g192
c_14396,2.66162818868955,3.3800498935751366,13.686963584007493,0.12674419202191367,0.16095474578333432,0.86420777877114,0.6599806176010612,0.7202549766255935,0.12674419202191367,0.16095474578333432,0.86420777877114,0.6599806176010612,0.7202549766255935,613,154,192,g192
c_14413,0.5733689475390645,0.7705152093270647,19.225479986774392,0.14334223564300272,0.19262879891428134,0.1860003653376981,-0.18170928097952288,0.14460770779891718,0.14334223564300272,0.19262879891428134,0.1860003653376981,-0.18170928097952288,0.14460770779891718,614,154,192,g192
c_14416,0.3032213649815983,0.5347364284141491,11.711552241579726,0.15161068481910558,0.2673682184447718,0.20519135554315565,0.013771333416659037,0.05188754137902508,0.15161068481910558,0.2673682184447718,0.20519135554315565,0.013771333416659037,0.05188754137902508,614,154,192,g192
c_14417,1.524657239516576,1.9884092720378834,15.883073581348384,0.05257438773278617,0.0685658367136653,0.303315571363341,0.005842831968810969,0.3365020787347958,0.05257438773278617,0.0685658367136653,0.303315571363341,0.005842831968810969,0.3365020787347958,614,154,192,g192
c_14435,0.6113257853600084,0.7651654159409893,14.534229087034332,0.019510397353916933,0.024420172898178324,0.016158340721159,-0.9552318000906221,0.9860632350623354,0.019510397353916933,0.024420172898178324,0.016158340721159,-0.9552318000906221,0.9860632350623354,614,154,192,g192
c_14471,4.481724253533378,5.52943574759942,26.192822067556857,0.08148589381983053,0.1005351935707,0.5348287010746995,0.28162570155795463,0.5092825254025256,0.08148589381983053,0.1005351935707,0.5348287010746995,0.28162570155795463,0.5092825254025256,608,152,192,g192
