container_id,n_val,ridge_pearson_r,ridge_mae_scaled,ridge_rmse_scaled,prophet_mean,prophet_std,prophet_var,remaining_mean,remaining_std,remaining_var,remaining_std_ratio,var_reduction_fraction
c_13308,154,0.044152477052816004,0.06219174242672801,0.09003562889165977,-0.015771749437066454,0.004470002320939894,1.9980920749208043e-05,-0.0046102849442773266,0.08991751632829528,0.00808515974264925,20.115765020316275,-403.64400235257983
c_13389,154,0.14408439247447452,0.20330690721263026,0.24415298818548767,-0.11213001158453616,0.11875385469512796,0.014102478004951567,-0.09619573755161671,0.2244037916720735,0.05035706171680337,1.8896548010856271,-2.570795267265961
c_13403,154,0.05179334460383975,0.10352266617560517,0.129311079729384,-0.02629655965437005,0.06209599532266839,0.003855912635112855,-0.016934062126196883,0.12819747610887358,0.016434592880685214,2.0645047308239954,-3.2621797835946573
c_13441,153,0.2570347256197693,0.0958293544632495,0.11574812380083659,0.04451516661551766,0.07816372374723594,0.006109567710034216,0.059017956808702386,0.0995716271712978,0.009914508937539932,1.2738854087004639,-0.6227840344999478
c_13607,154,0.19037281364816586,0.15406772386230014,0.2589527235911199,0.0980058023525534,0.2153281344248008,0.04636620547486509,0.1484954259868703,0.21214528398302157,0.04500562151623687,0.9852186039214917,0.029344302486986606
c_13615,154,-0.024473588764051785,0.14143197987620315,0.1782010035995106,-0.05630114095494288,0.04916731009014109,0.0024174243815000894,-0.03486947349231446,0.1747561658489954,0.030539717502241583,3.5543161813938053,-11.633163517317842
c_13658,154,0.1767311537447896,0.23135555118181345,0.40785097538762166,0.11094697118871007,0.35823536287173185,0.1283325752118414,0.1943972467001827,0.35854166926596226,0.12855212860002266,1.000855042315686,-0.001710815728733106
c_13690,154,0.20397375437224283,0.06889105756571098,0.10733651146615653,0.015277363923309447,0.07643403323279022,0.00584216143623128,0.03138112644442838,0.10264673203177561,0.01053635159680315,1.34294538297032,-0.8035023016412992
c_1379,154,0.22340021265399418,0.08016616559301193,0.10573557561762452,0.006452608383843051,0.08063137004465586,0.006501417835278226,0.024831838645221274,0.10277836222030437,0.010563391740688087,1.2746696746363468,-0.6247827794375307
c_1387,154,-0.023507445203060383,0.027506340559293983,0.03557158384406466,0.008568476319423838,0.01800884641807403,0.0003243185493097778,0.018745570951015058,0.030231459556160734,0.0009139411468957821,1.6787005038712448,-1.818035381697571
c_13873,153,0.24531173125363337,0.2556982539088358,0.43366890363086474,0.16799466748318204,0.37601039837490097,0.14138381968605174,0.2322999245551025,0.366204127541034,0.1341054630280899,0.9739202137061921,0.05147941733448502
c_14106,153,0.008098241045322632,0.032280669007686405,0.13821505192449543,0.016919155985984223,0.13499938551485172,0.01822483408938755,0.023800882722408115,0.13615035277267976,0.018536918560125147,1.0085257221982054,-0.017124132335411435
c_14135,154,0.2428266574250189,0.08681192668407225,0.12380748973199444,0.03257175064892205,0.09075443805103003,0.008236368025958249,0.0462108720540536,0.1148601315415484,0.0131928498177418,1.26561448683054,-0.6017800292753306
c_14296,154,0.43236273099550454,0.1425809000425071,0.1798792732992925,0.1121144677083926,0.12248844986975528,0.015003420351495553,0.14144991470460405,0.11112369051080791,0.01234847459274182,0.90721770606917,0.17695603379459313
c_14363,154,0.1514638678940469,0.1542905458129838,0.2393392776461785,0.05864895149223815,0.19239297251353762,0.03701505587259484,0.11290550788560154,0.2110346798829256,0.04453563611328888,1.0968939100313357,-0.20317624986383231
c_14388,154,0.0024183732007242373,0.09668537480905814,0.12917010118288025,-0.015952015852376482,0.03349232332694027,0.0011217357218363073,0.0009331679978565877,0.1291667303800917,0.0166840442370833,3.8566070534794354,-13.873417964947334
c_14396,154,0.021002080146973565,0.17781095931101015,0.20598525799054018,-0.10143445590060005,0.10349250647353803,0.01071069889617531,-0.10254110180405562,0.17864839475976182,0.03191524895023969,1.7261964256846014,-1.9797541000462942
c_14413,154,0.04673867972071947,0.15050289618798218,0.19989690717844527,0.05360336488546369,0.15140854537324058,0.02292454761204065,0.03625187334050391,0.19658223515570278,0.03864457517881203,1.2983562762002867,-0.6857290199486752
c_14416,154,-0.009790807706059586,0.21156555161437668,0.3055860272218276,-0.04177168169979866,0.259522859875781,0.06735211479810425,-0.029223483547423042,0.304185482958298,0.09252880804257302,1.1720951406897044,-0.3738070188284184
c_14417,154,-0.034226067334192124,0.06945972299966456,0.11295945445293426,0.003823604150308389,0.10303850772458394,0.010616934074109144,0.008538332242778949,0.11263629624955027,0.012686935232816452,1.0931475885755322,-0.19497165040850084
c_14435,154,-0.005024329945404539,0.028405518293536203,0.03608851096745053,-0.001375607115099416,0.01895755983362003,0.00035938907484528345,0.006230005580665855,0.035546696812962374,0.0012635676543126693,1.8750671038327709,-2.5158766438758144
c_14471,152,0.45571406695645333,0.045697806497049416,0.05964735572252035,0.01953387340051624,0.041750683693364335,0.0017431195888633585,0.026221004586456872,0.05357486316516253,0.0028702659631658885,1.2832092417609313,-0.6466259581406644
