container_id,prophet_avg_abs_acf_1_10,remaining_avg_abs_acf_1_10,prophet_avg_abs_pacf_1_10,remaining_avg_abs_pacf_1_10,prophet_lb_stat_lag_10,prophet_lb_p_lag_10,prophet_lb_reject_lag_10,prophet_lb_stat_lag_20,prophet_lb_p_lag_20,prophet_lb_reject_lag_20,prophet_lb_stat_lag_30,prophet_lb_p_lag_30,prophet_lb_reject_lag_30,remaining_lb_stat_lag_10,remaining_lb_p_lag_10,remaining_lb_reject_lag_10,remaining_lb_stat_lag_20,remaining_lb_p_lag_20,remaining_lb_reject_lag_20,remaining_lb_stat_lag_30,remaining_lb_p_lag_30,remaining_lb_reject_lag_30,prophet_dominant_freq,prophet_dominant_period_steps,prophet_total_power,prophet_peak_power,remaining_dominant_freq,remaining_dominant_period_steps,remaining_total_power,remaining_peak_power,acf_reduction,pacf_reduction
c_11735,0.2561013917668715,0.25006944037934536,0.1334758071333345,0.14523355910371166,183.47751552784416,4.441246324904474e-34,1.0,185.3794083177344,8.564643832972374e-29,1.0,202.23410249141244,1.8901535105341357e-27,1.0,149.76875337593478,4.158981650063154e-27,1.0,172.57816091680326,2.730046026274908e-26,1.0,184.08144170521356,4.5001282839630486e-24,1.0,0.012987012987012988,77.0,1.2300651212644786,0.12532005900470117,0.012987012987012988,77.0,1.055980047434109,0.1213197662839072,0.006031951387526158,-0.01175775197037715
c_11752,0.09131058987833023,0.2610452044246835,0.07532985284579452,0.15090281509192302,31.629468868221586,0.0004615083807419004,1.0,44.85034689924712,0.001156202878710845,1.0,52.52311517331289,0.006685293240735944,1.0,145.86336109463988,2.6410087698975755e-26,1.0,186.9392770759162,4.230191506943459e-29,1.0,273.94252544359136,3.4117053387488703e-41,1.0,0.0392156862745098,25.5,1.8629910436350299,0.1215305377496641,0.06535947712418301,15.299999999999999,5.041711406580884,1.1360794060593942,-0.16973461454635325,-0.0755729622461285
c_1181,0.12095696543646661,0.14087348651409123,0.11074000807827081,0.10766686534763052,34.66885903804818,0.000142194273834747,1.0,61.851990075543725,3.6670536217556133e-06,1.0,66.06355535498801,0.00016008514413466663,1.0,49.24217448127148,3.6774079019266817e-07,1.0,66.16096981775522,7.613196253716132e-07,1.0,72.74582727403585,2.0624351449593546e-05,1.0,0.13071895424836602,7.6499999999999995,2.8669258532748896,0.24319331974929825,0.13071895424836602,7.6499999999999995,4.113804054237782,0.4423679751939863,-0.01991652107762462,0.0030731427306402853
c_1186,0.30766784318908347,0.5270959258308189,0.16732953219602711,0.2604808829857285,214.35583935596685,1.6210243734865284e-40,1.0,276.34161598181345,5.323358036214498e-47,1.0,374.5978265937031,3.67908848485734e-61,1.0,531.6606296630085,7.51843344594228e-108,1.0,824.8152326307847,7.609983033067867e-162,1.0,1083.0162764791091,1.470344816527053e-208,1.0,0.06493506493506494,15.399999999999999,0.533061518033849,0.12485094508232886,0.05844155844155845,17.11111111111111,2.8882336807874216,1.1675667996611008,-0.2194280826417354,-0.09315135078970141
c_11996,0.13858172405012179,0.3274287680097176,0.11386861933879437,0.17176501907357436,52.25103138682522,1.0252749302262136e-07,1.0,79.4329388046403,4.899018557062895e-09,1.0,103.56777997616491,5.032477642846228e-10,1.0,206.0211001570521,8.941878733609988e-39,1.0,321.12672346455906,3.8384640205835027e-56,1.0,394.1657864495548,4.211972762997864e-65,1.0,0.05844155844155845,17.11111111111111,1.125514240628559,0.11886218896959222,0.06493506493506494,15.399999999999999,2.1853837803960032,0.6358908487402539,-0.1888470439595958,-0.05789639973477999
c_12060,0.08296876916809535,0.1943849393161991,0.08987367213248851,0.13290794020961522,14.889801498472616,0.13613144550092487,0.0,28.115579483197106,0.10669147203478936,0.0,32.42918443866607,0.3478402441108595,0.0,79.81486386803711,5.457911329410551e-13,1.0,97.00524233547037,4.310081119719408e-12,1.0,151.29393789270117,3.953250385153281e-18,1.0,0.09740259740259741,10.266666666666666,8.678756192443718,0.4187661633175256,0.06493506493506494,15.399999999999999,17.541651900353077,2.1533345486377797,-0.11141617014810375,-0.04303426807712671
c_12158,0.2938798608221183,0.2602983017403092,0.1587951492474196,0.14616997146880945,174.7423753410847,2.8876561417401714e-32,1.0,277.1095795579648,3.71697144021169e-47,1.0,337.79117874958195,8.573435494087977e-54,1.0,145.95446484891417,2.5296260101064657e-26,1.0,166.59323685357884,3.9773401524307245e-25,1.0,183.83887125900694,4.9886263240864394e-24,1.0,0.05228758169934641,19.125,0.5157653971943013,0.14358301714375982,0.06535947712418301,15.299999999999999,0.9199821359043775,0.15301871543687845,0.0335815590818091,0.012625177778610164
c_12164,0.05490197292851552,0.23436826084966653,0.05148202124011109,0.13086614506290323,9.998580059991,0.4406178704778225,0.0,12.32539983802007,0.9044207407527592,0.0,24.470992089308474,0.750310546414763,0.0,111.00890934255733,3.3394589881225865e-19,1.0,154.72448904074784,7.796614608787642e-23,1.0,224.42420404874224,1.2142542255520632e-31,1.0,0.01948051948051948,51.333333333333336,0.8438727689313165,0.056750060804793605,0.06493506493506494,15.399999999999999,1.42947335578643,0.3330265566718274,-0.179466287921151,-0.07938412382279214
c_12174,0.055140429977044034,0.12723591154674707,0.05752788099071558,0.09346550703166703,7.407495353388274,0.6864957065217518,0.0,19.289314526469557,0.5030980709992083,0.0,35.36304755789612,0.22967051677259145,0.0,43.64084708602856,3.8183193185271225e-06,1.0,47.00904907822589,0.0005848997066099282,1.0,59.10778570131478,0.0011791124724731135,1.0,0.006493506493506494,154.0,3.119121768408855,0.191680469296791,0.03246753246753247,30.799999999999997,5.342904854608244,0.3686263199434473,-0.07209548156970304,-0.03593762604095145
c_12189,0.11999631459305302,0.21249153521891612,0.09515530627446744,0.11155098810577561,33.91871417126519,0.00019064555549601402,1.0,57.8108685611061,1.5451453612248944e-05,1.0,71.06832348724207,3.487326704472487e-05,1.0,86.83774564229653,2.2638165122037856e-14,1.0,182.8592274154044,2.673534508068508e-28,1.0,226.5492229239781,4.7819016395536945e-32,1.0,0.006493506493506494,154.0,0.2195081794039612,0.03375694675000083,0.006493506493506494,154.0,0.5836594867113553,0.1442376834702953,-0.0924952206258631,-0.01639568183130817
c_12193,0.06476380203796027,0.17676329127521492,0.07755806505673137,0.11876066626124115,16.853443046252817,0.07767047068035826,0.0,22.692212324734985,0.30415905091409856,0.0,29.393211117432596,0.49701820991062073,0.0,69.60727728229719,5.279282587398876e-11,1.0,108.17761767112769,4.216446701791332e-14,1.0,124.49957198086153,1.7821705505552188e-13,1.0,0.17647058823529413,5.666666666666666,2.4590772786645294,0.17980093908990136,0.058823529411764705,17.0,5.995176943116341,0.8838149140468748,-0.11199948923725465,-0.04120260120450979
c_12231,0.7323822974583394,0.771674544576511,0.19191008865690226,0.1469680023782989,895.5833154808372,5.682439717568201e-186,1.0,1249.42392961421,1.9892448463347773e-252,1.0,1289.34008900163,2.6496809979315483e-252,1.0,984.7233646475673,3.65173643011341e-205,1.0,1330.4381555993657,8.950582079265921e-270,1.0,1445.1734680919517,1.892801296833809e-285,1.0,0.006493506493506494,154.0,11.728770713380454,4.438328209993365,0.006493506493506494,154.0,35.39184068215654,14.996927911187797,-0.039292247118171586,0.044942086278603355
c_12237,0.736239899929041,0.6227771816151695,0.15017242516930907,0.1696630959605099,896.7413878122298,3.2011238303487865e-186,1.0,1105.2298601228367,1.3537666541092373e-221,1.0,1214.3002473697966,2.25892969690464e-236,1.0,662.5367975658021,6.882258631287688e-136,1.0,945.2235584362309,1.8468091580863214e-187,1.0,1024.1438448447418,4.0947688184624215e-196,1.0,0.013157894736842105,76.0,12.231311280317986,5.068634370076095,0.013157894736842105,76.0,31.735955689134666,8.495462616153116,0.11346271831387156,-0.019490670791200843
c_12441,0.09020862735365642,0.28501376631523806,0.0671435790395467,0.16170009682968262,16.788857629001747,0.07916854636757384,0.0,25.55629695330813,0.18097099384746276,0.0,31.423095196419265,0.3948266714644128,0.0,153.76563483031924,6.254734013289816e-28,1.0,210.69066480330602,8.53593410271807e-34,1.0,269.5273531355007,2.475812542744999e-40,1.0,0.058823529411764705,17.0,0.24941965948654635,0.02018364009431339,0.06535947712418301,15.299999999999999,0.42604740317391215,0.0722640832322552,-0.19480513896158164,-0.09455651779013592
