container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_1186,v2_volatility,v3_cpu_std,0.008376674864794764,0.01798756180776584,0.33888742726091436,-0.010963050447484246,0.00016409008067852504,0.00037064933030065556,0.000795909814502907,-0.1211613346917893,-0.03224254468667942,-0.012174012506004722,-0.0012918370510560332
c_11996,v2_volatility,v3_cpu_std,-0.009218668775615724,-0.0033754022063778866,-0.13179236090469004,0.03447796749242116,0.049121260221014484,-0.0004389842274102884,-0.00016073343839895227,-0.031411012104333946,0.004020718422726444,0.0061543851664687815,0.0008014407468963074
c_12060,v2_volatility,v3_cpu_std,0.000999379753972407,0.0007936016564967785,13.57234731057008,0.001365549230831653,0.0020093373848620866,0.000999379753972407,0.0007936016564967785,-0.15731637410558114,-0.006860007504589705,0.002362010078745199,5.328790728810419e-06
c_12158,v2_volatility,v3_cpu_std,-0.044901859488597484,-0.05502372985243387,-0.09832146051844681,-0.0190946280207811,0.006612825919718901,-0.00108852992699629,-0.0013339086024832456,0.22510898786420994,0.05256449404268748,-0.008954078186350606,0.00145947102531244
c_12164,v2_volatility,v3_cpu_std,0.003597273077089458,0.008865148975825687,0.03305518187165468,-0.0009456052746166232,0.014676925834926635,0.0002767133136222649,0.0006819345366019802,0.00093958396174669,-0.018779131519656822,0.048673177290740305,0.009607329323539858
c_12174,v2_volatility,v3_cpu_std,0.005457294871912266,0.004826143194053056,0.08475383132533665,0.004516352782957256,0.0002521932025019158,0.0010914589743824532,0.0009652286388106002,0.017772313677887647,-0.016219789374160687,0.003148700536684798,0.0007131151605349662
c_12189,v2_volatility,v3_cpu_std,0.0005992470710887154,0.004374209066969281,-0.056565673729888744,0.03352188072864348,0.032102851687757394,4.384734666503312e-05,0.00032006407807092657,-0.27201113065941396,-0.01801888528860318,-0.0044637000954606265,0.001981037244115736
c_12193,v2_volatility,v3_cpu_std,0.00013298823899315915,-0.001510783987357489,0.03881189629523618,-0.007382572915118568,-0.004864603724211047,3.989647169796995e-05,-0.00045323519620726893,-0.0006245342369190776,0.007417826710426567,0.008249791431581055,0.0007266448070167128
c_12231,v2_volatility,v3_cpu_std,0.13651857002352763,0.09912503159729447,0.9764165379068714,0.21875147119086868,0.20208739208475723,0.00602287808927332,0.004373163158704174,-0.023070342457595205,-0.028607768859810312,0.02705470351158469,0.005958013216612995
c_12237,v2_volatility,v3_cpu_std,0.4732360630017034,0.5024424044837978,1.2214084779551087,0.3554225379065139,0.47210908190037326,0.008450643982173267,0.008972185794353493,-0.17228866922629285,-0.1141740763494723,0.0336238893949162,0.0027352173072556457
c_12441,v2_volatility,v3_cpu_std,0.049475349891987985,0.03714226627799855,0.39196393863900525,0.058090462452836,0.01993412102194636,0.0007791393683777674,0.0005849175791810823,-0.004657219026901346,-0.029133793403510078,0.020608994473397438,0.0025612744503704906
