container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_11013,v0_baseline,v1_prophet,0.017217072823556556,0.029719596955528615,0.08094639923361235,0.08676123197801644,0.0816511241816098,0.0003826016183012676,0.0006604354879006513,-0.06666300007202104,-0.017795693797644452,0.01413210324210322,0.0015798559689044812
c_11087,v0_baseline,v1_prophet,0.12322647416305088,0.040792940455048665,6.09903177005063,-0.03927361021779063,-0.019975795698847776,0.0013250158512156107,0.0004386337683338626,-0.04052099130248305,-0.006823190314881433,0.02248290998773332,0.002040875090614829
c_11203,v0_baseline,v1_prophet,0.012349641183427185,0.015820888422379387,0.09336245296548729,0.052280476539497744,0.029982331279606367,0.0004410586136938399,0.0005650317293706825,-0.135743814917689,-0.014862590491801386,0.024957974156473647,0.00256664778408891
c_11307,v0_baseline,v1_prophet,-0.011298438533363875,-0.005756866326325216,-0.14196476949281944,0.024966719790014302,0.007676747747503043,-0.0006646140313743276,-0.0003386391956662349,0.015506154214370349,0.0025924272183462937,0.015378252386470467,0.000693896803611461
c_11327,v0_baseline,v1_prophet,0.0012283102402737,-0.0025706033057362188,0.07274350714014588,0.0014862288251820122,-0.012466665764491847,0.0001364789155859636,-0.00028562258952623265,0.01942961158692985,0.006529384518829451,0.04004519494360826,0.005705957525465808
c_11461,v0_baseline,v1_prophet,-0.010654034597325612,-0.015041253905155205,-0.09177627419409262,-0.014450622988599005,-0.016723324415174545,-0.00024970393587481904,-0.0003525293884020786,-0.0014969249365744397,0.014852054892756983,0.0187563932689582,0.003466968101283407
c_11735,v0_baseline,v1_prophet,0.012129582105835812,0.012113829396107612,0.10555351296280868,0.019875418838168457,0.015275945010481351,0.0003432900595991342,0.00034284422819172433,-0.09611027863010638,-0.006940152563096547,0.002369674778617173,6.560726380249121e-05
c_11752,v0_baseline,v1_prophet,0.0033131978576880217,0.002968372158784538,0.25623783612596895,0.004270426367799174,0.004128259819243807,0.0006626395715376154,0.0005936744317568826,-0.07234106533022656,-0.009758491656246204,0.02113244930851614,0.0029128104581578364
c_1181,v0_baseline,v1_prophet,-0.014458630632894653,0.01664900032101002,-0.1645552822234606,0.1011504811103805,0.08475208563014291,-0.00019806343332733067,0.00022806849754811176,-0.04561985530662586,-0.0037815090259387674,0.00853814434740639,0.0004485628751935674
c_1186,v0_baseline,v1_prophet,0.0025692010950469912,0.014340205765557501,0.2717732136203157,-0.019984562905867476,-0.009178253804997594,0.00011368146438262006,0.0006345223790069632,-0.24318550640665337,-0.025687989210054996,0.04661015706378756,0.006437896302022673
