container_id,left_variant,right_variant,delta_day1_mae,delta_day1_rmse,delta_day1_mape,delta_peak_mae,delta_peak_rmse,delta_residual_mae_scaled,delta_residual_rmse_scaled,delta_residual_pearson_r,delta_residual_r2,delta_residual_std_ratio,delta_energy_recovery_ratio
c_13170,v3_cpu_std,v4_full,-0.2097157752122567,-0.1925220213637724,-1.072238387056343,-0.33318777554668433,-0.3240802309772466,-0.006765025006847003,-0.006210387785928154,0.14924329766592004,0.3090148593705808,-0.023356225615374177,-0.002968382785293048
c_13229,v3_cpu_std,v4_full,0.0014006680590368248,0.0003399481850347996,0.016735560276396555,0.002461329330981421,-0.0013355521872515652,0.00016478447753376368,3.9993904121737867e-05,-0.10861054539858067,-0.0003030711133646946,0.00023417932612554426,-5.131687688789149e-06
c_13269,v3_cpu_std,v4_full,-0.0023102350409089922,-0.0029173561201659703,-0.08757420646242053,0.00408926181262359,0.0011751049643462519,-0.0007700783469696826,-0.0009724520400553327,0.07105477747277264,0.010892656887556473,-0.026075278589389732,-0.002330648910857773
c_13308,v3_cpu_std,v4_full,5.327587612669049e-05,2.136988203030061e-05,0.5327587612669049,5.327587612669049e-05,2.136988203030061e-05,0.00021310350450676196,8.547952812120244e-05,0.1485892070266394,-0.10579181524026637,0.1115236775768862,0.012471156985777016
c_13389,v3_cpu_std,v4_full,0.046750395642549236,0.087755282837783,0.8346918635949407,-0.4037278316646935,-0.5456952783560403,0.0008711253846437617,0.001635191605672992,0.40745299504020216,-0.04266373057980788,0.008918155824831228,0.00786661019044871
c_13403,v3_cpu_std,v4_full,0.01517433918016442,0.005198877465364737,0.8747994073433212,-0.053997953673388,-0.046985253675274175,0.0021677627400234975,0.000742696780766397,0.2470758158663276,-0.025635134577773666,-0.01593939815023227,-0.0014597968880392265
c_13441,v3_cpu_std,v4_full,0.00228683331152435,0.00011857660996739128,0.029338218028540197,-0.01552489708410576,-0.0028992903223565847,0.00011434166557622305,5.928830498366788e-06,-0.11782824140388268,-0.00023635134353350296,0.0010823414024791478,0.00029154558770655556
c_13607,v3_cpu_std,v4_full,-0.012079833746411195,-0.018661892613659248,-0.16493380215897702,-0.018292344870860955,-0.021995194892757475,-0.0008628452676008036,-0.0013329923295470891,0.19298585637748872,0.011093160692964732,-0.0039782948563925925,2.9036549080343067e-06
c_13615,v3_cpu_std,v4_full,0.24617830067336488,0.20824518813572457,5.567823578851872,-0.012314488433978532,-0.124675408777839,0.0029306940556352856,0.002479109382568151,0.07087661160712766,-0.14584554936092964,0.05770187834211872,0.014847237857408343
c_13658,v3_cpu_std,v4_full,0.009042659712786394,-0.005338550949729903,0.2572533275788409,-0.004954582657259898,-0.011085136442517296,0.001507109952131075,-0.000889758491621595,-0.07221225563227737,0.00423106691163011,-0.006722943731984066,-0.00017187558525979597
c_13690,v3_cpu_std,v4_full,0.04199929091592114,0.03675815512525937,1.3623995814395613,-0.008028803664488215,0.02680242363125096,0.0011666469698867026,0.0010210598645905497,-0.28089447282885116,-0.04070032272557722,-0.034829792386204546,-0.004438888635253342
c_1379,v3_cpu_std,v4_full,0.00089908245740844,0.002131646831038392,0.11336774799086768,-0.011385883056391322,-0.006938053057484073,0.00014984707623473537,0.0003552744718397366,-0.1454892313471212,-0.007967069579499109,-0.02908712829847701,-0.0033454562450417197
c_1387,v3_cpu_std,v4_full,-0.014933584484158824,-0.036867233871137384,-0.3141749002363863,-0.08535144439665598,-0.07569210669486426,-0.0006222326868399481,-0.0015361347446307266,0.030797139552229194,0.17830588449093887,0.0014661677813031238,0.02960555676528366
c_13873,v3_cpu_std,v4_full,-0.005991593392539629,-0.009490118914718071,-0.06792303676310141,-0.009675509670864724,-0.01097612570317974,-0.0008559419132199708,-0.0013557312735311688,-0.05129705060890194,0.006822100095903227,-0.006196562031768398,-0.00011493294355204554
c_14106,v3_cpu_std,v4_full,-0.0005077148593550414,8.432876011826157e-05,-5.258321744561746,-0.0005077148593550414,8.432876011826157e-05,-0.0015231445780651207,0.0002529862803548333,-0.22045431264938503,-0.0030105750782265517,-0.009574984526253319,-0.00036534382081612716
c_14135,v3_cpu_std,v4_full,-0.02518058284820679,-0.041447088371324714,-0.0662955841863404,-0.11195464410712708,-0.08691941508354795,-0.0009326141795632098,-0.0015350773470860918,-0.01037144330376688,0.029804175598467042,0.0006394497179649516,-0.000371261737075192
c_14296,v3_cpu_std,v4_full,-0.10845344487325015,-0.09202406736818247,-1.237289554524068,-0.11935770273097024,-0.10499566299810681,-0.004171286341278835,-0.0035393872064685694,0.13045594073015437,0.09803523592142671,-0.028417787151035906,-0.0011166823868900386
c_14363,v3_cpu_std,v4_full,-0.004360054635966004,-0.002021238770231637,-0.1305384517431225,-0.016656653869176807,-0.0047348003882587975,-0.0010258952084625933,-0.00047558559299565317,-0.15352912066481492,0.004380460108808659,-0.003837249549875906,-0.0003732488479739265
c_14388,v3_cpu_std,v4_full,0.02568827925315542,0.03543419584115792,0.4694071114684508,-0.06302954758753593,-0.0519260752598556,0.0007784327046410737,0.0010737635103381174,0.26189689243801884,-0.1070971847909521,0.06758725244655896,0.042026399300639464
c_14396,v3_cpu_std,v4_full,0.041457960344437605,0.042557044022370594,0.2778202481782728,-0.05466397056479022,-0.07056212666380857,0.0019741885878303417,0.0020265259058271923,-0.012224415813581968,-0.050017135019183145,-0.025370871992457925,-0.0014040382911686827
c_14413,v3_cpu_std,v4_full,0.0004176700811816536,0.0003345061172914665,0.026685824464024677,0.000224506821005499,-0.0006709836956633186,0.0001044175202954134,8.362652932286663e-05,-0.02515289344133105,-0.0010158328891032298,-0.004003847693049959,-0.00012543536615781644
c_14416,v3_cpu_std,v4_full,-0.001140134390576919,-0.0020295405770942576,-0.048792732508093906,0.0018289716099388897,-0.0031129007547556764,-0.0005700671952884873,-0.0010147702885471288,0.06461772131230017,0.0075891488334189905,-0.00969285071123125,-0.0004009618133966142
c_14417,v3_cpu_std,v4_full,-0.005460354215096608,0.00670483764905816,-0.0970305364813484,-0.20941687046918878,-0.16390230871008704,-0.00018828807638263806,0.00023120129824338864,-0.15223548443062496,-0.007294599252856582,-0.008034736616860522,-0.0005945432086187181
c_14435,v3_cpu_std,v4_full,0.005964438004607109,0.012256411233630526,0.31417933140355636,-0.09279168126909443,-0.09658756135744317,0.00019035440440235557,0.0003911620606477824,0.034029630785847226,-0.045094793607393324,-0.09077308792862841,-0.001081577310043276
c_14471,v3_cpu_std,v4_full,-0.12304632894778655,-0.14845228189712412,-0.39006564480981787,-0.2944374386033113,-0.2765856234400692,-0.0022372059808688435,-0.0026991323981295223,0.19634136480049813,0.1458468389512091,0.017793178679361442,0.009582735564494842
c_14820,v3_cpu_std,v4_full,0.016498454302592336,0.03645790123120918,0.08094978378558615,-0.15930856962222606,-0.2040197826133605,0.00042853128058682743,0.0009469584735379288,-0.0033870390831772235,-0.017985101409797144,-0.050166295801716415,-0.006804343274601991
c_14855,v3_cpu_std,v4_full,-0.022624323925369616,-0.028035357624364488,-0.4336181588565218,-0.03841249488622811,-0.040728303310885616,-0.001414020245335601,-0.0017522098515227735,0.23117887007793328,0.09847472973754501,-0.033649875674558495,-0.00045706877429443557
c_14886,v3_cpu_std,v4_full,-0.025816104397017092,-0.010350786474892848,0.010702018938755664,-0.11343433567539574,-0.08617165385868564,-0.0007171140110282387,-0.0002875218465248075,-0.031057765276258233,0.013198782227431538,-0.06321077534075822,-0.01360262470924659
c_1494,v3_cpu_std,v4_full,0.0028527442264210667,-0.005157456782559133,0.5128252092268397,-0.01696228665813182,-0.017042925765036188,0.0005705488452842147,-0.0010314913565118294,0.1322402074486144,0.026155636150828387,-0.019753922728100108,-0.0012380822655034991
c_14964,v3_cpu_std,v4_full,0.027609709475473032,0.0280806823607902,0.30761399328346783,0.004042553294425488,0.015010027626844114,0.0015776976843127066,0.0016046104206166312,-0.15743908504850612,-0.01797919094895062,-0.00637052196372415,-0.0003814206574866589
c_15030,v3_cpu_std,v4_full,-0.010443650386759096,-0.03310845652218042,-0.08923670517788906,-0.0050286914418098405,-0.029977926825791812,-0.00044441065475572805,-0.001408870490305525,-0.020174888280272307,0.03671329996038741,-0.051883807051538305,-0.002612416568338175
c_15035,v3_cpu_std,v4_full,-0.00012578456265070065,-7.719697251122593e-05,-1.1897805673394757,-0.00012578456265070065,-7.719697251122593e-05,-0.0005031382506028026,-0.0003087878900449037,0.17092213603705214,0.0015311808735472,0.002547094556018069,3.833366062234949e-05
c_15072,v3_cpu_std,v4_full,-0.019758671609181988,-0.018411137402504885,-0.17783725026410657,-0.016862219768681186,-0.029431356148899468,-0.0014457564592084277,-0.001347156395305249,0.02688950991976144,0.015347980829688579,-0.017503546171964292,-0.001139725260691836
