container_id,series,ar_order,n_forecasts,forecast_pearson_r,forecast_mae,residual_avg_abs_acf_1_10,residual_lb_reject_lag_20
c_13170,remaining_corr_z,5,101,0.33232657217460404,0.4419326125534203,0.07219693591110862,0.0
c_13229,prophet_z,1,105,0.1823060593961333,1.4140288350358092,0.08473114362957626,0.0
c_13229,remaining_corr_z,1,105,0.10050979313192092,1.3714290590140619,0.08111772002102327,0.0
c_13229,prophet_z,2,104,0.17031270015164107,1.4513337002197784,0.09887008250746293,0.0
c_13229,remaining_corr_z,2,104,0.09753175820580484,1.4024197668298557,0.08685470051855335,0.0
c_13229,prophet_z,5,101,0.2116981797482171,1.3981089937396067,0.09658223071598783,0.0
c_13229,remaining_corr_z,5,101,0.11382575610803405,1.4209233412418925,0.09879764607735128,0.0
c_13269,prophet_z,1,105,0.45121656173839714,1.2894702610578697,0.1136075079890341,1.0
c_13269,remaining_corr_z,1,105,0.440136554344267,1.3114554832000018,0.10875339724603719,1.0
c_13269,prophet_z,2,104,0.4195702815523864,1.3037882464610844,0.11982388181808776,1.0
c_13269,remaining_corr_z,2,104,0.4085473927388723,1.327132546368696,0.11398431003578899,1.0
c_13269,prophet_z,5,101,0.3869543659985258,1.3296446507248598,0.10998545467577933,1.0
c_13269,remaining_corr_z,5,101,0.3878280594886123,1.3300334578679576,0.10230784368721813,1.0
c_13308,prophet_z,1,105,0.9787171944148015,0.006032323447905106,0.44520163808639657,1.0
c_13308,remaining_corr_z,1,105,0.6882575477190265,0.057482593040708324,0.19727252617734256,1.0
c_13308,prophet_z,2,104,0.9995797047283532,0.001192375762626537,0.4663208010539722,1.0
c_13308,remaining_corr_z,2,104,0.6718831548742417,0.05248368945899513,0.18374983416272433,1.0
c_13308,prophet_z,5,101,0.9999999971873743,2.481794410015902e-06,0.6646475213486971,1.0
c_13308,remaining_corr_z,5,101,0.7465418639399777,0.0537128867693806,0.11671908553416872,1.0
c_13389,prophet_z,1,105,0.9091671863978593,0.28085590156794193,0.17479849200185246,1.0
c_13389,remaining_corr_z,1,105,0.9344766138160238,0.25566476095815144,0.0832632229525424,0.0
c_13389,prophet_z,2,104,0.9110121786010715,0.2787061281502495,0.10899739649928515,1.0
c_13389,remaining_corr_z,2,104,0.9336696038534064,0.25534433251464833,0.0811670470216371,0.0
c_13389,prophet_z,5,101,0.9227397039554581,0.2874448361833958,0.05650977544089599,0.0
c_13389,remaining_corr_z,5,101,0.9384251890819303,0.26580671714914306,0.05682809509879485,0.0
c_13403,prophet_z,1,105,-0.07509804251723466,0.3620692191196695,0.07877736946120165,0.0
c_13403,remaining_corr_z,1,105,-0.01575194797322739,0.38456485455501566,0.09283326430975972,0.0
c_13403,prophet_z,2,104,-0.07446840012125575,0.3661774612662278,0.08911271578449372,0.0
c_13403,remaining_corr_z,2,104,0.008396594190195273,0.3892033205099338,0.09805017434912991,0.0
c_13403,prophet_z,5,101,-0.10532282828569008,0.36557859687595295,0.08858805725319754,0.0
c_13403,remaining_corr_z,5,101,-0.02385608577100802,0.3916785746261088,0.09199358724648747,0.0
c_13441,prophet_z,1,104,0.5584673581847656,0.48522201518569463,0.09139939997951889,0.0
c_13441,remaining_corr_z,1,104,0.5237886685341261,0.47967262173600184,0.08215726978439016,0.0
c_13441,prophet_z,2,103,0.5687101834363466,0.479506282287704,0.07454936168717702,0.0
c_13441,remaining_corr_z,2,103,0.527788541960134,0.4747594151070199,0.06911471998304339,0.0
c_13441,prophet_z,5,100,0.5649758309334947,0.5115938505233403,0.04121970477731378,0.0
c_13441,remaining_corr_z,5,100,0.548627212625514,0.49411766113296507,0.027411947274358594,0.0
c_13607,prophet_z,1,105,0.09438318533414411,1.1147864230720324,0.1283791615311515,1.0
c_13607,remaining_corr_z,1,105,0.007014514250189296,1.0145225837116225,0.12245684796880278,0.0
c_13607,prophet_z,2,104,0.06509485907722312,1.1331487278495551,0.1406805129951888,1.0
c_13607,remaining_corr_z,2,104,-0.027959883914246798,1.0511650636500502,0.1383019309445418,1.0
c_13607,prophet_z,5,101,0.03174431171602862,1.2457468746386204,0.1381181081602293,1.0
c_13607,remaining_corr_z,5,101,-0.009931970153813821,1.2485273938458508,0.13976498749455396,1.0
c_13615,prophet_z,1,105,0.6806420522747303,0.20707859346540275,0.13376254276846683,1.0
c_13615,remaining_corr_z,1,105,0.8178529782618332,0.23378509321384838,0.13853019182442172,1.0
c_13615,prophet_z,2,104,0.6528964368415127,0.19511577655961798,0.13095686171654794,1.0
c_13615,remaining_corr_z,2,104,0.8032772998453749,0.21349153329500564,0.11422305245798432,1.0
c_13615,prophet_z,5,101,0.6366428920121125,0.1983227294643489,0.1310985526189115,1.0
c_13615,remaining_corr_z,5,101,0.7940828986576943,0.20806133722975623,0.11224408295151497,1.0
c_13658,prophet_z,1,105,0.28650395272070023,1.6817496632898474,0.1264784167957356,1.0
c_13658,remaining_corr_z,1,105,0.2706256875774745,1.668175430303034,0.1267309699908322,1.0
c_13658,prophet_z,2,104,0.24198691010023582,1.757232854882886,0.1388473166963457,1.0
c_13658,remaining_corr_z,2,104,0.22356915969018898,1.7547861427728608,0.14328173947687575,1.0
c_13658,prophet_z,5,101,0.16726295534201507,2.1021225637676952,0.1171839946719601,0.0
c_13658,remaining_corr_z,5,101,0.1582432258663331,2.1087909848516335,0.12481359261544003,0.0
c_13690,prophet_z,1,105,0.21569221239523076,0.3525593314777371,0.06491575569180136,1.0
c_13690,remaining_corr_z,1,105,0.11028543921925976,0.37621887434825263,0.06250840658295448,1.0
c_13690,prophet_z,2,104,0.21982065009256055,0.3613222266258559,0.06216053497013285,1.0
c_13690,remaining_corr_z,2,104,0.10846480333928228,0.3841463034503488,0.06293376318791523,1.0
c_13690,prophet_z,5,101,0.2616899560001652,0.43815850845862486,0.08334113588124435,1.0
c_13690,remaining_corr_z,5,101,0.16527818492302854,0.4558274896583391,0.08329552937502561,1.0
c_1379,prophet_z,1,105,0.13093656393908953,0.5068679677599941,0.0694735204223255,0.0
c_1379,remaining_corr_z,1,105,0.13829440895702483,0.5224016519631975,0.060807047989645514,0.0
c_1379,prophet_z,2,104,0.13350746989421677,0.5066771539123873,0.06360498291076946,0.0
c_1379,remaining_corr_z,2,104,0.131870702367467,0.5232624607390411,0.059529817879747135,0.0
c_1379,prophet_z,5,101,0.05264336282287091,0.5280040140005451,0.07920771642241091,0.0
c_1379,remaining_corr_z,5,101,0.05031665810940784,0.5444954061486236,0.07621802673913647,0.0
c_1387,prophet_z,1,105,0.4311864790453415,0.10598504245102966,0.09273253714706821,0.0
c_1387,remaining_corr_z,1,105,0.4571427768705496,0.1091728204168976,0.09653616578654321,0.0
c_1387,prophet_z,2,104,0.40696161302119127,0.10694895475838176,0.10215583659848329,0.0
c_1387,remaining_corr_z,2,104,0.4266141251470373,0.1095662322296531,0.10660725861493811,1.0
c_1387,prophet_z,5,101,0.3615484567184442,0.11158875435844574,0.09373168304815223,0.0
c_1387,remaining_corr_z,5,101,0.38128681216992033,0.11397912646334382,0.10049135967599014,0.0
c_13873,prophet_z,1,104,0.26812036981393134,1.9508438831107318,0.12311972458766898,0.0
c_13873,remaining_corr_z,1,104,0.16607661227391599,1.8189566311346026,0.1141851145546255,0.0
c_13873,prophet_z,2,103,0.17597907954324143,1.971011815485185,0.11095584477467627,0.0
c_13873,remaining_corr_z,2,103,0.07610773532677702,1.8529842679255797,0.10647357474509205,0.0
c_13873,prophet_z,5,100,0.1272283398961439,2.1766947715626372,0.09729143633568962,0.0
c_13873,remaining_corr_z,5,100,0.061044037855040575,2.0833498451557744,0.09432060349087013,0.0
c_14106,prophet_z,1,104,0.4292947494033907,0.34267030038052443,0.048952852624126256,0.0
c_14106,remaining_corr_z,1,104,0.4266374585703363,0.34776426826599827,0.05115506399137202,0.0
c_14106,prophet_z,2,103,0.4292496543850969,0.9701035206836762,0.01552128822733769,0.0
c_14106,remaining_corr_z,2,103,0.41570365830685896,0.6804090426092,0.023991888979100463,0.0
c_14106,prophet_z,5,100,-0.43419736666143244,375.76690181698825,0.029382041473360897,0.0
c_14106,remaining_corr_z,5,100,0.39598013432647045,65.32946488019876,0.06699872776513768,0.0
c_14135,prophet_z,1,105,0.49407946628948063,0.5140985109975329,0.15762195730344825,1.0
c_14135,remaining_corr_z,1,105,0.4442928710390105,0.4900391146277504,0.13874186375763028,1.0
c_14135,prophet_z,2,104,0.4984825350257567,0.5276017529496679,0.1359868134200514,1.0
c_14135,remaining_corr_z,2,104,0.44756205968173046,0.5071307123281096,0.11759115240267037,1.0
c_14135,prophet_z,5,101,0.5084192902842888,0.5201793817387984,0.0906419564699479,1.0
c_14135,remaining_corr_z,5,101,0.446750794754302,0.5020407543143971,0.07985309072828164,1.0
c_14296,prophet_z,1,105,0.9130813038091781,0.268753092813316,0.07712788661632547,0.0
c_14296,remaining_corr_z,1,105,0.8859597147018468,0.27996878234228495,0.08037591175303017,0.0
c_14296,prophet_z,2,104,0.9085168214497613,0.27217537513824497,0.081711776463929,0.0
c_14296,remaining_corr_z,2,104,0.8812583001972015,0.28270082966136606,0.08358197089037853,0.0
c_14296,prophet_z,5,101,0.9193152634495905,0.2534808418359006,0.07094042193806264,0.0
c_14296,remaining_corr_z,5,101,0.8969414220413512,0.26475229315792487,0.06961849106577372,0.0
c_14363,prophet_z,1,105,0.05487027412645118,0.9927881051371986,0.05836193648553091,0.0
c_14363,remaining_corr_z,1,105,0.046416869200268315,0.9959752741455132,0.05831763029354593,0.0
c_14363,prophet_z,2,104,0.048072431586886816,1.0384874201531569,0.06048243978883068,0.0
c_14363,remaining_corr_z,2,104,0.039613349225387895,1.0381762342511704,0.06125815009759876,0.0
c_14363,prophet_z,5,101,0.03165781199244962,1.087119994367635,0.06985964453052877,0.0
c_14363,remaining_corr_z,5,101,0.024346909879737953,1.0751554002795363,0.07036302228999998,0.0
c_14388,prophet_z,1,105,0.5440128675519026,0.20363544889764054,0.12602613004762997,1.0
c_14388,remaining_corr_z,1,105,0.595115724126236,0.21909888981362996,0.13197081128642463,1.0
c_14388,prophet_z,2,104,0.5489648799270326,0.20802151889682302,0.11320139790488684,0.0
c_14388,remaining_corr_z,2,104,0.5814898326045144,0.22268307229678014,0.12765546569808106,0.0
c_14388,prophet_z,5,101,0.5616350789195589,0.2094292220213112,0.11315461246717415,0.0
c_14388,remaining_corr_z,5,101,0.5620349184137072,0.2222931824877432,0.11733182770091213,1.0
c_14396,prophet_z,1,105,0.6411919727540508,0.41964163353064243,0.06315927826790257,0.0
c_14396,remaining_corr_z,1,105,0.7303958922295062,0.44795816722622744,0.06776136969164143,0.0
c_14396,prophet_z,2,104,0.6353602110753135,0.4191404693407454,0.06407255571876413,0.0
c_14396,remaining_corr_z,2,104,0.7295594527049174,0.4415956371376607,0.06454161702427617,0.0
c_14396,prophet_z,5,101,0.614661484446545,0.44217392102435366,0.05351180308682042,0.0
c_14396,remaining_corr_z,5,101,0.7162719782051443,0.4483525683335581,0.05721424043480554,0.0
c_14413,prophet_z,1,105,0.08414908620848023,0.9685910990712188,0.10231958308841524,0.0
c_14413,remaining_corr_z,1,105,0.15838047663006327,0.9879507785403739,0.0931983296448626,0.0
c_14413,prophet_z,2,104,0.1362889682578572,0.981147328818284,0.07934642142326487,0.0
c_14413,remaining_corr_z,2,104,0.20670432541977968,0.9874853783915319,0.07068663650649892,0.0
c_14413,prophet_z,5,101,0.13693412329462643,0.9646198813128743,0.07709246557556382,0.0
c_14413,remaining_corr_z,5,101,0.1962350180174095,0.9687800583597767,0.0701980003873507,0.0
c_14416,prophet_z,1,105,0.39802036492421056,1.5499696524047182,0.04915986912888458,0.0
c_14416,remaining_corr_z,1,105,0.3707444266944518,1.5524114900671058,0.04648588397138774,0.0
c_14416,prophet_z,2,104,0.39887793522427384,1.6272173187272625,0.05376496493315773,0.0
c_14416,remaining_corr_z,2,104,0.3745831021499883,1.6237082560320566,0.054431112704207016,0.0
c_14416,prophet_z,5,101,0.3993614853691995,1.7559928188208282,0.09119651896166622,0.0
c_14416,remaining_corr_z,5,101,0.3690279188081683,1.7620525878999111,0.092892031850178,0.0
c_14417,prophet_z,1,105,0.4858663388911827,0.45346297988860085,0.0675595807475187,0.0
c_14417,remaining_corr_z,1,105,0.4944427237957307,0.4519691714875763,0.06872612334819432,0.0
c_14417,prophet_z,2,104,0.4517902412447779,0.4731252093317557,0.06639957925687875,0.0
c_14417,remaining_corr_z,2,104,0.4632085136516742,0.47190460279889024,0.06769211721688002,0.0
c_14417,prophet_z,5,101,0.42917047436312683,0.4847558948427415,0.06538785844559085,0.0
c_14417,remaining_corr_z,5,101,0.4366503912912006,0.4880360167366833,0.06713015481971728,0.0
c_14435,prophet_z,1,105,0.4647522488227216,0.1072514083305145,0.0794996395807832,0.0
c_14435,remaining_corr_z,1,105,0.49740818289638933,0.10826149341803072,0.08727258468577381,0.0
c_14435,prophet_z,2,104,0.46854318581066734,0.1081840606888566,0.07578691683745561,0.0
c_14435,remaining_corr_z,2,104,0.5123063519933277,0.107927149304543,0.08126848560885577,0.0
c_14435,prophet_z,5,101,0.4989021080644231,0.10225913978112029,0.0771382818645392,0.0
c_14435,remaining_corr_z,5,101,0.5402762011635964,0.10167024219859834,0.07630094785957811,0.0
c_14471,prophet_z,1,103,0.3742805219205911,0.22752129166257828,0.09574652903828393,0.0
c_14471,remaining_corr_z,1,103,0.37528352648454205,0.2195133195397246,0.11447525025800409,0.0
c_14471,prophet_z,2,102,0.35555643223120537,0.2288138891715974,0.09564897614700502,0.0
c_14471,remaining_corr_z,2,102,0.36378976368418586,0.22133479145435053,0.11442267224131156,0.0
c_14471,prophet_z,5,99,0.3322501740440549,0.23624499674377475,0.09233657491747425,0.0
c_14471,remaining_corr_z,5,99,0.387708899728211,0.2247568144243732,0.10693740877753129,0.0
c_14820,prophet_z,1,105,0.4544489691677571,0.459110538242659,0.08060489022469347,0.0
c_14820,remaining_corr_z,1,105,0.38432462957989993,0.4549147224053998,0.07798355773796903,0.0
c_14820,prophet_z,2,104,0.4630615636426739,0.5037786118041183,0.07003214449673195,0.0
c_14820,remaining_corr_z,2,104,0.40940852265019717,0.49923323934291286,0.06134730605565673,0.0
c_14820,prophet_z,5,101,0.44212512801053244,0.5308977202730857,0.06839791367246471,0.0
c_14820,remaining_corr_z,5,101,0.3885590054456261,0.5229939518710786,0.06163800432558865,0.0
c_14855,prophet_z,1,105,0.632248209908499,0.32417751657482197,0.11016542728951773,0.0
c_14855,remaining_corr_z,1,105,0.5966749285325306,0.3159129392906794,0.14586220804859423,1.0
c_14855,prophet_z,2,104,0.6197189711375524,0.32862056364520714,0.0929113033354969,0.0
c_14855,remaining_corr_z,2,104,0.5881669585387774,0.31807678182529353,0.11878715078928151,1.0
c_14855,prophet_z,5,101,0.6101874323365086,0.3248568725790364,0.09928608875751918,0.0
c_14855,remaining_corr_z,5,101,0.5803476197536122,0.31705596331050206,0.09574938508594426,0.0
c_14886,prophet_z,1,105,0.7304249021902554,0.2694783319359882,0.08644039547337579,0.0
c_14886,remaining_corr_z,1,105,0.712788461831015,0.27411135412324084,0.07467455095523265,0.0
c_14886,prophet_z,2,104,0.7246904011244649,0.27313428509912907,0.0886643836100301,0.0
c_14886,remaining_corr_z,2,104,0.7055390385687861,0.2763618835099143,0.07702147360509268,0.0
c_14886,prophet_z,5,101,0.7177583009959896,0.2883606152281261,0.09177489208713077,0.0
c_14886,remaining_corr_z,5,101,0.6966799045240004,0.28523090842867005,0.09252630458534783,0.0
c_1494,prophet_z,1,105,0.14632124595350657,0.5667014511435582,0.08892105602390274,0.0
c_1494,remaining_corr_z,1,105,0.133190881332234,0.5543944637002665,0.0955922188088815,0.0
c_1494,prophet_z,2,104,0.14111720423960428,0.5790181298148913,0.07903212010996698,0.0
c_1494,remaining_corr_z,2,104,0.12963752841639226,0.566518674594388,0.08617593205141745,0.0
c_1494,prophet_z,5,101,0.13831919754040617,0.5898969350449997,0.08255986887339592,0.0
c_1494,remaining_corr_z,5,101,0.1203373513284184,0.5877260228870975,0.09005618458222922,0.0
c_14964,prophet_z,1,105,0.21320273756224736,0.6329040226337148,0.11491485596459805,0.0
c_14964,remaining_corr_z,1,105,0.34505343884779915,0.6812872328342896,0.10852119293398785,0.0
c_14964,prophet_z,2,104,0.18242376671773847,0.5881740378167956,0.128030404824544,1.0
c_14964,remaining_corr_z,2,104,0.3114944506693005,0.6151337529377174,0.12163235220461108,1.0
c_14964,prophet_z,5,101,0.1744548651256284,0.5501088651705409,0.13487650893685071,1.0
c_14964,remaining_corr_z,5,101,0.2938587246877112,0.5849289430613999,0.13313392061433213,1.0
c_15030,prophet_z,1,105,0.3291529599159167,0.5295167025747926,0.0841413071809908,0.0
c_15030,remaining_corr_z,1,105,0.4441633055116213,0.5646480332264214,0.0709827913087654,0.0
c_15030,prophet_z,2,104,0.32552497761557186,0.5400389005840229,0.07087408281613504,0.0
c_15030,remaining_corr_z,2,104,0.4537900483057552,0.5632671394766433,0.0625030969074735,0.0
c_15030,prophet_z,5,101,0.29121518828917,0.555013350644787,0.07217957002935434,0.0
c_15030,remaining_corr_z,5,101,0.42731328223201004,0.5665991680566198,0.060454220978449116,0.0
c_15035,prophet_z,1,104,0.012933969217131445,11.520783223185559,0.011972569519938083,0.0
c_15035,remaining_corr_z,1,104,0.025547062378315652,4.133850860869689,0.01938806773344152,0.0
c_15035,prophet_z,2,103,-0.008865784012448093,53.97337461970796,0.033755724144155744,0.0
c_15035,remaining_corr_z,2,103,0.03166743714047006,6.437139421374036,0.07572350765899692,1.0
c_15035,prophet_z,5,100,-0.01509548030933713,18189.150483015015,0.023443792076013204,0.0
c_15035,remaining_corr_z,5,100,0.03391559561014513,10.803251862953125,0.093009939287517,1.0
c_15072,prophet_z,1,105,0.2202767657379894,0.9738924015500393,0.07077775114078808,0.0
c_15072,remaining_corr_z,1,105,0.23445914774318594,0.9955805945547026,0.06969982474104035,0.0
c_15072,prophet_z,2,104,0.1894540835235961,1.0287111800946234,0.06662601375250095,0.0
c_15072,remaining_corr_z,2,104,0.196389180170513,1.0574379799632871,0.06237041905262738,0.0
c_15072,prophet_z,5,101,0.14734481611613431,1.1853945947762967,0.08554373034808982,0.0
c_15072,remaining_corr_z,5,101,0.15073764059524059,1.2203928960839079,0.09002324535634641,0.0
c_15179,prophet_z,1,105,0.7505046697680093,0.40843249427976,0.08825033435594551,1.0
c_15179,remaining_corr_z,1,105,0.6845505949493182,0.3924657687011558,0.08505911281253267,1.0
c_15179,prophet_z,2,104,0.7496084525030988,0.40941740541979965,0.10661072175393915,1.0
c_15179,remaining_corr_z,2,104,0.688411760399953,0.39029701331568967,0.08888599526227488,0.0
c_15179,prophet_z,5,101,0.7462702992947482,0.4075497122288256,0.09609231423454631,1.0
c_15179,remaining_corr_z,5,101,0.6685191989060233,0.39185338438675227,0.09448397105017455,0.0
c_15235,prophet_z,1,105,0.47421299169982073,0.25059514460433974,0.09150317593986952,0.0
c_15235,remaining_corr_z,1,105,0.39076555565889953,0.24612064423201402,0.08459076769060121,0.0
c_15235,prophet_z,2,104,0.4725987873662305,0.24907604288357527,0.08083598779348027,0.0
c_15235,remaining_corr_z,2,104,0.3858384072515892,0.24706121388893504,0.0771017515914623,0.0
c_15235,prophet_z,5,101,0.46333186092236034,0.24400498133001755,0.06867641012973572,0.0
c_15235,remaining_corr_z,5,101,0.3840132100547312,0.24257541172245278,0.06591912295540311,0.0
c_15282,prophet_z,1,105,0.1682431771708428,1.358960952569687,0.08715532019686933,1.0
c_15282,remaining_corr_z,1,105,0.24016084376057986,1.4194947312059099,0.08469485018377465,0.0
c_15282,prophet_z,2,104,0.11720628809892342,1.3707509240943987,0.09843570300023488,1.0
c_15282,remaining_corr_z,2,104,0.19091131494918148,1.4357843309387694,0.0938060777103111,1.0
c_15282,prophet_z,5,101,0.0045227339845041944,1.4756922054196777,0.09985144225324338,1.0
c_15282,remaining_corr_z,5,101,0.06971298562726481,1.5371431079989737,0.09009180155671498,0.0
c_15420,prophet_z,1,104,0.34771410208830067,1.6434753226229604,0.09000951509765093,0.0
c_15420,remaining_corr_z,1,104,0.33442369595070365,1.6650005086597714,0.08607503743491433,0.0
c_15420,prophet_z,2,103,0.37288868186474505,1.6377679540597023,0.0876362932838532,0.0
c_15420,remaining_corr_z,2,103,0.36258082222256227,1.659512661476256,0.07905652218512496,0.0
c_15420,prophet_z,5,100,0.3858154812787593,1.6245817219888588,0.07736281948001594,0.0
c_15420,remaining_corr_z,5,100,0.35688398586933934,1.6529111990614809,0.07770552511748462,0.0
c_15446,prophet_z,1,105,-0.16494301509955273,0.28520440778412826,0.057322825975787015,0.0
c_15446,remaining_corr_z,1,105,-0.4179047466575745,0.25669482504848506,0.04093507964870531,0.0
c_15446,prophet_z,2,104,-0.022088601825148046,0.2944158328048598,0.06320556450354661,0.0
c_15446,remaining_corr_z,2,104,-0.02519487573819458,0.2674402541814612,0.04346303293651262,0.0
c_15446,prophet_z,5,101,0.07246181421781854,0.32730047566926507,0.06461858537098415,0.0
c_15446,remaining_corr_z,5,101,0.08666031767819203,0.3021448427780067,0.04927707671830084,0.0
c_15486,prophet_z,1,105,0.49857512937344123,1.776898933836661,0.07690405572614342,0.0
c_15486,remaining_corr_z,1,105,0.5228033840799673,1.792128826827371,0.08270700736637596,0.0
c_15486,prophet_z,2,104,0.5004298308286685,1.759198368083229,0.07627370681733972,0.0
c_15486,remaining_corr_z,2,104,0.5307788987066493,1.7553984487597551,0.07677385906028683,0.0
c_15486,prophet_z,5,101,0.4762514602359164,1.7842526476925529,0.08479162989695108,0.0
c_15486,remaining_corr_z,5,101,0.5097342036998658,1.7841503362961317,0.08616517280703907,0.0
c_15527,prophet_z,1,101,0.20839387468068588,0.9524048224458682,0.0948673473540893,0.0
c_15527,remaining_corr_z,1,101,0.14849007994826469,0.9332893512228511,0.09486730722094404,0.0
c_15527,prophet_z,2,100,0.18389310991709876,0.9658928524338063,0.09170175972392874,0.0
c_15527,remaining_corr_z,2,100,0.12937892120573483,0.9458797552001359,0.09925622794746519,0.0
c_15527,prophet_z,5,97,0.08055643031627346,0.9814710384243811,0.0908210706840403,0.0
c_15527,remaining_corr_z,5,97,0.019083003679166512,0.9416249477612856,0.10389509651579013,0.0
c_15555,prophet_z,1,104,0.4705918094294097,2.1566327785753256,0.13024100211412568,1.0
c_15555,remaining_corr_z,1,104,0.4830998941291656,2.184386822516225,0.13571773501013018,1.0
c_15555,prophet_z,2,103,0.5086931498498438,2.286748739771387,0.10933006702834354,1.0
c_15555,remaining_corr_z,2,103,0.5282081721838807,2.2540493182819463,0.11561661913186574,1.0
c_15555,prophet_z,5,100,0.5212072756808978,2.2965573968858903,0.12027606844652765,1.0
c_15555,remaining_corr_z,5,100,0.552713841123306,2.2558483382051753,0.11816948086817018,0.0
c_15570,prophet_z,1,105,0.15593723751319238,0.26273311076361877,0.06383746544424286,0.0
c_15570,remaining_corr_z,1,105,0.17008124479905984,0.2650072549641132,0.058552331764932894,0.0
c_15570,prophet_z,2,104,0.14708607398319903,0.2634088188170915,0.06527807539582317,0.0
c_15570,remaining_corr_z,2,104,0.16205919924854995,0.2648306203538479,0.06014893975096417,0.0
c_15570,prophet_z,5,101,0.06287118102415708,0.2795480611710199,0.05572488597647861,0.0
c_15570,remaining_corr_z,5,101,0.08457632647733834,0.27857035742706115,0.050216190776928696,0.0
c_15604,prophet_z,1,105,-0.015479470628938535,1.9360778043141555,0.11502813335007205,1.0
c_15604,remaining_corr_z,1,105,-0.029828069495500348,2.071342257476339,0.1163320801083938,1.0
c_15604,prophet_z,2,104,-0.018635373572185657,2.0108824896100375,0.12139651079076172,1.0
c_15604,remaining_corr_z,2,104,-0.027888177028678476,2.1327945047303762,0.12273543091471158,1.0
c_15604,prophet_z,5,101,-0.011913196414677236,2.0186562244252486,0.08126460477787095,0.0
c_15604,remaining_corr_z,5,101,-0.011479998119756689,2.1355246249524495,0.08148245993385486,0.0
c_15616,prophet_z,1,105,0.8267805501456684,0.17914895323162344,0.10684364496955592,0.0
c_15616,remaining_corr_z,1,105,0.8444373174422033,0.17984069554827437,0.11248009970948303,0.0
c_15616,prophet_z,2,104,0.819016797772524,0.17920347143165247,0.07055953042330537,0.0
c_15616,remaining_corr_z,2,104,0.8445545961692971,0.18133239340722154,0.08075184969804997,0.0
c_15616,prophet_z,5,101,0.7904758987398812,0.1838746076957084,0.08127824893688729,0.0
c_15616,remaining_corr_z,5,101,0.8280655918703262,0.1871428856430463,0.08572863334695366,0.0
c_15630,prophet_z,1,105,0.7023700785360945,0.4335395634212455,0.07977993942519418,0.0
c_15630,remaining_corr_z,1,105,0.7669983658525599,0.45948228583798345,0.08339116864443971,0.0
c_15630,prophet_z,2,104,0.7009276713755667,0.4151223630548525,0.07490331151458159,0.0
c_15630,remaining_corr_z,2,104,0.7710029766003546,0.4369468372096406,0.07430093080568613,0.0
c_15630,prophet_z,5,101,0.6732761909990812,0.4120267648359873,0.05016679866214674,0.0
c_15630,remaining_corr_z,5,101,0.7610360295030882,0.4370401766226372,0.04666383923343816,0.0
c_15640,prophet_z,1,105,0.7816739343722918,0.40963906163549063,0.09880625700308367,1.0
c_15640,remaining_corr_z,1,105,0.7815973157261449,0.4123754600025857,0.08254833662914776,0.0
c_15640,prophet_z,2,104,0.7746696964995184,0.41524501049266244,0.09389562823903132,1.0
c_15640,remaining_corr_z,2,104,0.7730045496345656,0.4192529055714181,0.08402474452086997,0.0
c_15640,prophet_z,5,101,0.7564136328416085,0.40426415234172286,0.1101506723655717,1.0
c_15640,remaining_corr_z,5,101,0.7461352733539768,0.40431165407733577,0.10471126655460794,1.0
c_15642,prophet_z,1,105,-0.06290020028501225,0.7167520442704962,0.0680403481637112,0.0
c_15642,remaining_corr_z,1,105,-0.05840545501060536,0.7098625599616355,0.06372807124875086,0.0
c_15642,prophet_z,2,104,-0.034222531809997334,0.724814584337478,0.06510848877707501,0.0
c_15642,remaining_corr_z,2,104,-0.023743966197297177,0.7096426291299629,0.056615448170382845,0.0
c_15642,prophet_z,5,101,-0.22037753046826278,0.7901840191053289,0.06354884442891509,0.0
c_15642,remaining_corr_z,5,101,-0.20500349835628684,0.7669450070946425,0.06474644300414026,0.0
c_15647,prophet_z,1,105,0.4010927779028797,0.5564059051016292,0.0836972396109286,0.0
c_15647,remaining_corr_z,1,105,0.40398787233545536,0.5909021836091025,0.08714809314676523,0.0
c_15647,prophet_z,2,104,0.38936724008521656,0.566852533568454,0.08007713115235252,0.0
c_15647,remaining_corr_z,2,104,0.3901433142710505,0.6039859500609052,0.08732229068582792,0.0
c_15647,prophet_z,5,101,0.39422679936321625,0.5722379719440677,0.076822241584198,0.0
c_15647,remaining_corr_z,5,101,0.3692149931195183,0.616503167102178,0.07952439673135253,0.0
c_15794,prophet_z,1,105,0.9861885013046376,0.005807723424108048,0.49222892725847106,1.0
c_15794,remaining_corr_z,1,105,0.6974034234993498,0.040100038343070514,0.15039272225470088,1.0
c_15794,prophet_z,2,104,0.9996576366106539,0.0009962067207500299,0.495328617394196,1.0
c_15794,remaining_corr_z,2,104,0.7242230140905239,0.03806860415515116,0.11803629670523252,1.0
c_15794,prophet_z,5,101,0.9999999977524519,2.4709538136074575e-06,0.4798852157757899,1.0
c_15794,remaining_corr_z,5,101,0.6148698273326442,0.04366820806925082,0.1739963976661097,1.0
c_15856,prophet_z,1,104,0.15367960068615744,1.0842264210592338,0.09097788789518772,0.0
c_15856,remaining_corr_z,1,104,0.17616439699096803,1.1006425467484922,0.08909361355348204,0.0
c_15856,prophet_z,2,103,0.14033680187745254,1.0998919433059835,0.09209578605968458,0.0
c_15856,remaining_corr_z,2,103,0.16274280326156412,1.1154652666823228,0.09495786592089149,0.0
