ridge_pearson_r,ridge_r_squared,prophet_var,remaining_var,var_ratio_remaining_to_prophet,theoretical_min_var_ratio_if_orthogonal_error,container_id
-0.027135389703473033,0.0007363293743593502,2.7786138235898807,2.871000597801161,1.0332492314789967,0.9992636706256407,c_1286
0.21985256001639164,0.048335148145761085,1.3711465432786136,1.3158312978543794,0.9596576706586246,0.9516648518542389,c_12971
-0.016558264054177596,0.0002741761084878699,1.3921868981462657,1.4279651444106767,1.0256993125794034,0.9997258238915121,c_12974
0.31705904008795843,0.10052643490149764,0.9242500144950677,0.8416551832985862,0.9106358345673337,0.8994735650985024,c_12993
0.247953585839649,0.06148098073074018,0.5087999299119624,0.4779729696922786,0.9394124126058393,0.9385190192692598,c_12999
-0.12988060779169325,0.01686897228033965,0.7321522719387841,0.8135787487737689,1.1112152211443154,0.9831310277196603,c_13020
0.10547700530802555,0.01112539864874925,2.074437077226084,2.0538459150790027,0.9900738555181363,0.9888746013512507,c_13044
0.1522697793628826,0.02318608570722095,1.4970762273197407,1.4626620269243664,0.9770123927109664,0.9768139142927791,c_13083
-0.17709860133710742,0.031363914595559705,0.4314659550910948,0.5017508164423575,1.1628978150464353,0.9686360854044402,c_13166
0.17994011378095726,0.03237844454750384,0.4187846528885078,0.4137535334068645,0.9879863804775513,0.9676215554524962,c_13170
0.20020671265571693,0.040082727792408804,4.573622710706351,4.399773420898579,0.9619887120551484,0.9599172722075912,c_13229
-0.04731422080733161,0.0022386354906049314,3.1379542048901268,3.222813950668894,1.0270430160027586,0.9977613645093951,c_13269
-0.08378172793465061,0.007019377935715814,0.001638586672114633,0.012001171525390668,7.32409931657926,0.9929806220642842,c_13308
-0.07068920583222521,0.004996963821190702,1.156509892249049,1.339325186341051,1.158074993838992,0.9950030361788093,c_13389
0.04010842332276166,0.0016086856214378516,0.31621400895575663,0.3298016696299052,1.0429698251479103,0.9983913143785621,c_13403
0.2901606535496757,0.08419320486837492,0.5010307756933963,0.4655430468768339,0.9291705608952873,0.9158067951316251,c_13441
0.20681613759190762,0.042772914768434867,3.802379644123945,3.6421110419293172,0.9578504470372123,0.9572270852315652,c_13607
-0.1995777210445163,0.03983126673732276,0.19824708891495946,0.28286887765378826,1.4268500950101133,0.9601687332626773,c_13615
0.10605694737098852,0.011248076085652628,10.524242099734405,10.409108870000553,0.9890601880265794,0.9887519239143474,c_13658
0.08438723073114865,0.007121204710472119,0.47910143811215905,0.4840593818369784,1.0103484217128538,0.9928787952895278,c_13690
0.11081282048489871,0.012279481183818388,0.5331654506040473,0.5273147147730235,0.9890264160507864,0.9877205188161816,c_1379
0.03026835279720286,0.0009161731810559383,0.026596574756927425,0.027278987356443046,1.0256579129362466,0.999083826818944,c_1387
0.2679571284696969,0.07180102269772563,11.594542889091093,10.86902063530753,0.9374255405561368,0.9281989773022744,c_13873
0.014177678714455126,0.00020100657373031396,1.494574279894208,1.5194120790365937,1.0166186448385448,0.9997989934262697,c_14106
0.25912077648372556,0.06714357680552886,0.6754444924416817,0.6329931831357248,0.9371505582161185,0.9328564231944712,c_14135
0.550374681058371,0.3029122895501036,1.2303939809714963,0.9579898534822568,0.7786041449307528,0.6970877104498965,c_14296
0.062099895081403046,0.003856396969121266,3.0355146282643823,3.0464358857836666,1.0035978273395865,0.9961436030308788,c_14363
-0.03320081311542002,0.0011022939915250462,0.09199081596420987,0.11235815229550547,1.221406192757544,0.9988977060084749,c_14388
-0.18893728078101305,0.03569729606892336,0.8783583439717805,1.050286289895185,1.1957378182872116,0.9643027039310766,c_14396
-0.03303092726082456,0.0010910421557098829,1.8799863456160297,1.9460656082488181,1.0351487992382922,0.9989089578442901,c_14413
0.19560882370492463,0.038262811911224284,5.523382982802862,5.3531910857684,0.969187018614433,0.9617371880887757,c_14416
-0.03402667466396745,0.0011578145886874845,0.8706689191610192,0.8818603581772233,1.0128538400417328,0.9988421854113125,c_14417
0.03942986095110218,0.0015547139346232526,0.029472623185717337,0.030446917975552486,1.033057620412536,0.9984452860653767,c_14435
0.3634736491043464,0.1321130935932295,0.14294899429630373,0.12532424785635457,0.8767060480088674,0.8678869064067705,c_14471
0.5263311474288759,0.2770244767537971,0.7632141983027726,0.6338087622318279,0.8304467653265426,0.722975523246203,c_14820
0.29921047529711653,0.08952690852752639,0.2415474722627726,0.22003643200507125,0.9109448753233067,0.9104730914724736,c_14855
0.3786331553845732,0.14336306635647836,0.26875165020733954,0.23557774935122489,0.8765629873136731,0.8566369336435217,c_14886
0.08224921930485139,0.006764934076257539,0.5610635397464434,0.5661302319838696,1.0090305141548066,0.9932350659237424,c_1494
-0.18249277145591516,0.033303611633660885,1.8740601352499717,2.0609610312767823,1.0997304688954823,0.9666963883663391,c_14964
-0.09491516044440906,0.009008887682187916,1.1913978676564763,1.4680152525726329,1.2321788484146554,0.9909911123178121,c_15030
0.1161899531456491,0.013500105211988134,8.448304188831111,8.34180094304384,0.9873935356248096,0.9864998947880119,c_15035
-0.1723994705112386,0.029721577432555428,1.961689961397543,2.0950708710943307,1.0679928593822057,0.9702784225674446,c_15072
0.5036562613159199,0.2536696295627302,0.6208002912591799,0.4787643102819009,0.7712050348926465,0.7463303704372698,c_15179
0.38349177914065424,0.14706594466846434,0.1511154796671921,0.1346285090524626,0.8908982014877666,0.8529340553315357,c_15235
-0.0527699312144716,0.002784665640380064,3.8749796421314553,4.034966415988359,1.0412871262902692,0.99721533435962,c_15282
0.1728470343261187,0.029876097275334454,4.68474940510164,4.545440100907567,0.9702632324276796,0.9701239027246655,c_15420
0.46659526118973665,0.21771113776471857,0.9874478347207873,0.9089612686003511,0.9205157342386302,0.7822888622352815,c_15446
-0.17269297099968883,0.02982286223269937,7.447996275066653,7.858262080422737,1.0550840508244497,0.9701771377673006,c_15486
