container_id,day1_mae,day1_rmse,day1_mape,train_steps,validation_steps
c_10032,0.3455953316144531,0.42712970613225787,10.159755764365508,614,154
c_10034,3.7362048322912753,4.231610766980173,71.74584157084135,613,154
c_10089,0.7769515071484355,1.0373632054525568,7.8043694988429015,614,154
c_10132,0.6174010350045969,0.7550336365546264,22.230568155651763,611,153
c_1016,0.33835415073662184,0.5229356507867403,13.676622048273614,614,154
c_10306,0.34824402946911065,0.40044511982594433,1501.7496175098886,614,154
c_10312,0.352645508836376,0.4505597818051706,26.267948758960408,614,154
c_10382,0.5502856755942872,0.7943924316326515,14.512168416808782,614,154
c_10393,1.1425125143499058,1.485238618054319,10.069955848416646,614,154
c_10641,0.613075405775315,0.8126556659981317,12.00569864801474,613,154
c_10695,0.6488986860808731,0.8966701801238685,19.89189092130289,614,154
c_10733,1.7565457235192345,2.2303080037842626,4.578952742234066,611,153
c_10878,0.40950306263993047,0.5570834685399031,19.628533912373335,614,154
c_10898,0.58637141039635,0.7731697965172708,20.43920948980734,614,154
c_11013,2.7285458796622204,4.105359269260684,10.762622080831225,612,154
c_11087,6.259831827156962,12.10614060652374,204.42151550060044,614,154
c_11203,1.470692284253315,2.3600673240414207,8.029783908568284,612,154
c_11307,2.6050294388770667,4.43805468418097,21.42841491876051,614,154
c_11327,0.682861530625915,0.8451041927437478,10.838579448533475,612,153
c_11461,1.5034332086635012,2.1043301454754686,12.05677648568606,609,153
c_11735,2.1386173723487083,4.420634695313217,16.25744690960386,613,154
c_11752,0.48600881620270703,0.6068793662624737,34.93742190930658,612,153
c_1181,5.489640269089423,9.007100015066266,21.63703502114306,609,153
c_1186,0.9838725137250875,1.1772151856046291,12.490414276236269,613,154
c_11996,1.342525395179024,1.6746325772760189,13.849565984012155,613,154
c_12060,0.14064154287370756,0.23735145771824015,553.8732714445467,614,154
c_12158,1.9077646825166223,2.301466731664428,6.796128736614751,611,153
c_12164,0.7627413380915864,0.990244741807388,10.798421972436866,614,154
c_12174,0.583496991216227,0.7655297546733763,9.234069844912744,614,154
c_12189,0.398792497482458,0.5149830179865396,13.205295595912794,614,154
c_12193,0.3177763101882266,0.41724644852173626,12.78119154602394,610,153
