band,mae,rmse,r2,pearson_r_within_trajectory,std_ratio,container_id
25-48,0.16086568848794577,0.18544875869483074,-0.24738288448276924,-0.3447665376513063,0.22975402999202788,c_12060
49-96,0.13109882360466799,0.2551786401773409,-0.04863502409691223,0.14667596098968244,0.26817035444087345,c_12060
1-4,0.13395602104361104,0.13524570255954926,-69.2792364810346,0.3039563233138744,0.9569050289475355,c_12158
5-12,0.12559278613348912,0.14305124504478361,-5.9245828445804225,-0.19293027389325568,0.597185160316862,c_12158
13-24,0.06242215030012668,0.07506668975769551,-1.9741652574711135,-0.3791281895952381,0.9006943544188888,c_12158
25-48,0.06770675964296687,0.08920625687580051,-0.7564623586491301,-0.44726910506666256,0.4993887972719951,c_12158
49-96,0.05481974150360807,0.06830631088646065,-0.6625314008736778,0.05133076521134565,0.8635300557065162,c_12158
1-4,0.030466669814535635,0.04193093893628502,0.39597110322742934,0.7495275704079647,0.9292907179389747,c_12164
5-12,0.0458290936083487,0.05503958822445966,-0.19864499847022654,0.11220520046176392,0.2492855643631058,c_12164
13-24,0.07657982868233525,0.08901339334217143,-1.1725871040470457,0.014897631903627806,0.5899108487147132,c_12164
25-48,0.035177820959592265,0.04254987582021748,0.16812130341636955,0.46959676433922437,0.6385718517974736,c_12164
49-96,0.08437859562714045,0.10525473817615154,-0.5533645671543301,0.053952940828079395,0.6689832550145702,c_12164
1-4,0.15387016280955693,0.1655272066900711,-2.3267236756706904,-0.61781429534318,0.9065677777388129,c_12174
5-12,0.1334531614620939,0.16226852265130412,-1.1277646680078237,0.1312839006317919,0.3718251245171776,c_12174
