freq,psd_mean
0.0,1.3335829157391788
0.00390625,6.70296420274439
0.0078125,8.777139285211513
0.01171875,8.041699116092332
0.015625,6.141825190259239
0.01953125,3.711594213240723
0.0234375,3.3611428781453703
0.02734375,3.754635742121958
0.03125,2.8067930970795825
0.03515625,3.483161645552156
0.0390625,2.801423211763742
0.04296875,2.856981455379996
0.046875,3.333614323477834
0.05078125,5.35158135164626
0.0546875,4.4102511038185535
0.05859375,3.3087234467349647
0.0625,4.119264175212318
0.06640625,3.0901065518757895
0.0703125,3.1597053332610607
0.07421875,3.342165455641581
0.078125,2.6927377634760306
0.08203125,3.26824721077141
0.0859375,2.8949644853176815
0.08984375,3.002501228140943
0.09375,4.064728543520558
0.09765625,2.8143879610802034
0.1015625,2.7728875712561987
0.10546875,2.9282419997033
0.109375,2.395839982694775
0.11328125,2.754487233756795
0.1171875,2.520958005442801
0.12109375,2.4175950997517197
0.125,2.4826170297492043
0.12890625,2.1344191885352277
0.1328125,2.3095076109418913
0.13671875,2.096851266633492
0.140625,2.040225649606714
0.14453125,2.0597795047924605
0.1484375,1.8920666747881134
0.15234375,2.0531000233865777
0.15625,2.1057248484776174
0.16015625,2.0758889031788894
0.1640625,2.1619783448437677
0.16796875,2.055083181067839
0.171875,2.078930008506349
0.17578125,2.047773546425008
0.1796875,1.9629139753510054
0.18359375,1.9276233434352914
0.1875,2.069640816283066
0.19140625,1.9287199602192835
0.1953125,1.7996652670891322
0.19921875,1.6868702137457767
0.203125,1.7651353859888448
0.20703125,1.8095895445842445
0.2109375,1.5139053715206716
0.21484375,1.6497538082861527
0.21875,1.6230799683648682
0.22265625,1.73765929915745
0.2265625,1.687426438538285
0.23046875,1.6239631204251244
0.234375,1.452335194163573
0.23828125,1.5752227167271748
0.2421875,1.627068484165065
0.24609375,1.651751546884326
0.25,1.9995489705731457
0.25390625,1.5984955676643497
0.2578125,1.5783869852393115
0.26171875,1.5725144881159214
0.265625,1.444209866088115
0.26953125,1.5415679897598427
0.2734375,1.4430224792778492
0.27734375,1.3989589675287495
0.28125,1.4383756153327258
0.28515625,1.3288857013693
0.2890625,1.3562035208486127
0.29296875,1.5929520864653595
0.296875,1.3407582573167234
0.30078125,1.3225927366831658
0.3046875,1.2365728527749498
0.30859375,1.2934984206404008
0.3125,1.2922105764214415
0.31640625,1.179837817933874
0.3203125,1.35017614971545
0.32421875,1.3140667548644958
0.328125,1.3244839585913522
0.33203125,1.3919156961469832
0.3359375,1.206484936221497
0.33984375,1.3027531875772413
0.34375,1.3457893155995864
0.34765625,1.165066296632341
0.3515625,1.2142946904623906
0.35546875,1.1820414813927842
0.359375,1.1307206156104685
0.36328125,1.1940526782472918
0.3671875,1.2184251526974166
0.37109375,1.2611126430953024
0.375,1.2409543342323928
0.37890625,1.1411329146922986
0.3828125,1.1147662518865524
0.38671875,1.0659778600668315
0.390625,1.0640925652552764
0.39453125,1.1808908055799419
0.3984375,1.1711888122549803
0.40234375,1.1547830540894626
0.40625,1.1920557770547788
0.41015625,1.1111059859713
0.4140625,1.0595878569397224
0.41796875,1.0815206304101006
0.421875,1.0514542738713955
0.42578125,1.0796356244329837
0.4296875,1.0854919282682718
0.43359375,1.084406838164804
0.4375,1.02773625538644
0.44140625,1.0154237993434494
0.4453125,1.0137274481179752
0.44921875,1.0635904716436413
0.453125,1.0637423447041752
0.45703125,1.015639718075544
0.4609375,1.0183535324026778
0.46484375,0.9974306937387477
0.46875,0.8632573388522109
0.47265625,1.0093476276315085
0.4765625,1.0616190794309692
0.48046875,1.011047988190277
0.484375,0.9974402947224796
0.48828125,1.185765346725145
0.4921875,1.2199313455030154
0.49609375,1.293284976991046
0.5,0.8383118486443157
