container_id,day1_mae,day1_rmse,day1_mape,train_steps,validation_steps
c_10032,0.43732498144661935,0.567211130110107,12.837629764604989,614,154
c_10034,8.761834934353828,9.601729174529103,193.4069299021297,613,154
c_10089,2.1845763941605885,2.8496974324137003,29.990369746702527,614,154
c_10132,0.8587347411447102,0.98965925397731,35.61295015413543,611,153
c_1016,0.6327233370807436,0.7062991840579198,29.67745711481812,614,154
c_10306,0.37886833399534225,0.4345569009564938,2013.3495631876472,614,154
c_10312,0.9866581066615052,1.1257930592477345,90.08265207332128,614,154
c_10382,0.7554920941591264,0.9709862458749502,23.696259947195962,614,154
c_10393,3.6991499755117623,4.980229340831328,48.385255222922716,614,154
c_10641,0.6836945805284712,0.8805339810522952,15.2787853525215,613,154
c_10695,0.6909134176042344,0.8811188222020871,24.96193605776833,614,154
c_10733,2.217108841295595,2.959236587177508,5.621422849064376,611,153
c_10878,0.5909454393717978,0.6951095821363414,31.55764039026861,614,154
c_10898,0.624785168800089,0.7534770513943219,25.243038478735375,614,154
c_11013,8.27047880490621,10.536978145455173,53.28108924122542,612,154
c_11087,14.666043867667517,16.328595857072003,678.5300169617725,614,154
c_11203,5.135190400812361,6.698578777634034,46.67618077892739,612,154
c_11307,3.3644742535220247,5.00919284607623,30.131665530949103,614,154
c_11327,1.3083470849290728,1.740839682840359,27.132844921039162,612,153
c_11461,5.014045463667976,6.372836968371696,66.2113919992006,609,153
c_11735,2.07463702360789,3.615951908425023,21.50822903451691,613,154
c_11752,0.6268790575365225,0.7047216285351713,52.87932512698815,612,153
c_1181,11.041796629693772,13.591855494970538,97.66385593803318,609,153
c_1186,5.889348052607642,7.2836840674273144,93.49546379670582,613,154
c_11996,2.8074416164998652,3.7459008374523224,41.876386308163774,613,154
c_12060,0.24291996329815854,0.2724042227941843,1834.713175268398,614,154
c_12158,8.810611327489218,11.796923930043432,45.83110637644366,611,153
c_12164,0.849835267663002,1.0514976311858104,12.991053941730438,614,154
c_12174,0.6799878425068325,0.8522620338064176,11.247252353453007,614,154
c_12189,0.3943970973292987,0.5102074172538682,13.290028434394479,614,154
c_12193,0.4469054336349169,0.4995958569501418,20.447993160795473,610,153
