container_id,prophet_day1_mae,prophet_day1_rmse,prophet_day1_mape,hybrid_day1_mae,hybrid_day1_rmse,hybrid_day1_mape,hybrid_minus_prophet_mae,hybrid_minus_prophet_rmse
c_10032,0.3558407502408924,0.4379434792407202,10.583192365968138,0.3560785925560938,0.4384518562098931,10.579704724960811,0.00023784231520140864,0.0005083769691728857
c_10034,3.889763835814229,4.3841571990390085,72.56485607446446,3.808271586683199,4.278627925025669,69.99237421174901,-0.08149224913102993,-0.10552927401333978
c_10089,0.8216889771199877,1.1136823420346953,8.164674789827773,0.8236493860808011,1.1124172260593865,8.178206974976018,0.001960408960813398,-0.0012651159753087615
c_10132,0.6173049487950282,0.7639621970346226,21.8957865288221,0.6241347777739606,0.7717172419210956,22.08114761941932,0.006829828978932473,0.007755044886472939
c_1016,0.36594687952843435,0.5277922341181098,15.257643109320565,0.3642895650612328,0.5294721064554031,15.165794545146136,-0.001657314467201576,0.0016798723372932756
c_10306,0.3488483175072483,0.39977936808735337,1529.6780940511878,0.34717202536664155,0.39914286303806057,1521.2952344549583,-0.0016762921406067721,-0.0006365050492928015
c_10312,0.34145748477918136,0.4428176648718848,26.669927213488272,0.3388750008342471,0.4458585505341644,26.334084383767514,-0.0025824839449342663,0.003040885662279613
c_10382,0.568543670580216,0.8044813129721461,15.20637116225486,0.5564517955429061,0.7925405226547756,14.873713663419286,-0.012091875037309907,-0.011940790317370498
c_10393,1.325612659378031,1.6049806128952415,12.178954596656585,1.2960330136510598,1.5788860594403573,11.840300863091453,-0.02957964572697125,-0.026094553454884206
c_10641,0.5863939958031202,0.7588718372439857,11.635401730135136,0.5907976016328887,0.7551671739011087,11.7750296105096,0.004403605829768509,-0.0037046633428770015
c_10695,0.6319993132875047,0.8907005227519214,19.18055631653727,0.6265305410365155,0.88930903025551,18.957738539089,-0.0054687722509891845,-0.0013914924964113506
c_10733,1.7819164550150024,2.249355263407195,4.6653704325472525,1.7880690138593254,2.251300183030348,4.682358906034806,0.006152558844322975,0.0019449196231526855
c_10878,0.4225914820881041,0.5662235292018638,20.21811548370518,0.4221228693665016,0.5655213261517881,20.20268359558285,-0.00046861272160247935,-0.0007022030500757337
c_10898,0.586860340504683,0.7841233799608749,20.332947949204826,0.5899167846615264,0.7863740637411027,20.476419593790414,0.003056444156843363,0.002250683780227858
c_11013,2.8167547835451217,4.065831103452419,10.961797203920854,2.8504934900887395,4.07470190099779,11.201785338129689,0.03373870654361788,0.008870797545371012
c_11087,6.6621561963756974,12.293339061143971,706.2961966575676,6.641714749402758,12.29590756741376,731.0036460783689,-0.02044144697293948,0.002568506269788884
c_11203,1.537084547123241,2.3749286272965797,8.26458901612871,1.5381920946903989,2.3773337676154096,8.270890431779335,0.0011075475671578072,0.0024051403188298792
c_11307,2.673410936636401,4.489375739355461,22.19510433510475,2.6270024160934224,4.452365342288917,21.786708849067267,-0.046408520542978504,-0.03701039706654452
c_11327,0.6931110604639154,0.8618173023527181,11.191554656259644,0.6939633377938103,0.8642711837166721,11.225506131741147,0.0008522773298949016,0.002453881363953969
c_11461,1.61289297231887,2.150529234282686,14.278472609504092,1.5726279900121842,2.1041180806828144,13.952923298721052,-0.04026498230668585,-0.04641115359987147
c_11735,2.115171672742071,4.403554256166926,16.268603827156547,2.114816442958347,4.402855578882354,16.272087804246606,-0.00035522978372393155,-0.0006986772845714029
c_11752,0.501055448211317,0.6124215240459087,37.02246294786395,0.5035979900106734,0.6152991684452682,37.193108096802845,0.0025425417993564237,0.002877644399359558
c_1181,5.301032858171946,8.747061059429692,21.990825480190455,5.251919848128028,8.707623025230836,21.624595136502027,-0.04911301004391788,-0.03943803419885583
c_1186,1.179876079828525,1.4354955752755676,14.2415851302232,1.1535410074801506,1.4023800466108092,14.083091486597866,-0.0263350723483744,-0.03311552866475842
c_11996,1.402706872946699,1.752249818410436,15.01194826856637,1.3672823895105104,1.7085860686050982,14.709972226884545,-0.035424483436188536,-0.043663749805337826
c_12060,0.13976818633594437,0.23758334021238584,539.0494886020635,0.13900406150827696,0.23700037304048852,530.8538375571768,-0.0007641248276674117,-0.0005829671718973195
c_12158,2.1135932854989705,2.5932320438741816,7.104106725273398,2.107493369436108,2.5961470238426534,7.039691973552718,-0.0060999160628623095,0.002914979968471787
c_12164,0.7664550355405512,0.9829644560663262,10.911682517465167,0.7609241189507078,0.9798728027858642,10.82257890757835,-0.005530916589843393,-0.0030916532804620145
c_12174,0.589032398782322,0.7712292958614914,9.357411522881232,0.5815349953813872,0.7617228261556852,9.22617949815956,-0.0074974034009348545,-0.009506469705806153
c_12189,0.39308263244469127,0.5166319261905526,12.912746472302686,0.3891902045303359,0.514791267164464,12.789502713270942,-0.0038924279143553453,-0.0018406590260886535
c_12193,0.3243953017022507,0.4280633123918988,13.062675075605423,0.32669535216060674,0.428555286996172,13.177794845836688,0.0023000504583560177,0.0004919746042731932
c_12231,6.985907753338921,7.69390697285731,97.75065389592132,7.183400077316676,7.886160384927849,100.345515991046,0.1974923239777553,0.1922534120705386
c_12237,18.113711180104936,23.09964782523621,55.20640836666345,18.057835689065982,23.08692311813643,55.14476612396284,-0.05587549103895384,-0.012724707099781796
c_12441,1.8247588045855505,3.3631184498481415,12.29044551156497,1.8209046493447942,3.351479603052893,12.293845123750698,-0.003854155240756274,-0.011638846795248625
c_12517,1.2731932630693954,1.5053075283354749,7.191612375875477,1.2654967377018254,1.496256936837428,7.114850847873967,-0.00769652536757004,-0.009050591498046767
c_12624,0.28710139952131875,0.39930450966471653,14.644743822163239,0.2857287854646345,0.39777441853426,14.528972811649563,-0.0013726140566842626,-0.0015300911304565457
c_12767,0.5301699116355292,0.6409732926253954,11.357748744470227,0.5295849108629082,0.6461049041678084,11.354887908549916,-0.0005850007726210249,0.005131611542413039
c_12858,0.305738778369546,0.4136501136007738,13.482053870180245,0.30516738824951223,0.4138810069724899,13.457923734347343,-0.0005713901200337657,0.00023089337171611213
c_1286,0.3990254972456658,0.5612294364785826,19.196879202744732,0.3954075770833598,0.5592013364042997,19.005868535921525,-0.0036179201623059987,-0.0020281000742828903
c_12971,0.9817537882631536,1.3558003954462434,23.17512902836991,0.9823715968798893,1.3559187264467027,23.187468969788092,0.00061780861673566,0.00011833100045932632
c_12974,0.5521927449200019,0.6998877125413974,20.52299810561887,0.5496600407614053,0.6982978884452755,20.43724379092343,-0.0025327041585966326,-0.0015898240961218502
c_12993,5.1691516731864695,5.9975629403110196,174.8012103983629,5.168729570338637,5.993824266813551,175.63977869834048,-0.00042210284783283925,-0.003738673497468703
c_12999,1.6640982176442491,2.117074004190215,6.624761159107593,1.6297817444635498,2.090499168230183,6.460325170033343,-0.0343164731806993,-0.02657483596003196
c_13020,0.9662710790172563,1.210322188266783,5.252478372332612,0.9647393971588083,1.204205151384649,5.2637989449268785,-0.0015316818584479863,-0.006117036882133942
c_13044,0.5312194306214718,0.6782449566466157,37.20047608716372,0.5332230700477454,0.6787601484343893,37.423654457167785,0.0020036394262735735,0.0005151917877735945
c_13083,0.8142349300326216,1.090973811065478,10.648812562953399,0.7978119068265611,1.073229094072672,10.418483270706787,-0.016423023206060483,-0.017744716992805998
c_13166,1.3884306426653268,1.6708576423154102,10.96212952806903,1.3920947884208452,1.6802446335543326,10.995839447971335,0.003664145755518433,0.009386991238922393
c_13170,2.2440757985398387,2.809846101069,11.250609711347922,2.290543089006463,2.8435729732778015,11.590368606770877,0.046467290466624345,0.03372687220880133
c_13229,1.3474944241269402,2.5759744308375585,10.177752275112436,1.33124662836065,2.5627482618176582,10.027879519152112,-0.016247795766290096,-0.013226169019900258
c_13269,0.41696666849898606,0.5364482512174346,16.142092788231963,0.4170703574021219,0.5365680897174454,16.14024815077042,0.00010368890313583456,0.00011983850001084928
c_13308,0.00360597545347381,0.0038055982727703713,36.059754534738104,0.0035952790705347276,0.0038248265773777827,35.95279070534727,-1.0696382939082497e-05,1.9228304607411383e-05
c_13389,7.217757508804136,8.058020045419855,83.59417055755513,7.298296710386835,8.111204628227917,84.13382110464144,0.0805392015826989,0.053184582808061265
c_13403,0.37263578317680995,0.4752335037735999,17.209219027894207,0.37338526502087294,0.4752463371565175,17.24703330666586,0.0007494818440629825,1.2833382917576408e-05
c_13441,0.9162888321112547,1.2271696032482924,7.0765358064508135,0.9041304045674264,1.2117362015160256,6.955307240998672,-0.012158427543828232,-0.015433401732266816
c_13607,1.947423975341918,4.227018973955935,25.930408688981384,1.9370643415925537,4.218111530498035,25.695608979421912,-0.010359633749364328,-0.008907443457899511
c_13615,5.029857210951945,5.615199917992394,106.47409704226544,5.119705378960513,5.707075162450301,108.20828953675918,0.08984816800856876,0.09187524445790718
