horizon,mae,rmse,r2,std_actual,std_predicted,std_ratio,container_id
96,0.0576610955031962,0.07425252775576736,-0.0137663102501413,0.07374665315787411,0.003753856522962451,0.0509020594456854,c_12164
1,0.014966280119603215,0.014966280119603215,,0.0,0.0,,c_12174
4,0.09439603486034145,0.10856488272790456,-0.4310562065340955,0.09075300657881114,0.009551932103931904,0.10525196314721405,c_12174
12,0.09658886881288165,0.11519471483819077,-0.013649273613003388,0.11441651019345146,0.007514273747801781,0.0656747329130814,c_12174
24,0.09681741384938847,0.12533016104284142,-0.06344922756850568,0.12153383929952834,0.007986897602677345,0.06571747958190556,c_12174
48,0.0990454600402257,0.12845185150914912,-0.12107415586963266,0.12131742903245249,0.00890802126377821,0.07342738248595186,c_12174
96,0.11254959546967576,0.1474229352054992,-0.2513869081482578,0.1317859920664638,0.008490029722452164,0.06442285397199406,c_12174
1,0.01558208354600095,0.01558208354600095,,0.0,0.0,,c_12189
4,0.012746194419217573,0.01430405396428272,-0.25130922619379525,0.012787240003904408,0.0006961293984204531,0.054439378490424795,c_12189
12,0.03091485668378076,0.03505469458945963,-0.31922679231055007,0.030520135420430416,0.0008355887839570642,0.027378279042553477,c_12189
24,0.02657096556615114,0.03140596739008514,-0.1809075569108538,0.028900424676110714,0.0008332899888046086,0.028833139932833297,c_12189
48,0.028958371433845914,0.03937755830948392,-0.019407081510062874,0.0390009297329912,0.0008469137828797102,0.02171522034674212,c_12189
96,0.028475566268913954,0.03766531806855193,0.0016453858541478628,0.037696343350997544,0.0009320020908489823,0.02472393892879584,c_12189
1,0.07510721301610973,0.07510721301610973,,0.0,0.0,,c_12193
4,0.11571288974636443,0.13890587664092396,-0.47481846704397634,0.1143803276184814,0.0015485887415707111,0.013538943049158503,c_12193
12,0.09837134548536908,0.1205138394604893,-0.33848067341300414,0.10416717121785303,0.0037245899438858032,0.0357558902708059,c_12193
24,0.10505843060270396,0.13929089891593271,-0.3067213964929383,0.12185160105867002,0.005573124159127474,0.04573697933147456,c_12193
48,0.09781633124248751,0.13056581609733314,-0.14558167409137646,0.12198781679107853,0.006423233542591333,0.05265471349152869,c_12193
96,0.09832700120517125,0.12898425380793105,-0.035630081176221795,0.12674603065131262,0.005765814799815416,0.04549108773021527,c_12193
1,0.052812896296612455,0.052812896296612455,,0.0,0.0,,c_12231
4,0.17402120810447233,0.2156072281803889,-1.6167776710537636,0.13328457875241992,0.007538828067481518,0.05656189289148834,c_12231
12,0.26529283412482824,0.2927501676307173,-4.440778261010779,0.12550662153613812,0.00792826246470213,0.06317007316159237,c_12231
24,0.24534298066773264,0.28152042938280586,-2.869956132730696,0.1431056877365948,0.015252703800797462,0.10658349113888547,c_12231
