container_id,day1_mae,day1_rmse,day1_mape,forecast_mae_scaled,forecast_rmse_scaled,forecast_pearson_r,forecast_r2,forecast_std_ratio,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_ratio,train_steps,validation_steps,input_window,variant_id
c_11327,0.7688948970938485,0.9650422659954357,12.519938307980139,0.08543276535638655,0.10722691719952246,0.8035076185828827,0.5714759286065976,1.0212396429663362,0.08543276535638655,0.10722691719952246,0.8035076185828827,0.5714759286065976,1.0212396429663362,612,153,288,g288
c_11461,2.4507134068343372,3.2307688854020036,19.319811974612797,0.057438594774187855,0.07572114496190413,0.884796139542613,0.6858115685137904,0.7375078526164107,0.057438594774187855,0.07572114496190413,0.884796139542613,0.6858115685137904,0.7375078526164107,609,153,288,g288
c_11735,2.7361787299315132,4.593387517994422,22.789166327518476,0.07743901884777811,0.13000153177335697,-0.036833122550359254,-0.6343701838777644,0.3437084883270406,0.07743901884777811,0.13000153177335697,-0.036833122550359254,-0.6343701838777644,0.3437084883270406,613,154,288,g288
c_11752,0.4548731582860152,0.5920273800137206,31.38014128546552,0.09097463097423315,0.11840547600743329,0.24177066778095585,0.050967635835113434,0.22819772436778116,0.09097463097423315,0.11840547600743329,0.24177066778095585,0.050967635835113434,0.22819772436778116,612,153,288,g288
c_1181,6.717635153962507,10.773782556032765,28.422639093479813,0.092022399153795,0.14758606347790096,0.577456461204642,0.24229745610957765,0.5856791673600567,0.092022399153795,0.14758606347790096,0.577456461204642,0.24229745610957765,0.5856791673600567,609,153,288,g288
c_1186,2.3347498668288735,2.9709334336679833,15.745138271550111,0.10330750951327484,0.1314572247289207,0.9687803798498804,0.847802665900363,0.8419610935721551,0.10330750951327484,0.1314572247289207,0.9687803798498804,0.847802665900363,0.8419610935721551,613,154,288,g288
c_11996,1.8459182989266185,2.3376177400817695,17.04238949162988,0.08790087347662955,0.11131513145888744,0.768721792561482,0.4955616870023428,1.0010870272443184,0.08790087347662955,0.11131513145888744,0.768721792561482,0.4955616870023428,1.0010870272443184,613,154,288,g288
c_12060,0.16570682178975807,0.23963401743633267,788.7849433391582,0.16570682178975807,0.23963401743633267,0.03634922925653694,-0.012343862604476064,0.14463455897772176,0.16570682178975807,0.23963401743633267,0.03634922925653694,-0.012343862604476064,0.14463455897772176,614,154,288,g288
c_12158,3.7921151220798492,5.102870192010616,12.21333888920897,0.0919300717082947,0.12370594983136744,0.9212797070117609,0.7994039521170411,0.984340462000345,0.0919300717082947,0.12370594983136744,0.9212797070117609,0.7994039521170411,0.984340462000345,611,153,288,g288
c_12164,0.868828481104639,1.0713937313567665,12.20660213416865,0.06683295995363187,0.08241490278244204,0.00015039137224879748,-0.227870385335053,0.3388453386125544,0.06683295995363187,0.08241490278244204,0.00015039137224879748,-0.227870385335053,0.3388453386125544,614,154,288,g288
c_12174,0.7026403397321701,0.9370198575086043,10.724499282492898,0.14052807539701462,0.18740397874841738,0.5566832230910194,-0.1927366944622111,0.6218006228232187,0.14052807539701462,0.18740397874841738,0.5566832230910194,-0.1927366944622111,0.6218006228232187,614,154,288,g288
c_12189,0.47533918448068474,0.6438817183963323,14.469022230973048,0.03478091504320069,0.047113294961831656,-0.009152126023517879,-0.8482456016517075,0.5999877106488504,0.03478091504320069,0.047113294961831656,-0.009152126023517879,-0.8482456016517075,0.5999877106488504,614,154,288,g288
c_12193,0.3439923097689947,0.4211857170504389,14.446146080962672,0.10319769485543173,0.12635571508180626,-0.005611112656883129,-0.019653636472759306,0.12952666699126064,0.10319769485543173,0.12635571508180626,-0.005611112656883129,-0.019653636472759306,0.12952666699126064,610,153,288,g288
c_12231,9.677085204091338,12.794928847978937,53.0471354194744,0.42693022875338976,0.5644821534395154,-0.5675964427680577,-1.6345524497862391,0.13763616327046507,0.42693022875338976,0.5644821534395154,-0.5675964427680577,-1.6345524497862391,0.13763616327046507,614,154,288,g288
c_12237,13.030500687493216,14.577108478750837,25.149281549249253,0.23268751968844012,0.2603055196934657,0.8728961443795737,0.47042998367052524,0.6790853673517973,0.23268751968844012,0.2603055196934657,0.8728961443795737,0.47042998367052524,0.6790853673517973,608,152,288,g288
c_12441,2.776992461747593,3.9327478314481605,20.37584385550132,0.043732166129664685,0.06193303894430702,0.6157500669630018,0.23760049150725893,0.5982362148608898,0.043732166129664685,0.06193303894430702,0.6157500669630018,0.23760049150725893,0.5982362148608898,611,153,288,g288
c_12517,2.0251799106597903,2.68021339655912,10.329488818058909,0.10946919304184488,0.14487641700834256,0.9350232415526301,0.7626625643116002,0.89534703400238,0.10946919304184488,0.14487641700834256,0.9350232415526301,0.7626625643116002,0.89534703400238,613,154,288,g288
c_12624,0.2858500748872757,0.4134670576486411,14.527269563831705,0.061253589959371635,0.08860008403833458,-0.01764383849484699,-0.1268775123222925,0.3325916283062179,0.061253589959371635,0.08860008403833458,-0.01764383849484699,-0.1268775123222925,0.3325916283062179,613,154,288,g288
c_12767,0.5291221848240606,0.6494413220249747,11.417401010255091,0.10582443150105303,0.12988825846809807,0.040113299974697265,-0.08730543591339779,0.33632086701630526,0.10582443150105303,0.12988825846809807,0.040113299974697265,-0.08730543591339779,0.33632086701630526,614,154,288,g288
c_12858,0.349596593528986,0.4687543436799997,15.541600911843076,0.0466128818742517,0.06250058141802127,-0.07834174823438739,-0.24185177843440608,0.41054954861263265,0.0466128818742517,0.06250058141802127,-0.07834174823438739,-0.24185177843440608,0.41054954861263265,614,154,288,g288
c_1286,0.38494557274712465,0.5626862223363744,18.82356879080307,0.0962363966016306,0.14067155954506919,0.17366355460080157,0.009095513175384928,0.3185864993073636,0.0962363966016306,0.14067155954506919,0.17366355460080157,0.009095513175384928,0.3185864993073636,612,154,288,g288
c_12971,0.9616725919975174,1.391123009611831,21.82660990142308,0.10122869335937353,0.14643400192385678,0.1685352389374636,-0.02320573431614692,0.09544154874632525,0.10122869335937353,0.14643400192385678,0.1685352389374636,-0.02320573431614692,0.09544154874632525,614,154,288,g288
c_12974,0.5283120366079469,0.6724792393235423,20.057346097111385,0.10566240850126463,0.1344958479875178,0.05192333816761253,-0.0032450830598074187,0.11495518191893613,0.10566240850126463,0.1344958479875178,0.05192333816761253,-0.0032450830598074187,0.11495518191893613,612,153,288,g288
c_12993,4.277153939560608,5.190246248372059,100.22319974891101,0.06480536263359776,0.07864009472743984,-0.015571558103824844,-0.04346248673326625,0.19338369346793707,0.06480536263359776,0.07864009472743984,-0.015571558103824844,-0.04346248673326625,0.19338369346793707,613,154,288,g288
c_12999,3.3051931553416782,4.117070164073774,12.940286664982366,0.11804261000490641,0.14703821843844983,0.8958424395427577,0.676469378492656,0.9799779905289774,0.11804261000490641,0.14703821843844983,0.8958424395427577,0.676469378492656,0.9799779905289774,612,153,288,g288
c_13020,1.526979563633601,1.82575954730126,8.503838091584608,0.11745996402743726,0.14044303307477957,0.8893475929816155,0.5949442369795084,0.9873340402983187,0.11745996402743726,0.14044303307477957,0.8893475929816155,0.5949442369795084,0.9873340402983187,613,154,288,g288
c_13044,0.5125980981522137,0.6832736011902787,33.67559402576792,0.1281495239559768,0.17081839971860716,0.01542688579316594,-0.03384577772037867,0.160952486354163,0.1281495239559768,0.17081839971860716,0.01542688579316594,-0.03384577772037867,0.160952486354163,612,153,288,g288
c_13083,0.918371171090338,1.2221960604900979,12.190183238255914,0.10204124095631234,0.1357995605830208,0.6060689313167231,0.3038070950880515,0.7155647727762071,0.10204124095631234,0.1357995605830208,0.6060689313167231,0.3038070950880515,0.7155647727762071,614,154,288,g288
c_13166,1.818782136727262,2.3599032496033643,11.837031096082747,0.08660867466778958,0.11237634454377064,0.8613906867026146,0.6462236984832561,0.9854349819524915,0.08660867466778958,0.11237634454377064,0.8613906867026146,0.6462236984832561,0.9854349819524915,614,154,288,g288
c_13170,3.092867918478118,4.154630403118986,14.50851919128016,0.0997699324016152,0.13402033681726067,0.8563752877283821,0.665671233643761,0.9747895092520532,0.0997699324016152,0.13402033681726067,0.8563752877283821,0.665671233643761,0.9747895092520532,614,154,288,g288
c_13229,1.530737480710423,2.734802418248562,11.634671152361058,0.18008676037300173,0.3217414531599188,0.2014563117724441,-0.329686183278149,0.5327549891455081,0.18008676037300173,0.3217414531599188,0.2014563117724441,-0.329686183278149,0.5327549891455081,614,154,288,g288
c_13269,0.4333636919657389,0.5390570460155746,17.264928217882346,0.14445456318660743,0.17968567994400314,0.23157520771686635,-0.033948405352455024,0.4963086448271281,0.14445456318660743,0.17968567994400314,0.23157520771686635,-0.033948405352455024,0.4963086448271281,614,154,288,g288
c_13308,0.0032535770114918705,0.0038807412161479733,32.535770114918705,0.013014308045967482,0.015522964864591893,,,,0.013014308045967482,0.015522964864591893,,,,614,154,288,g288
c_13389,9.060142436886709,11.801108999954625,37.158059905286,0.1688225284997645,0.21989643835721143,0.8819512986795095,0.5271237983796967,0.715652688236358,0.1688225284997645,0.21989643835721143,0.8819512986795095,0.5271237983796967,0.715652688236358,613,154,288,g288
c_13403,0.2997461021774345,0.4643086671319529,13.084459320563594,0.04282087335836083,0.06632980879483541,-0.03359667250372296,-0.14227164518223678,0.3422957907071544,0.04282087335836083,0.06632980879483541,-0.03359667250372296,-0.14227164518223678,0.3422957907071544,613,154,288,g288
c_13441,1.8200762318240276,2.4389945734027227,13.62371155651119,0.09100380989153768,0.12194972615462787,0.9156138185274943,0.7503171521638357,0.9397199446244582,0.09100380989153768,0.12194972615462787,0.9156138185274943,0.7503171521638357,0.9397199446244582,610,153,288,g288
c_13607,2.0466641056868764,4.219638081747064,28.394959865296325,0.14619029587992127,0.3014027211357415,-0.07301763979290296,-0.2978713083600488,0.047181660885732515,0.14619029587992127,0.3014027211357415,-0.07301763979290296,-0.2978713083600488,0.047181660885732515,614,154,288,g288
c_13615,2.4543366067939334,4.128906133213005,34.44181935254949,0.02921829358431284,0.04915364526941203,0.3022648586712563,0.0588490482173174,0.3562253050456224,0.02921829358431284,0.04915364526941203,0.3022648586712563,0.0588490482173174,0.3562253050456224,614,154,288,g288
c_13658,1.1590958916478684,2.720968046894202,16.064605367524063,0.19318264534834909,0.45349467189571185,0.04668739424435552,-0.1284775380009502,0.21493172875316618,0.19318264534834909,0.45349467189571185,0.04668739424435552,-0.1284775380009502,0.21493172875316618,613,154,288,g288
c_13690,1.3599273539251753,2.408393630000103,43.47704377148799,0.03777576069790225,0.06689982391126068,0.5097918601113313,0.21606977810326833,0.3097304830723431,0.03777576069790225,0.06689982391126068,0.5097918601113313,0.21606977810326833,0.3097304830723431,614,154,288,g288
c_1379,0.4255206087042415,0.534725491401011,16.487724779082534,0.07092009868260928,0.08912091395568948,-0.2689952651383733,-0.13868400414836146,0.190216185705454,0.07092009868260928,0.08912091395568948,-0.2689952651383733,-0.13868400414836146,0.190216185705454,614,154,288,g288
c_1387,0.5229194490445984,0.6835475112763081,17.04244879509388,0.021788309173899945,0.028481145575138995,0.2762673178237508,-0.506302961863137,0.97068976646238,0.021788309173899945,0.028481145575138995,0.2762673178237508,-0.506302961863137,0.97068976646238,613,154,288,g288
c_13873,1.8624613698985841,3.670300028107494,26.22222795861113,0.26606591610563174,0.5243285777874659,-0.22180513047645356,-0.3693627841770477,0.07402456843844521,0.26606591610563174,0.5243285777874659,-0.22180513047645356,-0.3693627841770477,0.07402456843844521,612,153,288,g288
c_14106,0.012137320117252179,0.056991503595336536,45.87313182466157,0.03641196039097849,0.17097451079076312,0.06726856203547374,-0.016861423025194,0.09490631841840907,0.03641196039097849,0.17097451079076312,0.06726856203547374,-0.016861423025194,0.09490631841840907,608,153,288,g288
c_14135,4.248364500866996,5.029834772700292,17.56459523550394,0.15734684042474006,0.18629018286576926,0.7779111720862328,0.4186994573560452,1.0061672520654543,0.15734684042474006,0.18629018286576926,0.7779111720862328,0.4186994573560452,1.0061672520654543,614,154,288,g288
c_14296,4.167334296637112,5.268295953210726,36.60463632733868,0.160282084499446,0.20262676295159585,0.32312651111007074,-1.358130438590372,0.19263151503050677,0.160282084499446,0.20262676295159585,0.32312651111007074,-1.358130438590372,0.19263151503050677,614,154,288,g288
c_14363,0.5199911412265564,1.0203616634734511,15.170031705836337,0.12235085808312873,0.24008509820730614,0.37287759457562175,0.05994724409504637,0.3042816116922446,0.12235085808312873,0.24008509820730614,0.37287759457562175,0.05994724409504637,0.3042816116922446,613,154,288,g288
c_14388,1.2968932663952863,1.6260314943767342,14.663623287804612,0.03929979485071836,0.049273681001095616,0.7975298271351656,0.4563883061557289,0.6548234213757196,0.03929979485071836,0.049273681001095616,0.7975298271351656,0.4563883061557289,0.6548234213757196,613,154,288,g288
c_14396,3.091282489233547,3.9195752454410893,15.547794214790436,0.14720392267175986,0.18664643328634137,0.8795396900118599,0.5427691852771898,0.8527309314965295,0.14720392267175986,0.18664643328634137,0.8795396900118599,0.5427691852771898,0.8527309314965295,613,154,288,g288
c_14413,0.5397383355432087,0.742605378597392,17.960008203932276,0.13493458326492044,0.18565134635912406,0.35305206939167305,-0.09765135846823281,0.19471660563719181,0.13493458326492044,0.18565134635912406,0.35305206939167305,-0.09765135846823281,0.19471660563719181,614,154,288,g288
c_14416,0.294860916170809,0.5479853220522062,11.111123494795043,0.14743045645559,0.27399266138358963,-0.1013737490383706,-0.035704633489012316,0.06783939318874986,0.14743045645559,0.27399266138358963,-0.1013737490383706,-0.035704633489012316,0.06783939318874986,614,154,288,g288
c_14417,1.2392018073134952,1.6713050097175997,11.766872148168444,0.042731094585331975,0.057631204955599855,0.5625035305820687,0.2976478958706318,0.6662516483411771,0.042731094585331975,0.057631204955599855,0.5625035305820687,0.2976478958706318,0.6662516483411771,614,154,288,g288
c_14435,0.543227508585289,0.7165066396597212,12.573956975110098,0.017337047153093393,0.022867231948129403,0.0732675425431737,-0.7144624471398542,0.8567583352615753,0.017337047153093393,0.022867231948129403,0.0732675425431737,-0.7144624471398542,0.8567583352615753,614,154,288,g288
c_14471,3.31081974298235,4.48155981784485,14.970082681558436,0.06019672040586762,0.08148290380227682,0.7865460408365353,0.5281026438448351,0.84268487113536,0.06019672040586762,0.08148290380227682,0.7865460408365353,0.5281026438448351,0.84268487113536,608,152,288,g288
c_14820,5.244753423002031,6.582554067313315,24.134382335885405,0.1362273620741078,0.17097542774713878,0.7308556869584193,0.497838491929517,0.9208274393917537,0.1362273620741078,0.17097542774713878,0.7308556869584193,0.497838491929517,0.9208274393917537,613,154,288,g288
c_14855,1.0387299285994636,1.3490782098677037,14.633471599198819,0.06492062189564522,0.0843173888681832,0.8861860002340501,0.5545369212893022,0.724798077093452,0.06492062189564522,0.0843173888681832,0.8861860002340501,0.5545369212893022,0.724798077093452,613,154,288,g288
c_14886,2.850634939471881,3.8845882376446075,9.975909613360294,0.07918430346460942,0.10790522332921332,0.9636275088985362,0.8750963351638056,0.9200598473349783,0.07918430346460942,0.10790522332921332,0.9636275088985362,0.8750963351638056,0.9200598473349783,613,154,288,g288
c_1494,0.2802214116685921,0.39298104516666676,20.326829913451718,0.05604428178268589,0.07859620811017272,0.01611169323415234,-0.05274190193383532,0.19871131659069963,0.05604428178268589,0.07859620811017272,0.01611169323415234,-0.05274190193383532,0.19871131659069963,613,154,288,g288
c_14964,2.842013114028507,3.4257552075682063,25.762034930484738,0.16240074655691547,0.19575743586279884,0.7056594102094069,0.11646174335971693,0.08812093398809433,0.16240074655691547,0.19575743586279884,0.7056594102094069,0.11646174335971693,0.08812093398809433,612,154,288,g288
c_15030,5.303854142626126,6.1809425741790305,27.0624834663061,0.2256959252272475,0.26301883607155047,0.7090032402046725,-0.8333745417439509,1.1656392569634433,0.2256959252272475,0.26301883607155047,0.7090032402046725,-0.8333745417439509,1.1656392569634433,613,154,288,g288
c_15035,0.013600170272790516,0.10183579907835268,33.17933126333325,0.05440068109116206,0.4073431963134107,0.056976553641684614,-0.006050570944291289,0.037251622803050506,0.05440068109116206,0.4073431963134107,0.056976553641684614,-0.006050570944291289,0.037251622803050506,609,153,288,g288
c_15072,1.642157855629921,2.8094517942660944,17.115205716052074,0.12015789486429977,0.2055696458403259,0.3847666983678917,-0.07971619128234053,0.6898624733871688,0.12015789486429977,0.2055696458403259,0.3847666983678917,-0.07971619128234053,0.6898624733871688,614,154,288,g288
c_15179,2.792531189198295,3.476917330259806,25.679309390658673,0.11476155565668868,0.14288701352050903,0.8609664842676694,0.5794500971903972,0.9969232233569698,0.11476155565668868,0.14288701352050903,0.8609664842676694,0.5794500971903972,0.9969232233569698,613,154,288,g288
c_15235,2.634878201617135,3.601847598430411,11.471282601338878,0.06756098115049898,0.09235506916202658,0.7820071691826618,0.5673905693275576,0.9406441404999184,0.06756098115049898,0.09235506916202658,0.7820071691826618,0.5673905693275576,0.9406441404999184,613,154,288,g288
c_15282,0.30422159905234974,0.40377155378715934,23.47887777028576,0.15211080138882002,0.20188577940880037,0.14975380587742704,0.014971719862156507,0.20834350649801453,0.15211080138882002,0.20188577940880037,0.14975380587742704,0.014971719862156507,0.20834350649801453,613,154,288,g288
c_15420,1.4543718579742642,1.8290458352227117,50.544378964510884,0.1939162467778833,0.24387277919558412,-0.029834615372006216,-0.181992471491087,0.3876847488717533,0.1939162467778833,0.24387277919558412,-0.029834615372006216,-0.181992471491087,0.3876847488717533,611,153,288,g288
c_15446,0.12580374156500004,0.48382571787933143,599.6888349216466,0.02516074827710529,0.09676514356839343,-0.10221897223116656,-0.05983292058655665,0.15192579818167404,0.02516074827710529,0.09676514356839343,-0.10221897223116656,-0.05983292058655665,0.15192579818167404,614,154,288,g288
c_15486,1.0032812184757656,1.274233459573298,26.647842185538767,0.20065624226712517,0.2548466901900319,0.38997103441385406,0.024805342367349437,0.13473521826300666,0.20065624226712517,0.2548466901900319,0.38997103441385406,0.024805342367349437,0.13473521826300666,614,154,288,g288
c_15527,5.003157234191895,6.4043790891535055,12.217457613506193,0.1075947810391692,0.13772858436852048,0.39606476191883344,-0.2700958283765702,0.5243813198834529,0.1075947810391692,0.13772858436852048,0.39606476191883344,-0.2700958283765702,0.5243813198834529,600,150,288,g288
c_15555,1.5824560579799474,1.8798132216932264,6088.198261707378,0.31649120830531635,0.3759626421247527,-0.14157642104984017,-0.13367741849115333,0.2503394690520547,0.31649120830531635,0.3759626421247527,-0.14157642104984017,-0.13367741849115333,0.2503394690520547,610,153,288,g288
c_15570,0.8284615029891332,1.0525642570422715,13.396742228987804,0.03313846048433333,0.0421025699909713,0.24834533434677977,-0.17212734715466715,0.5724125771829015,0.03313846048433333,0.0421025699909713,0.24834533434677977,-0.17212734715466715,0.5724125771829015,614,154,288,g288
c_15604,0.7459262216256725,1.8287341281719391,29.13667299807991,0.24864207611298536,0.6095780426304882,0.13482392693541628,-0.06466481287301362,0.10197960268004534,0.24864207611298536,0.6095780426304882,0.13482392693541628,-0.06466481287301362,0.10197960268004534,614,154,288,g288
c_15616,1.8941144545045165,2.738435175669757,22.22209968185458,0.09019592405726796,0.13040167249702558,0.7128458942190261,0.19587511884191378,0.7455244731092735,0.09019592405726796,0.13040167249702558,0.7128458942190261,0.19587511884191378,0.7455244731092735,614,154,288,g288
c_15630,1.0892370362130424,1.407256444504581,14.298826451247038,0.09902154559401921,0.12793240204967507,0.6123465260273463,-0.034810998853566755,0.5058594918059337,0.09902154559401921,0.12793240204967507,0.6123465260273463,-0.034810998853566755,0.5058594918059337,613,154,288,g288
c_15640,6.115878159227589,7.735249496286409,156.2741339583575,0.12481383882899262,0.1578622323649895,0.31854970191950405,-0.22355331589094418,0.6798727435349614,0.12481383882899262,0.1578622323649895,0.31854970191950405,-0.22355331589094418,0.6798727435349614,614,154,288,g288
c_15642,0.47496844000286526,0.5973776547748466,8.980362514870116,0.06785263661443004,0.08533966764638792,0.2677202401406584,-0.08811449728753296,0.4976345056946133,0.06785263661443004,0.08533966764638792,0.2677202401406584,-0.08811449728753296,0.4976345056946133,613,154,288,g288
c_15647,1.2914016079571513,1.7033569473717058,19.81134838228787,0.07826676377877656,0.10323375539348406,0.7950601617470567,0.5688625811190259,0.8544103180049322,0.07826676377877656,0.10323375539348406,0.7950601617470567,0.5688625811190259,0.8544103180049322,614,154,288,g288
c_15794,0.03118588237672763,0.03774961588243327,311.85882376727625,0.013365378113424716,0.016178406780925702,,,,0.013365378113424716,0.016178406780925702,,,,612,154,288,g288
c_15856,0.5699193072263841,0.7371840347343386,34.19754241801303,0.1266487359998694,0.16381867500033376,-0.2941558678942191,-0.1423242297944467,0.12328070156155507,0.1266487359998694,0.16381867500033376,-0.2941558678942191,-0.1423242297944467,0.12328070156155507,608,153,288,g288
c_16008,11.999953116973243,14.075094867346806,41.42546307080535,0.30769110000931105,0.36089986257108914,0.7133827222008325,-1.5384120029133106,0.2515332132138018,0.30769110000931105,0.36089986257108914,0.7133827222008325,-1.5384120029133106,0.2515332132138018,614,154,288,g288
c_16048,5.579479574593198,6.795613509867535,44.69964431647974,0.15079674687230954,0.183665232268417,0.819811488045745,0.4503115165771605,0.9100747389892693,0.15079674687230954,0.183665232268417,0.819811488045745,0.4503115165771605,0.9100747389892693,614,154,288,g288
