container_id,day1_mae,day1_rmse,day1_mape,train_steps,validation_steps
c_12193,0.316916404034765,0.4198504093242108,12.68705352086726,610,153
c_12231,7.659291010212208,8.391134578338454,104.93778428898328,614,154
c_12237,17.67813159510414,22.700966640941612,53.73873647225621,608,152
c_12441,1.8446719208780131,3.401004563621665,12.537488153105036,611,153
c_12517,1.1196344999390355,1.3633841031705805,5.931702691282398,613,154
c_12624,0.27989905412119565,0.3956526728766294,13.990646537282933,613,154
c_12767,0.5169621362414405,0.6393104335022095,11.077132103539954,614,154
c_12858,0.3088887404558706,0.4180780487966044,13.65871515516466,614,154
c_1286,0.3993550793727049,0.5608031872870904,19.18033526013613,612,154
c_12971,0.9666952487681456,1.344934624687981,22.752050578678414,614,154
c_12974,0.558293428010323,0.7064773574015166,20.609792332590825,612,153
c_12993,5.083128282813079,5.8876372742455745,148.75350226437857,613,154
c_12999,1.440779120190686,1.9791602232153165,5.680330123284219,612,153
c_13020,0.9624167495314205,1.1802472449758403,5.305044801829473,613,154
c_13044,0.5369768575445759,0.680203415491022,37.55483039066996,612,153
c_13083,0.7867213744182556,1.0517157133499346,10.331797348782779,614,154
c_13166,1.2857432874485188,1.6057109118508035,10.125483261887911,614,154
c_13170,2.2065338232296,2.7820243599347143,11.392577786363429,614,154
c_13229,1.35821296368589,2.5908622614025263,10.216322376197757,614,154
c_13269,0.42247820777281175,0.5404750292835888,16.244065099234597,614,154
c_13308,0.003427950363010759,0.0036510270227594656,34.279503630107584,614,154
c_13389,7.64853900898822,8.583290856247638,73.93286484118869,613,154
c_13403,0.36264215736873906,0.4683845059523765,16.768063841974136,613,154
c_13441,0.8596087447674409,1.1816796063530108,6.5789161093283015,610,153
c_13607,1.9507527684751196,4.206744318692249,26.065837757821736,614,154
c_13615,5.172242461020222,5.749794320759332,106.2458951136449,614,154
c_13658,1.193306443359641,2.787294597777665,16.553042043789155,613,154
c_13690,0.8869294333577712,1.8246452897944507,25.05499062604177,614,154
c_1379,0.4164869293328283,0.5311179992002131,16.148947080752205,614,154
c_1387,0.3489685564764909,0.4910860440974399,11.196916686884254,613,154
c_13873,1.738916999280023,3.5885623675084455,23.645990680686264,612,153
c_14106,0.00950181214732319,0.057529715726595355,18.31466011977511,608,153
c_14135,2.046149246234006,3.0846209283006187,8.116724482571607,614,154
c_14296,3.7692263889555533,4.775265784986291,32.97305522582382,614,154
c_14363,0.4965710871004519,1.029280531553923,13.817465429405921,613,154
c_14388,0.6831572834038044,0.8059282047704274,8.8309645501838,613,154
c_14396,2.3846372652547854,2.810023979145438,15.459123778393435,613,154
c_14413,0.5468336047929641,0.7117558916084799,19.212035564153098,614,154
c_14416,0.3226970321723881,0.5377940975233304,12.87956270354947,614,154
c_14417,1.332085746448514,1.8755394934914236,12.364453143873263,614,154
c_14435,0.4641452773794099,0.5557771016440141,11.032780560830247,614,154
c_14471,1.9454561713257146,2.584800657268662,8.732248101730093,608,152
c_14820,2.609919630622483,3.9531857246493405,12.276036538378543,613,154
c_14855,0.6141192797819265,0.8027547808300917,9.250472598222178,613,154
c_14886,1.2426673571523121,1.5896750262158152,5.788090288264327,613,154
c_1494,0.28815346507138795,0.40195432194963393,20.941577994387508,613,154
c_14964,2.6794045049344537,3.3198279080791124,26.03750681868838,612,154
c_15030,3.966123118745448,4.6944089803452735,19.910668412048285,613,154
c_15035,0.016105417245279734,0.10114059976776081,59.04845689866015,609,153
c_15072,1.4194290926454631,2.652806731035786,14.609212318377892,614,154
c_15179,2.3894726267594915,2.764530271303037,29.006608672435913,613,154
c_15235,1.173711342450536,1.5032873212542623,5.63235910726547,613,154
c_15282,0.3346101370891778,0.41646320640641904,26.77578435693763,613,154
c_15420,1.4797231830375697,1.7629360814074593,49.835685188926824,611,153
c_15446,0.12309981824974663,0.4592102779061356,577.0549455164489,614,154
c_15486,0.9659448294800655,1.2133529735719077,26.882478823023682,614,154
c_15527,6.080539644173883,7.280309252503016,14.690343381693586,600,150
c_15555,1.5170001756016713,1.78104828277175,5918.977518266467,610,153
c_15570,0.6348883205474677,0.8092288141367725,10.739124198020408,614,154
c_15604,0.7295197243009973,1.8766142488165771,25.626401279030002,614,154
c_15616,0.945000507323937,1.4425886132995374,11.407556143279047,614,154
c_15630,1.172158358421609,1.5064182359136014,15.347383220077962,613,154
c_15640,4.002498340193398,6.5181621149130855,71.66850863359508,614,154
c_15642,0.42417515773262293,0.5588025973592278,8.253719833016369,613,154
c_15647,1.3533675717688574,1.6082714083601688,26.058901356672205,614,154
c_15794,0.019860418568589847,0.023356529021000657,198.60418568589847,612,154
c_15856,0.5668182882804035,0.716426829050475,35.1387495243269,608,153
c_16008,11.435381799129695,13.237901298042647,40.16432670796217,614,154
c_16048,3.1742389290541353,4.154989963399129,29.01580622828208,614,154
