band,mae,rmse,r2,pearson_r_within_trajectory,std_ratio,container_id
5-12,0.009563060218135947,0.009801898928399198,-83.50784732186347,-0.5819028429722839,1.263840894738263,c_13308
13-24,0.011136135276515023,0.011260276425834884,-163.039435637371,-0.2429270134997166,1.386810991926518,c_13308
25-48,0.013350788813217404,0.013510792769197524,-64.3593045765693,-0.09369005636465415,0.6463569182420831,c_13308
49-96,0.017830123541728086,0.018762993291416438,-11.766446014470603,-0.058656657272946625,0.43260940724005087,c_13308
1-4,0.04156687588996688,0.05005913867521931,-0.8755907849821372,-0.04849921939201246,0.17349529308444628,c_13389
5-12,0.11395828384235016,0.1271522044343607,-0.13447824306304668,0.28446330936276243,0.07152790427087966,c_13389
13-24,0.11101063675878346,0.12166021783962794,0.09124584942481151,0.7912238448023505,0.0687563728484387,c_13389
25-48,0.07691827631435497,0.09241967826306192,-0.477578674228905,0.3378491079799529,0.07978249853374954,c_13389
49-96,0.16449471251822753,0.16872718120802518,-12.670985336692397,0.6924716846851344,0.29651780135104755,c_13389
1-4,0.02440957424185599,0.031022704836268594,-1.7546740865664519,-0.1715534736504108,0.11769372517707113,c_13403
5-12,0.04423436568551757,0.04482380423528961,-1.913615925432048,0.4971641745972367,0.18347333945555144,c_13403
13-24,0.07555462882488402,0.09910517411799696,-0.14712115297466632,0.11343351436496346,0.02838908343147562,c_13403
25-48,0.06575748218229553,0.07915096925031545,-0.07336365554378244,-0.246766542125334,0.036393384529759085,c_13403
49-96,0.044694333445067624,0.056447621029629844,-0.2011526782877875,0.15754562808967557,0.1347789217582705,c_13403
1-4,0.04098934667566895,0.04208647802323122,-22.192644719773693,0.43614047240816506,1.0555373741986736,c_13441
5-12,0.02729832082900524,0.03308475940855305,-1.2033592235286439,-0.401436538620472,0.22142193790327877,c_13441
13-24,0.045017323849954605,0.07649657438996073,-0.39628484626884286,-0.30446177772152777,0.11460869498247844,c_13441
25-48,0.051547787594600804,0.06384412847726333,-0.31365063717051145,0.04361432502681865,0.07487505250330803,c_13441
49-96,0.04345401164305279,0.05749686034547786,-0.005839549755813689,0.4295053928656897,0.21103772423567524,c_13441
1-4,0.04492830195996027,0.055543240457037645,-0.091953230766596,0.23613829683301424,0.057281066750232305,c_13607
5-12,0.11604059723169535,0.1704221027470765,-0.972002950129748,-0.5132721775869802,0.0593284981945549,c_13607
13-24,0.06830890554057724,0.12061679431349603,-0.4879669801862112,-0.12284603501107363,0.08043383574673112,c_13607
25-48,0.11020156430383003,0.12921788059766284,-2.6472311186317206,-0.20167047760114093,0.07718461208875681,c_13607
49-96,0.1784633737404757,0.39746522190560113,-0.23131632291902915,0.16131782354171048,0.03196530975389848,c_13607
1-4,0.054425087332731,0.05882459344909354,-0.36041085240794546,-0.7517200514178219,0.12732567580591117,c_13615
5-12,0.040726809528455934,0.04934269781862867,0.09550095297057515,0.7981722164748679,0.07526599001652211,c_13615
13-24,0.04883116874342333,0.05465135336547889,-2.8603675036998912,0.6509349882973376,0.20130614421268994,c_13615
25-48,0.07630397223982911,0.0878161066645684,-0.21811179370072353,-0.2914502062361288,0.03760068258565705,c_13615
49-96,0.05967659758356889,0.06173624281781471,-10.688444607233464,0.5954766002247074,0.24693262272679162,c_13615
1-4,0.07943254508620122,0.1038751762024223,-0.9996479268705631,-0.4806434746214875,0.12119979711020483,c_13658
5-12,0.08352118140274618,0.09854949544657515,0.02752544202248819,0.6604361232331699,0.02620195122144496,c_13658
13-24,0.07987298343084319,0.1263326636996035,-0.5945161249778643,0.18473105272403362,0.04040757223987675,c_13658
25-48,0.1197345759873264,0.15377689890600255,-0.38330913919573417,-0.010766764175942526,0.023331066439181074,c_13658
49-96,0.29543236807968043,0.6422912098245999,-0.13904511483251802,0.018714257640972988,0.009854921306773902,c_13658
1-4,0.046843031947584796,0.05405236104568318,-0.10053169728247635,-0.5244895498438494,0.07202863780975834,c_13690
5-12,0.021636991368150817,0.026930121663263085,-0.2113752863103866,0.3983497546250882,0.3063031732958432,c_13690
13-24,0.022501800857833456,0.03187758942763628,0.08059808912811817,0.7564785692337114,0.24192838774490846,c_13690
25-48,0.014442757219817116,0.018247644631354344,0.20544516312753514,0.5673078144508711,0.27692915877401214,c_13690
49-96,0.025285410593071215,0.06166340779529543,0.12322985544782583,0.4860497371442466,0.1994939545386182,c_13690
1-4,0.06661206046492099,0.07591359028919298,-4.107102134397253,-0.1082946302478227,0.3236533035055505,c_1379
5-12,0.08341519597901685,0.09329218240997526,-3.783676882280414,0.20324074154032937,0.17878617944786004,c_1379
13-24,0.082896673762603,0.13536754664783618,-0.04408059382727525,0.5062889484196709,0.02945481284987483,c_1379
25-48,0.05506609743977179,0.06323336862425127,-0.02704187354616927,0.13894662567013738,0.0780988562531658,c_1379
49-96,0.06509428953462668,0.07835382995442415,0.0035197109530336057,0.09192987234844328,0.11434327250860046,c_1379
1-4,0.015739583291104822,0.01693959079348722,-0.019281330920274398,-0.12271106324756603,0.05933733664509227,c_1387
5-12,0.013689065739205966,0.015165475243255205,-4.711074808695277,-0.08275259936539522,0.171618398497698,c_1387
13-24,0.008531493913385245,0.009476146668477793,-0.6545719322047971,-0.30730299759975654,0.22671009103541542,c_1387
25-48,0.017460018614718794,0.02507006280925999,-0.34546879212878223,0.40581127981533927,0.06329408259426543,c_1387
49-96,0.015304254163855516,0.020012128254910805,-0.24326219910509006,-0.27973540358634263,0.09063248980596923,c_1387
1-4,0.13316788313838376,0.1422684719388504,-8.080166336072034,-0.9084732048466191,0.06612603234022515,c_13873
5-12,0.06263162638798106,0.07343189265528106,-2.6532750599770427,0.07178895225664259,0.044161318844181854,c_13873
13-24,0.23821083072737026,0.3233263599748849,-1.011664930611508,0.5884513344279799,0.010264671864929091,c_13873
25-48,0.2211096360226447,0.2934707141114753,-1.3415471083989319,-0.38228975741769455,0.01582776312880079,c_13873
49-96,0.3040277163130273,0.6713501030597544,-0.2310372474450737,0.23251631476488346,0.006802533099479874,c_13873
1-4,0.0016734130743859296,0.002154518576001165,-12.957780880291185,-0.659817280743704,1.5701924663886393,c_14106
5-12,0.003857928358157252,0.003948328742366267,-41.02783972789276,0.3176049410902423,1.3192875891104279,c_14106
13-24,0.002536370398486684,0.00318249314779096,-8.205233961613372,-0.5298944500945943,1.236321862692644,c_14106
25-48,0.006696059422135509,0.007303473249012054,0.033246550014156884,0.44388095559843654,0.15951642467850116,c_14106
49-96,0.05150452615868408,0.24245617816606305,-0.04288021075270243,0.2644087383345066,0.006875766164587486,c_14106
1-4,0.0575026976429002,0.06220775437316656,-3.306527509747574,0.8447569369625321,0.2612990510458227,c_14135
5-12,0.1121638046776216,0.19956384009524253,-0.13602966343130696,0.32368298199367,0.03561856234476891,c_14135
13-24,0.034969503590635276,0.044472455519242365,0.1373424348497274,0.645172732082802,0.11777815949679243,c_14135
25-48,0.08021035304765738,0.09808976242544053,-0.5159930370212515,-0.8012966781324519,0.04779172390190492,c_14135
49-96,0.0752750431583388,0.09779134918775831,-0.13752859549886653,0.5084770277409081,0.11169902743409411,c_14135
1-4,0.09852961407574194,0.13479990639787448,-1.0492853002097693,-0.8846649148898502,0.0439268663001352,c_14296
5-12,0.24292610675460644,0.24468483484054462,-72.27240948086245,-0.09324509561150816,0.14807101811824763,c_14296
13-24,0.2747503185920851,0.2797549875434856,-29.74066310842737,-0.5194706703080396,0.08042948853280157,c_14296
25-48,0.22657132070331695,0.2350146471404184,-12.61084631626352,0.6101644181717762,0.03334453664416167,c_14296
49-96,0.057553245411017244,0.0885653218582904,-0.5699839377640481,0.2973576877375152,0.07545680227482242,c_14296
1-4,0.0877017763064697,0.10439417809343067,-2.3788129808436183,0.10602456604907545,0.03265075847952237,c_14363
5-12,0.08119926033042571,0.09315738388119477,-0.07878209712965645,-0.061890167660731854,0.1311570712136661,c_14363
13-24,0.11503919723805855,0.14695032066777142,-0.07186991430087541,0.42621066743841723,0.08998603191697746,c_14363
25-48,0.15607961764429126,0.19465232569970592,-1.0707616224804175,0.02808100525805933,0.0603542621555817,c_14363
49-96,0.10318264283248418,0.29695533870629626,-0.10508623397697558,-0.2869298114369994,0.06300524694343987,c_14363
1-4,0.029136873337974496,0.029584367254029135,-19.156736274171628,0.7781463165925008,0.31914464705414863,c_14388
5-12,0.011251049311375903,0.0150563604434005,0.05460124278944822,0.6481704987003882,0.07096072963015435,c_14388
13-24,0.01669653557859055,0.019437326668987058,-0.22313717757167617,0.19090208630631839,0.09329090501069072,c_14388
25-48,0.024043812846185935,0.028444590530323825,-0.1666696415856972,-0.2971409742280777,0.04847748629664375,c_14388
49-96,0.023071660001255545,0.027129615380868152,-0.29060413716666966,-0.30428749836905983,0.06437821970183755,c_14388
1-4,0.052375351616258586,0.05570770865600776,0.03799784886790125,0.8083641529608625,0.24346998909028048,c_14396
5-12,0.09098120603142557,0.10476249124838573,-0.16402725638739524,0.41470115465190893,0.0490795721069552,c_14396
13-24,0.06537670446933218,0.07485628194762162,-0.37884739196449657,0.43606026410909066,0.11648565371564379,c_14396
25-48,0.10123303795126874,0.12723238408563783,-0.0275333153765982,-0.28751371569396456,0.02957000426015064,c_14396
49-96,0.12870936804731445,0.14290217617218678,-3.9454687002868933,-0.01871855590083353,0.1170369610600424,c_14396
1-4,0.16769177129223106,0.19364254847305154,-0.045272387622079746,-0.8136511795129407,0.023034068162384194,c_14413
5-12,0.1274003841563095,0.1488106271562809,-0.08170787188623208,-0.6102387219254832,0.02135108486516287,c_14413
13-24,0.1807423632496956,0.1976220631664263,-1.1177180610756632,-0.19699471878024166,0.030765682928636268,c_14413
25-48,0.1643468615854585,0.22161988845754552,-0.4258264603477582,-0.010870836776469162,0.017279209672738712,c_14413
49-96,0.10090632046729615,0.13667100032487683,0.025575530967842708,0.2628031549859483,0.054312053160597486,c_14413
1-4,0.05387378596375747,0.054004490217405554,-0.4848873439273973,-0.15600347945144213,0.13120111059552533,c_14416
5-12,0.09508866923678966,0.10728148540486979,-0.284801085488243,-0.40678747403243665,0.04351400207037241,c_14416
13-24,0.11838695895361213,0.12378006774269186,-2.6334573595978568,-0.5118168396542718,0.07932498614310751,c_14416
25-48,0.17006391513818195,0.18979790486351003,-0.04069753831981271,0.17078881989489103,0.03547543117708222,c_14416
49-96,0.1825706781412254,0.34034096039755757,-0.013610818830671612,0.06292623628670066,0.023943601714329993,c_14416
1-4,0.02005286767197889,0.023303589899872412,0.032515305007711603,0.3653080961389958,0.23000527763705964,c_14417
5-12,0.038505021451736586,0.04888085266101957,0.006389186329355923,0.14776463392742162,0.05458861302031941,c_14417
13-24,0.06688266397032493,0.08745915102215601,-0.03373514538375311,0.6832930924756262,0.05695967273001049,c_14417
25-48,0.05324854140468127,0.06435281117956054,-0.7624754002890781,0.3069411834935777,0.05461538134658299,c_14417
49-96,0.04367895784444772,0.06342232478219408,-0.28162346618231293,0.24821780218158823,0.13674484357649971,c_14417
1-4,0.016272863110014236,0.019231119120129366,-0.3241502001634493,0.19231025239453098,0.047450039336788326,c_14435
5-12,0.016682498296806295,0.019837955069371013,-0.7067978602436027,-0.36225913051665626,0.1323090086230129,c_14435
13-24,0.016031570086732175,0.018501015533714808,-1.556681929683542,0.864123677159325,0.21149544066914028,c_14435
25-48,0.016592807173832158,0.019199209221088996,-0.09815288908029562,0.5020342214377105,0.09595176876930357,c_14435
49-96,0.012283035004955069,0.01612208951309968,-0.019469604173554256,0.1705389100991183,0.2142000159542129,c_14435
1-4,0.025490248739814238,0.03526023369692379,-0.7736535548455703,0.9447840847094979,0.08493449417871643,c_14471
5-12,0.04335143114339306,0.047789101479034514,-0.6188648248722466,0.7332777794245292,0.042942141402236435,c_14471
13-24,0.03285058686197426,0.038227471281214835,-0.011145905743606077,0.3333089521613839,0.05132926158250413,c_14471
25-48,0.06255805644625399,0.07786357530030846,-1.6041265164404526,-0.06587528074949264,0.024816094382000203,c_14471
49-96,0.023625037535158645,0.02895596519806587,0.005753315507966206,0.26037798495129527,0.08645256818430491,c_14471
1-4,0.09978219454822432,0.11564038837891782,-0.21849169314685568,-0.06791382206492835,0.12824444441309815,c_14820
5-12,0.06913166095256962,0.0723721944021581,-0.6393364314262033,0.3757258866730225,0.2834520810905129,c_14820
13-24,0.03229129271427867,0.03660355124440862,0.3984940408779666,0.6694617490011263,0.44686594066893304,c_14820
25-48,0.032163130452201455,0.04384491007632044,-0.27307439174934234,-0.2836893750004089,0.30838075323218767,c_14820
49-96,0.07857023731438133,0.1238656506029259,0.021855684116529606,0.1676772166468511,0.19541342128514222,c_14820
1-4,0.03137448484282716,0.03506902572251435,-0.0960266616909049,-0.049261306221575374,0.13656585242415809,c_14855
5-12,0.06279662880029394,0.07956437237094525,-1.073622614060659,0.7163061842223046,0.16904036664510655,c_14855
13-24,0.06261316042376401,0.07980166854084454,-0.783243631888755,0.6406250630720034,0.13768919354928036,c_14855
25-48,0.03655257200434869,0.04440674131274107,-0.22000381547087167,-0.009035339775239834,0.12169291775643712,c_14855
49-96,0.033476275551011354,0.04083741889558927,-0.31630875452112783,0.5736784329323774,0.3220368770433045,c_14855
1-4,0.01440111472087699,0.016749393121194223,-1.066477614941149,0.44057167009803877,1.0514944749920652,c_14886
5-12,0.033361713958191805,0.04084840839363807,-0.24097571993387223,0.0631836341758138,0.13298957325600688,c_14886
13-24,0.057915113740064667,0.06512303579544057,0.08172225234287345,0.588527995830094,0.09600246669593784,c_14886
25-48,0.027021959409261623,0.035227352298159154,-0.05148511421045243,0.3966335441370077,0.10442911175637938,c_14886
49-96,0.034473924202072743,0.042831813372519775,0.1559002859492309,0.44946161809529006,0.24007335025891355,c_14886
1-4,0.0282458739721136,0.028336562269001598,-31.02303325162454,0.9356948553413966,0.652552133461613,c_1494
5-12,0.07795858512279283,0.08980687536653144,-0.1676126549202268,-0.026767756610209914,0.060820610451594606,c_1494
13-24,0.056504730164237155,0.05898486347531285,-3.315197978635881,-0.3161895593494076,0.15480990302531136,c_1494
25-48,0.043721594477885824,0.054236414311018416,-0.026948712633586336,-0.10019524471579375,0.05480404346277128,c_1494
49-96,0.061686338679234703,0.09368112811042625,-0.05519672922953789,0.2522527419909771,0.08507289282593607,c_1494
1-4,0.10545046213119522,0.1195995745961653,-0.3930935453153708,0.8907903771505722,0.044648215938381586,c_14964
5-12,0.05580406453593741,0.07303945479308958,-0.4717647204958426,-0.29438047506590315,0.03010359885337379,c_14964
13-24,0.1683333397792314,0.20478942615988674,-1.9836864368007348,0.5443345660678998,0.030483570368590826,c_14964
25-48,0.16611335866187402,0.2300536773459243,-0.011163146787120493,-0.5017200729027977,0.009595905613303332,c_14964
49-96,0.15678040379491967,0.1711842624498434,-2.784386410101441,-0.07498325141332259,0.0441459037187399,c_14964
1-4,0.10486976268803168,0.14717181370565388,-0.7027124746309601,0.5622217208683818,0.16947399783217018,c_15030
5-12,0.09288127938012633,0.10156717421359975,-0.10494109495064552,0.22341260820000802,0.06532601074824751,c_15030
13-24,0.050009981815709224,0.05487395842252653,-1.088707316602771,0.6063449502224124,0.19006470733349703,c_15030
25-48,0.18235067694905704,0.22452960816207668,-1.7578345188671722,-0.2613495089840519,0.036853023292253144,c_15030
49-96,0.21527699780153028,0.2325449661203679,-5.345456337413982,0.4937584634647651,0.10492584333410751,c_15030
1-4,0.015292349235120559,0.015348644695353757,-892.2630177254139,0.3521492895059727,2.732186560045053,c_15035
5-12,0.0132904431456295,0.01332712032301964,-445.8701533331324,0.3244566911639283,1.574066298852788,c_15035
13-24,0.019797834966959752,0.019957042739905992,-425.75948596359996,-0.6902751004770322,1.8113818281265266,c_15035
25-48,0.022633756837542613,0.022852201562521872,-97.70788952178415,-0.42293213588483597,0.6051506146140886,c_15035
49-96,0.11104690307114806,0.5715262907420484,-0.008574287003206615,0.0620255506409798,0.002738347906284005,c_15035
1-4,0.06403345707588085,0.07256514786563421,-3.272595859796078,0.27641829371564647,0.12800039517245043,c_15072
5-12,0.0906408016026996,0.10390743788988539,-0.8704332454413315,0.6118438704884736,0.08343317726661695,c_15072
13-24,0.05627958932124602,0.07520511711566717,0.005558643431255672,0.30906188995578887,0.06628920018946542,c_15072
25-48,0.07390969368601934,0.08882107823763379,-1.1698233995216136,-0.15437602500751274,0.055325399991234134,c_15072
49-96,0.11510668444877699,0.23926521571033207,-0.14547224432114203,0.26203577970660935,0.03692130443701735,c_15072
1-4,0.09890221589857634,0.10366018578954816,-9.0620169308042,0.32758024539374253,0.2285995944432935,c_15179
5-12,0.06969828084435399,0.09566524925437653,0.06206013568214963,0.8172751990805317,0.1661487374369142,c_15179
13-24,0.0559878137136875,0.06432735478697096,-0.28093979426634275,0.4818790185399056,0.17828413560188455,c_15179
25-48,0.08893751800825052,0.1011227893314943,-0.8067609370238953,0.04927172488880942,0.11658367906406814,c_15179
49-96,0.10836244452576099,0.12131344114437684,-0.549840023628515,0.6486205598903727,0.1985721035193676,c_15179
1-4,0.021513862009950507,0.02506523449688015,-0.2891195846801593,0.36207971208733813,0.32861082575789324,c_15235
5-12,0.05436720245675986,0.05616548186712006,-0.8864326421308995,0.627399285825644,0.1797263185818598,c_15235
13-24,0.034049044597114164,0.040726965624430504,-0.5250444074424969,0.07654380445032216,0.19738689850837113,c_15235
25-48,0.033207078382673415,0.04483649492419851,-0.04551068272146774,0.30495489633886774,0.07161650629468595,c_15235
49-96,0.025953012211043444,0.03184831499227639,0.15246771988153496,0.45370589483851864,0.26288075527560884,c_15235
1-4,0.07553975764641832,0.07653775536461024,-91.37928454670434,-0.01875469883231723,1.1618235881096932,c_15282
5-12,0.13313427161551228,0.16079501503628052,-0.04994275991444597,-0.5235007948510312,0.033543979875438584,c_15282
13-24,0.14529232467485056,0.16090024107502665,-0.2544922176740816,-0.11927944634716657,0.06688135891462747,c_15282
25-48,0.16179548941633903,0.2236893059398867,-0.025351204898377278,0.28254812630387904,0.05052593697957319,c_15282
49-96,0.16187929759981926,0.19728991208783436,-0.024681589998852616,-0.06358879603402523,0.08031112905749532,c_15282
1-4,0.3027114416809325,0.3207686441427736,-8.493259620902998,-0.5035678739964472,0.03709393993325288,c_15420
5-12,0.2505844682516962,0.28621397790896713,-1.1607985627186252,-0.08843817183226027,0.0217446253438503,c_15420
13-24,0.21661210384227944,0.24883642201257322,-0.2539024456248806,-0.27214735634688203,0.028492489182426892,c_15420
25-48,0.16484615458030458,0.21263123082367036,-0.06691013498196363,-0.4372481169203592,0.025042120413509082,c_15420
49-96,0.1869433082573945,0.22198398544316353,0.012667252227596681,0.1718389468191373,0.04199168609369684,c_15420
1-4,0.0115442105724022,0.011977664370503419,-14.21711403807947,0.022352094647763388,0.3086045173453283,c_15446
5-12,0.03186389028034504,0.03276454178914079,-18.969224534675345,-0.262109819055936,0.12707464802219318,c_15446
13-24,0.1031774199445998,0.250410742825975,-0.0322440565489146,-0.589282807137674,0.0049149390743784965,c_15446
25-48,0.021887204279019936,0.043388727681865864,0.0013869614434144362,0.05920021203087294,0.024230022616540094,c_15446
49-96,0.0070898136136211395,0.013054533142562795,0.009850142075576551,0.10385410012405816,0.13412270376606197,c_15446
1-4,0.062135823799757434,0.09430947208594564,-0.34886203144567896,-0.23007177941014076,0.04379917778084466,c_15486
5-12,0.18779608120763344,0.2614028075041891,-0.12492052226802741,0.9020953154981242,0.037219126583141166,c_15486
13-24,0.18044314821515103,0.2367000630121182,-0.44390428606411025,0.7044134685954613,0.05384827619611106,c_15486
25-48,0.2026578186890382,0.2618400370844692,-0.3538273249012729,-0.2319343474090943,0.02861361321354313,c_15486
49-96,0.18627004214505613,0.21666655806732912,-0.05861791981570108,0.2766816272310422,0.06098100906539349,c_15486
1-4,0.14381233892843748,0.1449868439407748,-27.259744885306613,0.9919345643758075,0.32866155084795456,c_15527
5-12,0.05643615022363731,0.06582767817131761,0.10395585673298613,0.7099904976408133,0.07746002529071984,c_15527
13-24,0.1260462242680719,0.1416503977356041,-2.4596240343267475,0.4424046088740211,0.07916620524821606,c_15527
25-48,0.1127481208139202,0.13361562102776345,-0.8127074966985763,-0.10476481671918242,0.0722387457021809,c_15527
49-96,0.15710322237882632,0.18619852625117944,-1.0539916270473064,0.11905186045708548,0.09462583493125412,c_15527
1-4,0.3289539215507808,0.399747790202937,-0.7444163246806992,0.5649948627301362,0.05564382305522422,c_15555
5-12,0.27250571458076317,0.31239934464698754,0.04227788738233318,0.4703488971850361,0.04744669312992016,c_15555
13-24,0.30582112554094326,0.3626465218118002,-0.049318112165358086,-0.5049913340755039,0.04482188186865633,c_15555
25-48,0.3284018807094688,0.38257312881409833,-0.0018102788363021372,0.15858110696156996,0.041887968731153184,c_15555
49-96,0.28400614826027404,0.33470500339143366,0.028618193805179826,0.3179501610069546,0.08186884220860556,c_15555
1-4,0.02914805457794897,0.0345730387073685,-0.16837478067378298,0.7334010407195952,0.05415855229650672,c_15570
5-12,0.0230016986891256,0.02679619787684905,-1.927769736831399,-0.41880236070525,0.10258314624508386,c_15570
13-24,0.020818680641721852,0.02466530176290473,-0.060415409044759505,-0.536092642594086,0.04616893469778159,c_15570
25-48,0.025184048813354735,0.033294573130632374,-0.3983875002503554,-0.006699549560851566,0.08269914875934171,c_15570
49-96,0.028591498221314904,0.036924540878797124,-0.08236897476151706,-0.11504260921659872,0.09287648609081432,c_15570
1-4,0.14703883587301342,0.14961917402808206,-0.2278641968300279,-0.035390723974558225,0.04924470308967477,c_15604
5-12,0.13242292727634192,0.13633626299514284,-0.5832539258117706,0.11866489378479907,0.07234595232264951,c_15604
13-24,0.13318961788654227,0.19345948003686622,-0.18781061222325857,-0.6443703345163001,0.05865695266736721,c_15604
25-48,0.1860901995887276,0.23825002998655237,-0.418240049360888,-0.3885327022249291,0.03410701096344494,c_15604
49-96,0.30917431875777707,0.8199839496323105,-0.12987722674256097,0.24883718955083947,0.01424577628154965,c_15604
1-4,0.036057429859392545,0.03742092063511723,-0.5920104987930253,-0.1462838942786186,0.12425302712951918,c_15616
5-12,0.012068530580775456,0.01864268892656865,-0.08452640885673257,-0.22374649376476477,0.09676836459788819,c_15616
13-24,0.020952415972508742,0.025627285250337133,-0.25830313246366,-0.20383981440049107,0.11616330573361398,c_15616
25-48,0.06737206281466733,0.09086529055507761,-1.1562307850999014,-0.25539702025061617,0.030765522743914416,c_15616
49-96,0.044076960272512296,0.06624490694749392,-0.4122114715196954,0.23958489574773695,0.06991320916586918,c_15616
1-4,0.026038868384144404,0.027756596111452307,-11.684692377261442,-0.9535218577297431,0.24256272686856703,c_15630
5-12,0.03841540930746825,0.040878029299129016,-0.16990884945647422,-0.6309217744225175,0.05669882701814309,c_15630
13-24,0.04660007520928982,0.05397020865365656,-0.21159452372014353,-0.28871053349407394,0.03892135901683348,c_15630
25-48,0.16740005337156202,0.18547625161724962,-1.76397429474348,0.31432225159561344,0.010600698723482845,c_15630
49-96,0.10538521405466154,0.13642812360261952,-0.8491422957564321,-0.039548258646430016,0.029912486582039294,c_15630
1-4,0.32132787026201215,0.42061578243688535,-0.6224280876758523,0.8199459323530763,0.02207286162759233,c_15640
5-12,0.16365049397110323,0.20218437707228856,-1.8177666472649836,-0.429482881934584,0.027803265391595323,c_15640
13-24,0.05248619760660519,0.07009842275004126,-0.01315078778297174,0.6375853712674862,0.05734623653326348,c_15640
25-48,0.10707837058185066,0.13260589992321128,0.008966066577972831,0.5397462970865554,0.021842310834440166,c_15640
49-96,0.050463563795188904,0.06857715123314988,-0.419938342131184,0.3629052048896183,0.14775304425525207,c_15640
1-4,0.0674022655016113,0.0882103765989173,-1.149241028383532,0.9700737443515852,0.05605755725439702,c_15642
5-12,0.08475710158742565,0.09432612573949045,-0.6696036101160607,0.4277289364079798,0.03142158117572597,c_15642
13-24,0.08860668394992167,0.10559881687005578,-0.16210194017800283,0.07307173209980435,0.018574848954270744,c_15642
25-48,0.04871324779479382,0.06554169531829383,-0.20556171929619071,0.19941974301840407,0.030668178811759976,c_15642
49-96,0.05940375693693415,0.08042465575636147,-0.019289198093409787,0.23305223486083276,0.04903669499273226,c_15642
1-4,0.03275858249014921,0.04075230147184245,0.11878835852187508,0.7972381940951002,0.08088138420900552,c_15647
5-12,0.046755809813151965,0.06830185045539874,-0.47855532266078993,-0.4126721686607731,0.14141259033741313,c_15647
13-24,0.042133872061014904,0.050532983484895634,-0.09952498689735267,-0.29630732160498313,0.1123559809396323,c_15647
25-48,0.08515914755232516,0.10308142116163044,-0.44585130299249465,0.278638867564825,0.0450471645115709,c_15647
49-96,0.09714490806152472,0.10688789374480645,-1.0676674719222903,0.2305503889468129,0.13756465478472615,c_15647
1-4,0.007454635149205917,0.007541799895122661,-234.85113648914242,0.3325577258319088,2.4611286296049735,c_15794
5-12,0.004148293122937021,0.004482358409894838,-20.507074704106117,-0.3843918285922301,1.110296201169171,c_15794
13-24,0.01207652604709688,0.013587596140611589,-4.38428546334622,-0.18601267227795937,0.22089996317183488,c_15794
25-48,0.0117776925811544,0.01374565188628938,-2.8802807936602592,-0.016154001690890776,0.16217484073322538,c_15794
49-96,0.007978174772089439,0.008343515173290158,-35.98138775086564,-0.1956061561022004,1.2896513856929752,c_15794
1-4,0.10447438724328863,0.10751459554801424,-0.43928304765620196,-0.742741233722402,0.032739696157619805,c_15856
5-12,0.08841986105265778,0.10196580096124931,-0.5468310124027629,0.4531423274629239,0.11247620467550716,c_15856
13-24,0.167033052241236,0.20538441011751649,-0.7352524466680423,-0.2613306068438566,0.07174795615021916,c_15856
25-48,0.14727480159340073,0.18289252877649265,-0.028671438265625904,-0.03360415802387304,0.03310113930980392,c_15856
49-96,0.11468391338637395,0.1450417046375921,-0.03412217472444956,-0.1232211300156196,0.09740531524442922,c_15856
1-4,0.06881975047195538,0.07526932970517686,-0.35154733975826646,0.7753798953144171,0.0703749456115504,c_16008
5-12,0.46001599995115827,0.4666490131485266,-34.63108192846404,-0.19188183788090699,0.014394346738934838,c_16008
13-24,0.4308508268763623,0.43452891760204915,-59.70693290177734,-0.32674437179175353,0.03398512569727509,c_16008
25-48,0.42415456171848415,0.43403403526931184,-21.619918931559294,-0.42779093378703087,0.02057695501533721,c_16008
49-96,0.18098273842252796,0.2216070846985623,-1.944713863400351,0.4814185445028853,0.020507951240586565,c_16008
1-4,0.04442157655972043,0.04866217593318177,0.03346027328106804,0.2223951221767353,0.10251008640082432,c_16048
5-12,0.07317114082684935,0.0962172422920774,-0.014902617578272048,0.0019163792264471902,0.03875023834840384,c_16048
13-24,0.06380899661210361,0.07965651579319856,0.05425261446532681,0.42081144399552967,0.07107627941996354,c_16048
25-48,0.0859732067561796,0.10646397283296476,-0.8829938243157971,-0.3482833425269488,0.04000288542311743,c_16048
49-96,0.10334530548136801,0.13267297699693734,-0.23712634875500127,-0.05696461394627823,0.07599756829190188,c_16048
