container_id,day1_mae,day1_rmse,day1_mape,train_steps,validation_steps
c_10032,0.35639767460425986,0.4357280863257549,10.496143555060158,614,154
c_10034,3.6410214672527146,4.094795024620751,69.0289798518699,613,154
c_10089,0.7668396888066606,1.0221286918940533,7.735011115820091,614,154
c_10132,0.6199507362846637,0.7689354271279467,21.790773933068365,611,153
c_1016,0.34463227442184685,0.5108693406340435,14.141788509445217,614,154
c_10306,0.35045541121325496,0.4017872467431168,1534.7711170024359,614,154
c_10312,0.3207119023531913,0.41218946852412025,24.145436339897074,614,154
c_10382,0.5452368947490591,0.7897714342366875,14.415604311873306,614,154
c_10393,1.145565173644726,1.4918019950603936,10.054425359745228,614,154
c_10641,0.5918467284325588,0.772386815470622,11.730460231733952,613,154
c_10695,0.6340755440771231,0.8828360189714325,19.50867534366206,614,154
c_10733,1.764449418449299,2.2267075857048804,4.605915509448538,611,153
c_10878,0.4129925039405078,0.5570171119231335,19.897423501068825,614,154
c_10898,0.5877018598336837,0.7746866011054689,20.492297989268938,614,154
c_11013,2.7398575981001407,4.030142385941016,10.959441064174007,612,154
c_11087,6.329755929450005,12.155992142353172,208.32832997879095,614,154
c_11203,1.4321778923382524,2.327629949615938,7.899134657381575,612,154
c_11307,2.6126346736523813,4.4263685626275695,21.5408787697131,614,154
c_11327,0.6750456657105658,0.8354182894928044,10.795390994071298,612,153
c_11461,1.4323882061087734,1.9948054791626055,11.678606649844818,609,153
c_11735,2.0707373859628135,4.3769338407512635,15.632515137616881,613,154
c_11752,0.48760385816049184,0.6040391686881655,35.187535944009696,612,153
c_1181,5.498762489957929,8.986266472240839,21.635719797414968,609,153
c_1186,0.9867078551137181,1.1721221452317754,12.656549374792862,613,154
c_11996,1.330108364097079,1.6467446357699544,13.917248844380314,613,154
c_12060,0.13862457742835188,0.23719358763208553,526.3533759554947,614,154
c_12158,1.8926845657061995,2.281799959442654,6.716820982125032,611,153
c_12164,0.7539565815036057,0.9832571407538927,10.704681172882792,614,154
c_12174,0.5731560209724705,0.7544926143866474,9.04959342966788,614,154
c_12189,0.4023930139502136,0.5159617980803974,13.42962284888971,614,154
c_12193,0.3174289200645998,0.4206967625589801,12.69144592609623,610,153
c_12231,7.551255143999854,8.241734948409055,103.27453563008515,614,154
c_12237,17.56673056345269,22.65239570155471,53.57748297627435,608,152
c_12441,1.826027541337503,3.3656922062321515,12.412669227484528,611,153
c_12517,1.1288971071181109,1.3688770298643762,5.985838016835098,613,154
c_12624,0.27762552796708273,0.39318975705718906,13.81123802736468,613,154
c_12767,0.5223788335029929,0.6422867305843374,11.201190951558855,614,154
c_12858,0.3079867777924507,0.41656134120366933,13.639226896522807,614,154
c_1286,0.39425338782938374,0.5552215241262466,19.023046387989737,612,154
c_12971,0.9662543334913997,1.342496463723526,22.756977392674102,614,154
c_12974,0.5615598187060701,0.7095755723969086,20.743073385023173,612,153
c_12993,5.1197520897557,5.915350026849722,150.3732539009217,613,154
c_12999,1.4262145441064196,1.9602226337278263,5.60903166647003,612,153
c_13020,0.9587414586174025,1.164849609067285,5.292843077110032,613,154
c_13044,0.5346549068207223,0.6776961215710469,37.35576675198635,612,153
c_13083,0.784177038003261,1.0502794579458115,10.304505027432342,614,154
c_13166,1.2909588839267578,1.6163470020609765,10.1744462218948,614,154
c_13170,2.189219386248073,2.767261060893713,11.306211317762315,614,154
c_13229,1.3620389031957325,2.591100188652917,10.253783415856384,614,154
c_13269,0.42211401958370187,0.5420289377044601,16.201627138578807,614,154
c_13308,0.0035620969021783037,0.0037570619666270405,35.62096902178304,614,154
c_13389,7.395165945287693,8.336506682164055,72.1786730630271,613,154
c_13403,0.36365824958695137,0.46743973302593483,16.854723266311787,613,154
c_13441,0.8454741468940797,1.1615171021132011,6.506092921244979,610,153
c_13607,1.942159838764803,4.199185527428579,25.891786074281082,614,154
c_13615,5.1324302973994556,5.6791115487903365,105.1893656553247,614,154
c_13658,1.1990082198114018,2.7862479953393042,16.72016213632749,613,154
c_13690,0.8607292211471494,1.7889502256588405,24.123947663065813,614,154
c_1379,0.4156916233160451,0.532091632360124,16.14018038716135,614,154
c_1387,0.36048450488444467,0.4931522219661587,11.563931428887052,613,154
c_13873,1.7427166883711163,3.5874255185442934,23.761905864969027,612,153
c_14106,0.00948122071327725,0.05724535151643547,18.528079225307494,608,153
c_14135,2.015031804616402,3.0478612111835,7.972876296472217,614,154
c_14296,3.763085640398083,4.766429744436117,32.91024105847523,614,154
c_14363,0.4934207096681889,1.026073105469554,13.706575630696797,613,154
c_14388,0.6861348450640185,0.8139500921441842,8.863883129239557,613,154
c_14396,2.3211076930627392,2.750301993123808,15.07688302806207,613,154
c_14413,0.5449375006465863,0.7136196795220774,19.072889060934173,614,154
c_14416,0.32199517346514767,0.537405861563086,12.850349390223471,614,154
c_14417,1.319329219443677,1.8698396599332765,12.230115529491236,614,154
c_14435,0.4547513815858477,0.5470023358491551,10.838109342068263,614,154
c_14471,1.9343090837328525,2.5632032825432725,8.697769409402296,608,152
c_14820,2.5561578324460688,3.8918494871568576,12.124731843574166,613,154
c_14855,0.6182522424095983,0.8043617861246682,9.35023154917056,613,154
c_14886,1.221914605264966,1.582120037919803,5.666334668823536,613,154
c_1494,0.2868656234403985,0.4025005387702935,20.793091968177567,613,154
c_14964,2.6991603752567492,3.337644287180807,26.246842353228743,612,154
c_15030,3.9743295810771286,4.681562840094552,19.993391331222753,613,154
c_15035,0.016267646134238034,0.10112079925767122,60.70190923677741,609,153
c_15072,1.4129699677175676,2.6510161945150768,14.53869870478394,614,154
c_15179,2.3376736096017723,2.6968589912876335,28.542337132227562,613,154
c_15235,1.1851926916230404,1.5063992022689627,5.675765289653793,613,154
c_15282,0.33381991624516777,0.41682630932541853,26.686620034087554,613,154
c_15420,1.4667554301904449,1.7510624809301825,49.56632851986349,611,153
c_15446,0.12343265331692567,0.45941358335904386,578.9182443234007,614,154
c_15486,0.9702205607959277,1.2145275220602765,27.014293490633275,614,154
c_15527,6.0303560821923945,7.201959586916973,14.576556973476896,600,150
c_15555,1.4988569144772448,1.7711278562990633,5937.271724233842,610,153
c_15570,0.627815921766924,0.7979375429818519,10.630812768220443,614,154
c_15604,0.728741528523989,1.8738786981968565,25.69272871159501,614,154
c_15616,0.9416991488375704,1.4352118838833217,11.362706998151197,614,154
c_15630,1.1768624105584344,1.5096581082418694,15.397018663810998,613,154
c_15640,4.040271368655691,6.562527551234708,72.47978550670557,614,154
c_15642,0.42114969153270776,0.5558063962856159,8.197111505749223,613,154
c_15647,1.3382001805535866,1.5945497272225126,25.723764956793843,614,154
c_15794,0.020367019019810317,0.02365945418006072,203.67019019810314,612,154
c_15856,0.5676359245572627,0.7172088686038561,35.179314993553575,608,153
c_16008,11.448942698108093,13.246229920066424,40.230305553929604,614,154
c_16048,3.160468637138603,4.159832545154266,28.53701623116118,614,154
