container_id,day1_mae,day1_rmse,peak_mae,peak_rmse,non_peak_mae,non_peak_rmse,residual_mae_scaled,residual_rmse_scaled,residual_pearson_r,residual_r2,residual_std_actual,residual_std_predicted,residual_std_ratio,day1_mape,energy_recovery_ratio,energy_actual,energy_predicted,variant_id
c_10032,0.3566535515135363,0.4344391912139724,0.6976148903937157,0.764257225909174,0.2779701656181102,0.3122537493448913,0.052837563187190566,0.06436136166132925,-0.044146825995526925,-0.029495584590039314,0.06343266816996744,0.001662197057157755,0.026204116981236043,10.513044380779583,0.0006814575478844618,0.39698052025174557,0.00027052537188865244,v0_baseline
c_10034,3.6910469090260896,4.15753134462954,,,3.6910469090260896,4.15753134462954,0.12101793144347835,0.13631250310260787,0.5170649328799978,-0.04164263371320209,0.13355997199754616,0.008785707876086235,0.06578099519403652,69.8772031572385,0.003918834868455721,1.891530974348445,0.0074125975370407104,v0_baseline
c_10089,0.7625309297429562,1.0202856834068383,1.1934367839410944,1.640368933674831,0.6562035111745844,0.7961674556345407,0.054466494981639725,0.07287754881477417,0.0522236299752697,-0.10625971539849233,0.06928914592205651,0.002123384503647685,0.030645268828054024,7.6681985879433965,0.0008537236348630489,0.5101779667327826,0.0004355509881861508,v0_baseline
c_10132,0.6214549148135395,0.7681671957814421,1.4581242410806565,1.4953640177851568,0.4665161506899994,0.5340973407312894,0.15536372870338488,0.19204179894536053,-0.11375416543465453,-0.024246155901295863,0.18975515988932884,0.008238355629146099,0.043415713353728916,21.886830546175474,0.0018812294483802443,3.496608049032525,0.006577922031283379,v0_baseline
c_1016,0.3427337841951333,0.5046672635970183,1.3478319627291069,1.4804446782266973,0.25136122251022663,0.28034915212483924,0.024480984585366666,0.03604766168550131,0.21230622098804794,0.018691243731724483,0.03638934692361461,0.0019640373066067696,0.05397286493570516,14.101484784055906,0.002997326104585126,0.12738783139317833,0.000381822872441262,v0_baseline
c_10306,0.34959857527975274,0.4004745789693292,0.5093773152468304,0.5264537008214418,0.302096787721973,0.3544903518313961,0.0998853072227865,0.1144213082769512,-0.1227623513154766,-0.010055826710220206,0.11385031065216984,0.0015426860190927982,0.013550125689212572,1532.9626630749851,0.00018241243844290713,1.2524947054889028,0.00022847061336506158,v0_baseline
c_10312,0.3246966781269082,0.4177646395214322,0.5658710547037218,0.6423971051317173,0.23511762396980598,0.2933816424675608,0.009277047946483092,0.011936132557755207,0.029594053074567916,-0.15350574311639664,0.011113574180935965,0.0015657454496249557,0.14088585941242995,24.644757978176933,0.017690770433104817,0.013423386081979398,0.00023747004161123186,v0_baseline
c_10382,0.5489555029450914,0.7904596551954689,1.1233732350329533,1.4804721561812995,0.44258184885474666,0.5784864639280407,0.06861943786813644,0.09880745689943361,0.11515522605898595,-0.01389868285977669,0.0981278858542851,0.002584785455837846,0.02634098791933743,14.538448156493486,0.0006923742951958127,0.9431274051745839,0.0006529971724376082,v0_baseline
c_10393,1.1366151343280388,1.487101393459106,2.528622547383093,2.6100194571009,0.9926143674602743,1.3173962439333422,0.05412453020609708,0.07081435206948124,0.03230169208337129,0.0006523316067289509,0.07083746059594516,0.0021991245448589325,0.031044655276431715,9.993167828717066,0.0009683122383828268,0.4818709267103174,0.0004666015156544745,v0_baseline
c_10641,0.5852752761557024,0.7635021624923991,0.8889945680002701,1.03416710943315,0.3172876657046132,0.3919343818638135,0.02787025124550964,0.03635724583297138,0.08301105469293099,-0.3280289304639781,0.03154911700302905,0.0015184105141088367,0.04812846311873176,11.617772825232965,0.0017423033435255983,0.12723148627102296,0.00022167584393173456,v0_baseline
