pct_capture_within_96,pct_capture_within_192,pct_capture_within_288,pct_capture_within_672,container_id,first_insignificant_lag,half_life_lag,decorrelation_lag_0p1,integrated_autocorr_time,acf_lag_96,acf_lag_192,acf_lag_288,memory_score,memory_class
0.3564853536251543,0.5853667478032595,0.7344955572834098,1.0,c_12174,22.0,6.0,21.0,4.238230034863417,0.4647936199309751,0.3544410903621328,0.27654540717065557,0.6435146463748457,medium
0.41293371446271815,0.6500691719916171,0.818118088690037,1.0,c_12189,2.0,1.0,2.0,0.0038672839585489616,0.02773929774346233,0.049137763987171255,0.024711853990345617,0.5870662855372819,low
0.3595538037749356,0.4996026971709142,0.6364023710529588,1.0,c_12193,2.0,1.0,2.0,-0.03828074519380276,-0.029034144963221445,-0.044504683770439715,0.0071222945999775975,0.6404461962250644,medium
0.5360036586892822,0.7219811665474589,0.7483336018491304,1.0,c_12231,145.0,28.0,141.0,10.68639572970909,0.69328325469473,0.2913932442651181,-0.08489733599565137,0.46399634131071776,low
0.41030657241778684,0.6259874596341692,0.7794455650632115,1.0,c_12237,28.0,15.0,27.0,3.0446533575372765,0.5023757298250656,0.22073925048738255,0.317418721488181,0.5896934275822132,low
0.3405266447368488,0.5737225900672913,0.7599517538379458,1.0,c_12441,19.0,6.0,18.0,1.0599552455216164,0.5035796605563617,0.41905147264543813,0.3535242810986448,0.6594733552631512,medium
0.33251019137749305,0.5801970560979623,0.7562093121263018,1.0,c_12517,21.0,13.0,20.0,7.332320206667993,0.7977234251297677,0.6650012548824044,0.5412025657734103,0.667489808622507,high
0.32789545302851375,0.47816356255466685,0.6597655645195595,1.0,c_12624,2.0,1.0,2.0,0.07890133179274905,0.01336728407516561,0.038466926677033664,-0.03328280051158795,0.6721045469714862,high
0.3715662492800765,0.5443177644781731,0.6718784870335336,1.0,c_12767,3.0,1.0,2.0,-1.2812510519181957,0.03623947189578453,0.033105642821723145,-0.015765935748788793,0.6284337507199236,medium
0.315005041621319,0.5309929194382875,0.6418998619218996,1.0,c_12858,2.0,1.0,2.0,0.20244071201069347,0.024373929681702884,-0.02857840130122767,-0.04552088665999145,0.684994958378681,high
0.4248462189285764,0.6295579885292987,0.7057441314724755,1.0,c_1286,9.0,1.0,4.0,0.4628445464309072,0.0027694796495663734,0.03570986462006825,-0.04412784180852198,0.5751537810714236,low
0.3076417433816151,0.5530840134581578,0.7115285322255401,1.0,c_12971,3.0,1.0,2.0,0.361434655014909,0.06690721909912693,0.04334181300453932,0.047692635845088524,0.6923582566183849,high
0.36187282200429394,0.5538534707926356,0.7596649882717392,1.0,c_12974,13.0,1.0,4.0,-0.8511072058735127,0.12411628982808352,0.07738515322066862,-0.013460660915357891,0.6381271779957061,medium
0.42006384909394007,0.5507216680041265,0.6748345097966992,1.0,c_12993,4.0,1.0,4.0,-0.5765995775705512,0.013091897243717735,-0.05903415840465408,0.02752182827698571,0.5799361509060599,low
0.3330317763795968,0.5771751073221316,0.7447764874789167,1.0,c_12999,21.0,13.0,20.0,0.529408136311508,0.7975150721863922,0.6721919048952022,0.5451645492614117,0.6669682236204032,high
0.3366086990023186,0.5803238632144946,0.7467029957206482,1.0,c_13020,21.0,12.0,20.0,2.37040137702831,0.7486154215028302,0.603126368690107,0.48452874140054547,0.6633913009976814,high
0.31098094106850527,0.48566143721722155,0.6126990655966436,1.0,c_13044,2.0,1.0,2.0,0.10254966218657824,0.014467685181579348,0.021292196563264705,0.01899350193980301,0.6890190589314947,high
0.3477230773370793,0.5889991163410842,0.7294219573554276,1.0,c_13083,25.0,8.0,24.0,1.960345350599427,0.4914486552838168,0.42127407255038396,0.3029275960776579,0.6522769226629207,medium
0.34496348430169405,0.5889304587874296,0.7498749793991213,1.0,c_13166,23.0,9.0,21.0,0.6167178934064204,0.7164028761266698,0.5554156262923415,0.45148757894493224,0.655036515698306,medium
0.33820385914170625,0.5838397358681681,0.7532981875331327,1.0,c_13170,21.0,13.0,21.0,-2.3845164999442527,0.7679247457712205,0.6314343064921246,0.5174278732556711,0.6617961408582937,medium
0.3278152430122278,0.5861193128761336,0.7777030394603941,1.0,c_13229,21.0,4.0,20.0,1.4978349046832786,0.38904692839722416,0.37632526348522916,0.28844913545772516,0.6721847569877721,high
0.376638543485237,0.5852120714121937,0.6897321236971157,1.0,c_13269,6.0,1.0,6.0,-0.09585129059887887,0.05714699996038601,0.08174377932324783,0.03869168698451679,0.6233614565147629,medium
0.3143437511455343,0.6809311720138806,0.7085338124869158,1.0,c_13308,1.0,1.0,1.0,-0.01548239895697523,-0.0014667535853976523,-0.000325945241199486,-0.0004889178617992097,0.6856562488544657,high
0.3735207803645591,0.5939420267029087,0.7147491666595579,1.0,c_13389,25.0,13.0,25.0,0.493834562606827,0.7343063437289656,0.4896965125179326,0.34465507116715494,0.626479219635441,medium
0.3207411477085215,0.5285814823572594,0.7048929658875703,1.0,c_13403,2.0,1.0,2.0,0.044848135454715554,-0.004601365181316718,-0.04334797444511362,-0.04402507153224347,0.6792588522914784,high
0.3368428844775659,0.576701820773651,0.7424654749022233,1.0,c_13441,23.0,13.0,22.0,0.896769632091921,0.7818817486971881,0.6534274558357481,0.5268853767027025,0.6631571155224341,high
0.7409663796831696,0.7681386807940906,0.8442399931473692,1.0,c_13607,24.0,1.0,11.0,0.3907112012660807,-0.0018455876428079153,0.03343634099906979,-0.011576426799038008,0.2590336203168304,low
0.5506652352996239,0.6798267744063252,0.7296099667661192,1.0,c_13615,18.0,2.0,14.0,-0.1395989918612468,0.08535962216934637,0.023263987391757054,0.008273079647053212,0.44933476470037614,low
0.3920384213500099,0.6205714000543222,0.768018553116022,1.0,c_13658,15.0,2.0,12.0,0.5108917210109749,0.16464661784794699,0.1248276361542335,0.098736892120574,0.6079615786499901,low
0.3411768613753133,0.5560557140437806,0.7079216778007495,1.0,c_13690,12.0,2.0,12.0,-0.26333982024272484,0.3869256129011974,0.26397788724128834,0.2254934468052508,0.6588231386246868,medium
0.3055564073742987,0.476436528633276,0.7216610023602401,1.0,c_1379,3.0,1.0,3.0,0.07600574441517172,0.03722569611870751,0.05959061153234738,0.043318076987811927,0.6944435926257013,high
0.3698965950385178,0.6067915822524406,0.785694190836628,1.0,c_1387,14.0,1.0,8.0,0.0657020524709836,0.11867084994572784,0.10646911326088383,0.07872621584382383,0.6301034049614822,medium
0.8096575605108293,0.8270537929025777,0.8500138782852392,1.0,c_13873,47.0,1.0,18.0,0.5546602613662195,0.02277343249066334,-0.0203019782237826,-0.01133838416128812,0.19034243948917073,low
0.3083434074538353,0.3092391840827332,0.30970170288905724,1.0,c_14106,2.0,1.0,2.0,0.11079951310554526,-0.0015852139732026004,-0.0009218765324123244,-0.0013828147986184992,0.6916565925461646,high
0.33174389450283526,0.585235425449752,0.7647875728339331,1.0,c_14135,18.0,11.0,18.0,1.1752942151136114,0.8108192177782996,0.678927147789772,0.5556879672922822,0.6682561054971647,high
0.7862494544968386,0.8411655787986104,0.8746157551737194,1.0,c_14296,33.0,13.0,32.0,2.43436851665237,0.22494815513689137,0.060535921045486545,0.037735600183650755,0.21375054550316142,low
0.3429684138503499,0.5873924124073274,0.7389497283611732,1.0,c_14363,17.0,1.0,16.0,0.26972239020800126,0.2799186639324823,0.21888978739353424,0.20270070139071508,0.6570315861496501,medium
0.3512955424892929,0.5810718973094094,0.7300602021028985,1.0,c_14388,22.0,9.0,21.0,1.082640413176719,0.5279423847867553,0.42520293230646333,0.32828323668753223,0.648704457510707,medium
0.3670526884290647,0.5896624736303071,0.7173220868466338,1.0,c_14396,24.0,13.0,23.0,-0.12089540479244398,0.7305600733076151,0.5087236163747123,0.35913026091326106,0.6329473115709353,medium
0.5061079209247664,0.6779061240424744,0.7235742321176484,1.0,c_14413,25.0,1.0,12.0,2.4013458040005844,0.10913628941009387,0.09525902510698886,0.03266986495786472,0.4938920790752336,low
0.4794792240306779,0.6067846150593694,0.7140811302881144,1.0,c_14416,5.0,1.0,4.0,1.8716461766096852,-0.06939095733668292,0.03609965385493671,0.0005608378815386072,0.5205207759693221,low
0.5626524594915664,0.6842490287368568,0.764195241610309,1.0,c_14417,25.0,9.0,25.0,0.1006045187885718,0.23559456039511886,0.15911311022932265,0.10821241298863099,0.4373475405084336,low
0.2722337106625831,0.335960754725106,0.8632637326803999,1.0,c_14435,2.0,1.0,2.0,0.14193837701243772,0.015192655035152984,0.02128810986908796,-0.0052496054924758406,0.7277662893374168,high
0.34036439831787996,0.5820673792710334,0.749453751374166,1.0,c_14471,21.0,13.0,20.0,-2.4539358311826094,0.718609958690799,0.5726157803012544,0.44426903932795814,0.6596356016821201,medium
0.32841829459578104,0.5780332652548723,0.7578422545198968,1.0,c_14820,22.0,9.0,21.0,0.18574500758204326,0.8441603049020246,0.7307175986632093,0.6062436840202379,0.671581705404219,high
0.35170145687470317,0.5800219259563237,0.7250033717729061,1.0,c_14855,24.0,11.0,23.0,-0.16390430290002822,0.6359068316744607,0.4852201701683498,0.3629289512364347,0.6482985431252968,medium
0.33240409409236954,0.5758663577610904,0.7452573930453471,1.0,c_14886,20.0,13.0,20.0,0.668285347493395,0.8429563811194674,0.7129243539020512,0.5868559257061973,0.6675959059076304,high
0.25946438581914777,0.5001327599213345,0.7193662948036145,1.0,c_1494,3.0,1.0,2.0,0.3783134521531284,-0.02425320897842901,-0.03015815696030589,-0.034055783895462204,0.7405356141808522,high
0.5154109065693885,0.6605954803838937,0.6999823047187299,1.0,c_14964,19.0,2.0,19.0,-0.4630683429388105,0.14243221059223135,0.04965219289536808,0.05614180635686193,0.4845890934306115,low
0.3447947663181183,0.5815234156404805,0.741819569101538,1.0,c_15030,23.0,12.0,22.0,3.7054239367682165,0.7081507210328533,0.5339051757301854,0.41441867188373666,0.6552052336818817,medium
0.9880884185175342,0.9895147050220342,0.990262620184253,1.0,c_15035,1.0,1.0,1.0,-0.01418169422304505,0.23149924520105633,-0.0005812034423695401,-0.0008718051635543119,0.01191158148246585,low
0.3244852263812284,0.5762294693063905,0.7508361021060758,1.0,c_15072,21.0,6.0,19.0,1.1799177464072015,0.48234888759014566,0.4299043558246798,0.3416499062937962,0.6755147736187717,high
0.3506559025785115,0.5831182985673464,0.7257034558094793,1.0,c_15179,20.0,11.0,19.0,1.302699237239862,0.7239624340478081,0.5672887638724629,0.41995951147531557,0.6493440974214886,medium
0.3329567610152757,0.572627650362632,0.7512161940280839,1.0,c_15235,19.0,11.0,18.0,0.5564111768934765,0.7556157635358682,0.6476795826314385,0.5484324008067462,0.6670432389847243,high
0.33638139052459454,0.49570530990023026,0.6603758835114248,1.0,c_15282,2.0,1.0,2.0,0.12126345996929466,0.019953525649908415,0.044142548282647444,0.006636333562926611,0.6636186094754055,high
0.3306777643730584,0.5538995436858898,0.7025894317777781,1.0,c_15420,7.0,1.0,4.0,0.12298913322815408,0.11256708501263833,0.03618006042840913,0.03916824710238865,0.6693222356269416,high
0.19152600113411591,0.5613124395803253,0.6579701184720104,1.0,c_15446,1.0,1.0,1.0,0.1911934986418451,0.35513894004715,0.578135259756949,0.25399538012257433,0.8084739988658841,high
0.4705734935039176,0.6307250276463874,0.6961194265659222,1.0,c_15486,13.0,1.0,12.0,0.18016451211132178,0.13947729221040087,0.05595287377424828,0.013180158485410546,0.5294265064960824,low
0.5308202621375672,0.5628322941672377,0.7300208644032757,1.0,c_15527,107.0,4.0,103.0,-1.7634026291856362,0.1618407303331064,-0.011240208178041444,-0.13966743480944457,0.46917973786243283,low
0.5206480738824025,0.762102158015621,0.9170473025183568,1.0,c_15555,19.0,2.0,2.0,-0.11362957079007652,0.21098373724678054,0.005934671798960912,-0.07286456050870639,0.47935192611759747,low
0.510355878130608,0.6795627132174193,0.7317175288248863,1.0,c_15570,4.0,2.0,4.0,1.104161061915935,0.11322602335757156,0.08989364467795316,0.024883884231993673,0.489644121869392,low
0.485920261033099,0.5909215475858491,0.6875408704270325,1.0,c_15604,12.0,1.0,12.0,0.0980027596020352,0.047007940582163864,0.07079394453615315,-0.0014037610007963982,0.514079738966901,low
0.33207378110009844,0.5694559016315647,0.73768856878198,1.0,c_15616,21.0,13.0,20.0,2.48042767012166,0.7676730434029914,0.6232031645557784,0.5208327544892835,0.6679262188999016,high
0.49588892332580065,0.6343638467567112,0.738528151037363,1.0,c_15630,31.0,12.0,29.0,2.2786876826979636,0.3059858456819396,0.2224148029282935,0.1821572632329409,0.5041110766741994,low
0.6890752882523742,0.7348229285726678,0.7595548504820263,1.0,c_15640,99.0,27.0,83.0,7.602893285179235,0.09830102937987353,0.13652205897570413,-0.04502972499635786,0.3109247117476258,low
0.3473331712561863,0.47022335580736263,0.6428554741960989,1.0,c_15642,5.0,1.0,4.0,1.532791158075602,0.026511674498209424,0.03212706882396749,0.042275477540126324,0.6526668287438138,medium
0.3604554868871392,0.5924274288073068,0.7223044638526983,1.0,c_15647,22.0,10.0,20.0,-0.4226797246122418,0.6065133015545974,0.42807644325059074,0.331171388401907,0.6395445131128608,medium
0.2815489175532361,0.6332966207437837,0.7861856335387418,1.0,c_15794,1.0,1.0,1.0,-0.014918343316438598,-0.0014710148637348771,-0.0016348401849860604,-0.0004914759637536358,0.7184510824467639,high
0.44634134796638897,0.5743360539970443,0.7027463523613305,1.0,c_15856,6.0,1.0,4.0,0.14550329114939975,-0.041934744351558806,0.005771985766541903,-0.00667891436685043,0.5536586520336111,low
0.6444824852767485,0.7326777164744981,0.7986350588274695,1.0,c_16008,32.0,16.0,30.0,2.717213865829244,0.3301766767645577,0.15008829490166734,0.11069051288431693,0.35551751472325155,low
0.3287378638426083,0.5707647619148661,0.7435223831295669,1.0,c_16048,19.0,10.0,18.0,0.6902658535814732,0.7673617112076939,0.660340031787363,0.5373025801804245,0.6712621361573917,high
